Timestep,G0021,G0029,G0030,G0031,G0057,G0064,G0094,G0135,G0156,G0158,G0161,G0214,G0221,G0222,G0224,G0226,G0232,G0233,G0280,G0289,G0293,G0342,G0369,G0398,G0437,G0444,G0458,G0594,G0602,G0637,G0651,G0674,G0706,G0709,G0741,G0743,G0912,G0019,G0070,G0095,G0104,G0155,G0162,G0281,G0302,G0323,G0563,G0656,G0657,G0705,G0740,G0853
0,14103.799338142021952,23655.092205808097788,20887.896740496242273,129611.89700835870462,67662.423404303772259,29546.541028458377696,17852.910758364854701,30439.189626587474777,16513.938445442239754,16513.938445442239754,110895.47120618160989,17317.316593788178579,25440.386962127915467,35616.52315826175618,10265.430952683878786,11782.92546681436761,36419.891392519319197,34009.753184132394381,33295.641215594499954,36076.15043350266933,43952.888411018007901,14460.856949980621721,24369.212721079904441,10443.959926442086726,42668.400789317056478,21691.270843579659413,11515.137479444783821,24547.759417907251191,15264.245049025974367,14907.184515875642319,12050.719341060917941,10979.546834119726554,16156.875748653530536,11872.196589125633182,27671.991878948938393,10979.549570103132282,11336.605607776855322,9691.9056988501306478,36876.049519651875016,11343.235150013042585,17165.024351081225177,40142.354412676257198,19715.302779867008212,28892.031577140816808,10309.227881090084338,6173.1854221030662302,5771.928325368091464,20015.043029547287006,10247.496923614276966,4105.1656784178403541,9780.017347231558233,16852.822516588643339
1,13977.052649492359706,23442.495318757879431,20700.173036884105386,128446.88678088247252,67673.183425847295439,29280.991087219343171,17692.469969620862685,30165.616929854993941,16365.526186691975454,16365.526186691975454,111131.01180962305807,17161.684861907269806,25211.748275959798775,35296.415136720919691,10173.185547496248546,11677.039246728343642,36092.551931296657131,33704.077669740967394,33368.589200028138293,36148.693618676385086,43561.360285032031243,14330.900620264999816,24150.20480831569148,10350.108891003394092,42755.932828587428958,21496.32158832055211,11411.6629725300063,24327.157803500023874,15127.074676472197098,14773.221280407558879,12072.77994796150233,10880.883281937811262,16011.676608667414257,11765.516182213705179,27423.287367230997916,10880.887721024135317,11234.732992410057705,9722.087472557057481,37940.348524816850841,11350.030571077168133,17203.54039263582672,40143.499249638342008,19745.023553227583761,28892.903647631479544,10598.452318003553955,6346.3619960902105959,5801.1046697735600901,20033.048657748222467,10262.851024452831552,4131.5709849281447532,9858.1867007654982444,16858.158455999800935
2,13850.305008176092088,23229.898047667331412,20512.449641145190981,127281.85561521808268,67065.006932287185919,29015.437068744908174,17532.030502819226967,29892.044330412758427,16217.114623850504358,16217.114623850509815,111361.85349595545267,17006.051490424018994,24983.111191455493099,35033.091223746341711,10080.940455998808829,11571.153787575125534,36167.265519491753366,33773.586165078137128,33436.56918621652585,36221.750591960721067,43651.390671196691983,14357.963703395455013,23931.194280665418773,10256.258921453123548,42372.426071726433292,21301.371963465506269,11308.189785058737471,24106.560167778367031,14989.905572883837522,14639.258419674104516,11964.488192595325017,10782.219949391221235,15866.470678136349306,11658.836337267797717,27174.582751986916264,10782.226968845685406,11252.924279189865047,9758.7847695766613469,37989.812795376587019,11357.306641947439857,17251.391885224304133,41302.187542703082727,19781.852587690900691,28893.320922625815001,10601.917431340489202,6519.5458925298798931,5963.0324755757665116,20056.129712607373222,10263.193888836131009,4246.7348176752202562,9936.15670235277139,16864.235847545613069
3,13723.556839915845558,23017.300229017851962,20324.725694053631742,126116.82350330019835,66456.829926614416763,28749.882574344712339,17371.590152520653646,29618.46679294153364,16068.702838786424763,16068.70283878643022,110375.75504163037112,16850.417592137349857,24754.472981767190504,34712.979608225170523,9988.694960559170795,11465.267900345950693,36237.005613780085696,33838.017666661085968,33137.310501801264763,36289.407788962402265,43736.546178656695702,14228.006916616113813,23712.183006471099361,10162.408518718695632,42453.796478614451189,21338.916146919622406,11329.25969933905435,24160.712813494104921,14852.736329323124664,14505.295008035196588,11856.196160401743327,10683.55621239068023,15721.264579148912162,11552.156853171356488,26925.880752728895459,10683.56567488014116,11266.224553922053019,10030.6879870034536,39054.099569047764817,11361.2448388412231,17259.435046700622479,42186.631351782976708,20350.791526234123012,28893.822249289842148,10604.335818037321587,6521.3037011827582319,5970.396306130523044,20064.524473946305079,10263.537698152929806,4361.8979526915964016,9936.169970038565225,16867.730743764095678
4,13596.808660237767981,22804.702214069842739,20137.001558297233714,124951.79124737286475,65848.652912105026189,28484.327843955245044,17211.149745499598794,29344.892545214861457,15920.290732533281698,15920.290732533287155,110607.41170069146028,16694.783405842546927,24525.829919113512005,34791.667196787682769,9896.4491822469553881,11469.955539890792352,35909.661185868651955,33907.923429595313792,32838.05145545432606,36363.158041427865101,43345.013254356621474,14098.049881299626577,23493.171669911120262,10068.558063637205123,42070.289068837941159,21143.9659204804193,11225.785867895767296,23940.111315466576343,14715.566424122946046,14371.331550710016018,11747.903876314172521,10584.892365519970554,15576.060182804947544,11445.477211775600153,26677.175751371381921,10584.90426851866323,11164.352499156928388,10083.587173576184796,39253.052418435821892,11368.444865601992205,17311.510724670381023,43345.316083344812796,20390.058403492770594,28894.199650798029325,10893.559359236545788,6523.4407782358512122,6008.7884259537268008,20642.127799559635605,10264.080599729306414,4362.0773260361220309,10014.103698374719897,16873.41184747414809
5,13470.058186531918182,22592.099893564489321,19949.273051595209836,123786.75504352296412,65240.472845978860278,28218.768585980873468,17050.70541969074111,29071.314509020718106,15771.876928140820382,15771.876928140825839,109621.3105625683238,16539.14698566048537,24297.186112659819628,34471.550526403727417,9804.2009459593282372,11459.957850899680125,35582.314325936829846,33602.240415855208994,32538.790845511579391,36042.231005593494046,42953.478162317544047,14127.270705269287646,23274.155571284460166,9974.7055109488119342,41686.778789812189643,20949.013156959765183,11122.30895649390186,23719.503458703216893,14749.171473504889946,14398.686022787993352,11639.609572349929294,10486.225962327431262,15430.852126785870496,11338.794243557800655,26428.469027681956504,10486.240150648874987,11062.477658013651308,10355.492467717929685,40317.325121708025108,11376.072624594811714,17395.2750745102785,43348.06911042550928,20810.54102949418666,28897.045795157839166,10896.492374470442883,6696.620336944043629,6057.5595578779375501,20664.00525873832521,10264.3618259292125,4477.2407971846814689,10091.688775061998967,17346.220629690178612
6,13343.289018996098093,22379.475742144215474,19761.522832890910649,122621.69382894689625,64632.270318131842942,27953.187213618224632,16890.237114375988313,28797.709817534228932,15623.443474970912575,15623.443474970916213,108635.18327997731103,16383.491652574750333,24068.515280653115042,34151.407578973878117,9711.9344845634386729,11354.05057725901861,35254.948433519712125,33296.538733767774829,32239.508667832764331,35721.283982503264269,42561.921848482663336,13997.292025216742331,23055.113185410653386,9880.8346035302183736,41303.246417558941175,20754.041141644254822,11018.810174099242431,23498.857617088084226,14611.972504962150197,14264.696132286671855,11531.295647686689335,10387.540661261864443,15285.627225903472208,11232.086236050734442,26179.744249904550088,10387.555409930679161,10960.582996718216236,10041.519390853049117,40306.081036168812716,11367.537194710583208,17385.363796651559824,43342.223503565313877,20798.553533462734777,28825.465818901924649,10885.154483102467566,6689.0377012808476138,6050.2821316564886729,20652.261435750995588,10263.600545888290071,4344.2725428906178422,10044.260605162187858,16800.251058377321897
7,13216.519126506020257,22166.851071812267037,19573.771954131651,121456.63207738114579,64024.068029569280043,27687.605365464809438,16729.768013533615886,28524.104594097152585,15475.009393370180987,15475.009393370186444,107649.05645425023977,16227.835784235028768,23839.843551744943397,33831.263848113638232,9619.6672925854927598,11248.142702589851979,34927.581979422873701,32990.836556604517682,31940.226358645399159,35400.336395708276541,42170.364691996604961,13867.312563131694333,22836.070367949461797,9786.9631470177810115,40919.713109718868509,20559.068613837374869,10915.31080612561891,23278.211039797697595,14474.772754856081519,14130.705543969583232,11422.981043151416088,10288.854808427364333,15140.401717602631834,11125.377693458531212,25931.019403004280321,10288.870076834102292,10858.687705658945561,9930.2085911471149302,40201.849853785708547,10989.56337532010366,17320.868947273243975,42328.549283929081867,20665.262854384593084,27862.497099811498629,10551.180577854271178,6677.8522842656220746,5863.3059251521890474,19985.293981449274725,10154.007963933005158,4211.3011206494520593,9995.0569584526365361,16254.283864421222461
8,13089.749139294641282,21954.226257049318519,19386.020872642984614,120291.57029983277607,63415.865111745457398,27422.023550221842015,16569.298661630939023,28250.499390130942629,15326.575023958645033,15326.575023958648671,106662.93069990340155,16072.179699981657905,23611.1716835778534,33511.120031971826393,9527.4000254797629168,11142.234643604460871,34600.215394974402443,32685.134286518998124,31640.943969662515883,35079.388756379979895,41778.80723183786904,13737.332930905617104,22617.027402246796555,9693.0916672495022794,40536.179490060538228,20364.095890316784789,10811.81124300826923,23057.564249184084474,14337.572820528739612,13996.714796884189127,11314.666364935654201,10190.168849105133631,14995.175594487953276,11018.66932892393379,25682.294686081098916,10190.184618338500513,10756.792254798616341,9847.195657319158272,40091.092779806458566,10763.187187285449909,17253.820366487045249,42327.715478755249933,20008.290454581256199,26899.518215644111478,10536.625821967712909,6477.8746308427234908,5763.7704269436471805,19675.632028957315924,9822.0437985014141304,4123.0059541576792981,9945.378954120023991,16230.45981534006205
9,12963.002656738082806,21741.628138022926578,19198.295684275930398,119126.54545838353806,63563.175574138804222,27156.470649318103824,16408.856672518439154,27976.92783613687061,15178.16318574275283,15178.163185742763744,105676.84134414030996,15916.545788310382704,23382.530339607612405,33191.009030621025886,9435.5119641206765664,11036.347459837252245,34272.873730494313349,32379.45626802717743,31341.686984373973246,34758.464967576976051,41850.037339189788327,13607.374819433418452,22398.0170748770106,9599.2436412733513862,40152.672104895398661,20169.145533300768875,10708.337458554393379,22836.963193651907204,14200.402551264320209,13862.752765503302726,11206.373314431715698,10091.506110744232501,14849.967325149787939,10911.991061820277537,25433.594252242630319,10091.523709722974672,10654.919403570867871,9857.0794778470044548,40101.612864307040581,10769.05188872483086,17265.15237698853889,42328.707706484434311,20018.454182364472217,27484.404190159893915,10825.851062653433473,6480.3448342759829757,5925.6983270595947033,19682.896832193702721,9822.3797711885836179,4123.1086358892489443,9945.3993842194904573,16234.955524142391369
