Timestep,G0021,G0029,G0030,G0031,G0057,G0064,G0094,G0135,G0156,G0158,G0161,G0214,G0221,G0222,G0224,G0226,G0232,G0233,G0280,G0289,G0293,G0342,G0369,G0398,G0437,G0444,G0458,G0594,G0602,G0637,G0651,G0674,G0706,G0709,G0741,G0743,G0912,G0019,G0070,G0095,G0104,G0155,G0162,G0281,G0302,G0323,G0563,G0656,G0657,G0705,G0740,G0853
0,66577.701810754384496,111669.96292626833019,98606.754590450320393,611862.79083081823774,319870.82586038747104,139481.77790266208467,84313.644061915692873,143877.45251969288802,77954.031686318165157,77954.031653956495575,518968.19947719050106,81747.713677439052844,120101.42512466729386,168139.03590488390182,48459.879601821157848,55623.235624588072824,171923.97942860191688,160547.20880992044113,157170.69586378891836,168549.11888105073012,205652.51733879328822,68263.772462368026027,115169.57014249172062,49300.961969126168697,201416.40919967411901,102392.62538253302046,54366.260835824796231,116083.25858730403706,72062.895205988868838,70378.413653343566693,56889.476854476080916,51830.328262539005664,76269.327815745695261,56045.170834585143893,130632.03575333909248,51830.638055573661404,53514.860002352623269,9185.3533830125434179,36869.93993913212762,11340.583350703112956,17068.501100041819882,40142.100722093484364,19710.114372427680792,28892.204163240570779,10021.392122421084423,6000.8295358635450611,5611.4907988060813295,20016.146496207325981,9965.1794178732689033,3995.3631155288767332,9781.2771308591800334,16381.554794275072709
1,66450.540729381493293,111462.32166067088838,98423.490877842952614,610838.5671034384286,319796.88862854166655,139520.76952265750151,84153.262132291871239,143823.333023733343,77804.478759064688347,77825.542137159485719,517967.5760775723611,81590.90583915017487,120124.59884662242257,167818.77368032987579,48381.962487638491439,55539.766747690220654,171980.51550403720466,160250.47817950128228,156889.07463209694833,168369.57986602571327,205344.65368362807203,68134.490423296272638,114962.47676866495749,49206.298640273504134,201202.79196055274224,102204.30729126422375,54262.965354168067279,116075.13465200677456,72073.291862252706778,70262.524181808330468,56780.549438310212281,51761.841150983593252,76124.122963718502433,55941.359745890280465,130603.07697763327451,51751.77814551332267,53412.433731041193823,9168.0500982740177278,36870.15318403688434,11341.600479868466209,17062.987066662528377,40144.884823444874201,19710.5200498741724,28895.079959731399867,10022.908740476077583,6001.7460890759939502,5612.6022356388666594,20035.826922475196625,9975.9854170022554172,4006.7653611068549253,9781.2168920702515607,16382.768004498302616
2,66323.646961770704365,111259.6303223323921,98244.579051142311073,609772.72742148349062,319917.5785597533104,139565.98745778418379,83994.506546007643919,143831.03424901905237,77705.601857492103591,77676.782747951743659,516968.36217135185143,81435.425932327081682,119912.15655411122134,167517.40217796343495,48291.12619756154163,55481.142764101197827,172038.62734444782836,160304.35596514711506,156640.03113375618705,168049.74522572290152,204949.91030500215129,68093.061083539170795,114951.48641900475195,49117.54485569960525,201235.43518366044736,102023.59867993615626,54160.307466873826343,116086.8387866053672,71948.765888496869593,70271.268604712822707,56682.475469717966917,51688.922886765583826,76015.879778190239449,55900.251395732891979,130362.71218576843967,51690.755669926547853,53319.822428361956554,9157.7579000071400515,36870.298594239829981,11342.45131610727185,17058.594536335916928,40147.955380899671582,19710.800657507272263,28898.315639886146528,10024.419658886014076,6002.5936753000205499,5613.8626240256571691,20113.249926666638203,9987.377831389214407,4016.4931742818703242,9781.856020564575374,16384.149137868065736
3,66195.450709641474532,111047.87956663979276,98057.698245494611911,610008.97435335069895,319376.78403190313838,139590.32628895278322,83916.990581850477611,143568.26753710873891,77556.158626987482421,77553.688298748063971,517045.65358112886315,81279.682937665114878,119945.46719169097196,167200.96844639902702,48224.646666030224878,55376.603538589304662,172047.13497179117985,159995.81708388097468,156336.65714736582595,167728.22622462955769,204781.4540537004068,67964.455787968443474,114887.63057480758289,49022.615102059375204,200847.03624684037641,101825.08360886361334,54071.859691333454975,115914.49961338697176,71814.648797636604286,70143.658739448699635,56573.955756863615534,51603.383228045175201,75871.375935360396397,55797.499711249110987,130362.09872004503268,51615.538482091993501,53217.303547003801214,9007.0716732354594569,36868.941593565104995,11342.162210942089587,17036.097183255769778,40149.396933472962701,19709.456282302508043,28899.928522693993727,10024.889434965318287,6002.438743259876901,5614.7918168197820705,20181.275678802161565,10003.15270685062751,4033.8246733600913103,9781.7072516648440796,16384.95508973784672
4,66068.505411653284682,110838.62631419095851,97873.012818993258406,608916.34553057991434,319497.363871937152,139630.37233982252656,83870.190846476936713,143300.12003212200943,77445.790330198884476,77443.317324482020922,517235.81421767838765,81251.370168756431667,119737.17994965951948,166905.09936356914113,48133.997786049949354,55322.329834823969577,171723.08112924962188,159712.19016339530936,156110.21224506772705,167407.30394565741881,204670.62862942132051,67836.162121287241462,114684.30223542315071,48933.712942315854889,200460.48791504916153,101627.09229304402834,53969.15202876998228,115948.36748900538078,71822.781680037049227,70152.831151922029676,56477.458116253306798,51506.574546456402459,75770.506738618874806,55694.829128773220873,130384.26868113344244,51518.311246442142874,53125.300649386066652,8998.1237684005918709,36868.907722865500546,11342.783878093094245,17031.489886501349247,40151.493879110115813,19709.410991357381135,28902.247662125049828,10026.109693210953992,6003.1339166492480217,5616.256134872029179,20273.030838057602523,10019.538417837167799,4044.3661866661095701,9781.8680131753535534,16386.709177070169972
5,65940.32381848305522,110638.08763274764351,97695.972616243860102,609097.2433031485416,319562.25221810105722,139381.0030463814619,83710.465351025777636,143327.57082244509365,77296.224102438893169,77293.751043930751621,516232.32995706994552,81095.101686537338537,119733.01798846201564,166921.01611854980001,48062.084555038971303,55217.457164292296511,171777.66874508259934,159411.8652203779784,155806.68765049098874,167085.29899093601853,204425.89596739233821,67762.294731563524692,114586.58266120785265,48838.740595137664059,200072.21546167141059,101428.71248073079914,53883.325590574779199,115737.80372694174002,71702.581381815805798,70025.042955761047779,56368.864014425511414,51408.139037388202269,75660.346954548571375,55591.478087963434518,130141.2453300600173,51445.279172737296904,53023.019440463329374,8801.6538382185790397,36868.783538669413247,11342.835381830429469,17000.486455361737171,40153.791593016510888,19709.500584675304708,28904.716652676161175,10027.115732764930726,6003.0690754432725953,5617.3180808199131206,20321.182463101227768,10031.868081814689504,4053.781215065215747,9782.4308918137285218,16387.767763889209164
6,65812.306954692176078,110587.75138203242386,97644.106868880815455,609230.11655885411892,319097.25759771763114,139116.05626219621627,83549.690508817249793,143059.26056869103923,77145.481638448763988,77143.008550976504921,515221.90683259372599,80967.478324078881997,119511.67817558083334,166608.14820830174722,47970.578641345404321,55112.372599090937001,171448.90191702882294,159407.30342267276137,155500.74756900110515,166758.31785961950663,204025.38999731541844,67631.542645765744965,114368.20561337313848,48743.931288581326953,199683.3412515068776,101229.96787371447135,53779.567766333129839,115537.52300768597343,71569.538260434055701,69894.803016593068605,56259.201181745971553,51309.439781033259351,75521.003860501659801,55485.336771876944113,129895.32959227338142,51347.059088165115099,52920.156456702025025,8511.281349689259514,36869.67943382186786,11344.189302245165891,16570.26854749359336,40155.877821497764671,19710.518948671717226,28906.789220681148436,10028.435691402581142,6003.8746670266682486,5619.4468496974814116,20326.743235305719281,10036.447203695575809,4058.1133771510585575,9784.4941087230654375,16390.086998600370862
7,65684.65164299227763,110374.70255912267021,97582.550823206576752,608081.81133742257953,318808.12226386414841,139078.28636594413547,83387.517843355773948,142786.13192931862432,76994.036626997010899,76991.563523333970807,514212.75338453549193,80810.122626272568596,119284.85941855549754,166289.2039596758259,47882.568787215153861,55005.799461482834886,171123.31541168590775,159103.73966023547109,155199.4184377269703,166429.48534207404009,203623.17404643938062,67502.366213111483376,114150.82070843453403,48648.895958534310921,199292.93790705455467,101030.54541364814213,53674.971583875179931,115324.05486247382942,71434.156789598069736,69806.332121271203505,56150.062107115474646,51217.051688728002773,75375.396951306378469,55380.858144135170733,129646.11481066892156,51247.851799125855905,52816.640253057521477,8298.526229300417981,36869.929472344025271,11343.477349763705206,16327.465408456011573,40157.505988732846163,19708.946883187578351,28908.551015658398683,10030.065151141117894,6005.2139926329855371,5621.2864635313044346,20329.999641152724507,10039.226909137791154,4060.7293584493868366,9786.3274370996678044,16392.233365232485085
8,65565.591718922645668,110166.36960013708449,97398.75374620439834,607708.32684182422236,318852.76593504991615,138817.26923561320291,83241.771736179056461,142572.80251846965984,76843.54269650898641,76849.47090228034358,513206.42292240826646,80663.385234725268674,119057.86116688461334,165969.08754503307864,47794.088235123745108,54898.920332683454035,171176.11908267319086,159032.44671851687599,154907.32943347841501,166106.09146653005155,203226.2121923561499,67370.08957225678023,113955.79871497827116,48585.234465929461294,198901.88961421433487,100834.55074824673648,53570.368755783943925,115261.57290946185822,71444.039256886724615,69732.088568858118379,56039.281104033434531,51120.405498889282171,75229.405673389541334,55276.314716947475972,129397.14897561760154,51154.926124332996551,52712.997942134359619,8298.7327001091343845,36870.716321341918956,11345.373736722323883,16327.499140721522053,40159.980367527226917,19709.941311622074863,28911.078707495595154,10032.041212745201847,6006.7646655099333657,5622.6759048892699866,20332.359355735701683,10041.387558436596009,4062.8344541448727796,9787.7878680274025101,16393.792785788402398
9,65587.520364164010971,110202.80330248462269,97429.961415474041132,607945.23403000994585,318974.9406103741494,138576.61697685727268,83128.976008335332153,142402.55635442514904,76701.639085293427343,76707.567041828049696,513402.30552700348198,80506.078570444107754,118983.31200505280867,165889.24036891415017,47706.39697368520865,54798.080026015435578,170969.97755915584275,159089.80869725896628,154961.6036019793828,165779.68873722589342,202826.4529925986717,67252.003356361426995,113972.13000674590876,48602.370979503859417,198589.74760331498692,100640.91685065523779,53466.592819031087856,115226.78775377389684,71331.699251212048694,69754.138329954264918,55929.052765941916732,51133.761996196160908,75087.309735438742791,55169.653230265554157,129287.19165546611475,51056.465613865038904,52613.586721690233389,8304.0408037457091268,36871.532256472455629,11353.919316862609776,16330.506825123031376,40167.50530850267387,19710.756412666811229,28918.764514557828079,10037.959110341276755,6013.083892239744273,5623.9079582252952605,20336.010979434380715,10044.956338467891328,4066.0646467451388162,9788.1683498578204308,16395.368492648602114
