busID,demand
ES00084,1.230599439343116e-05
ES00085,2.8532967330480664e-05
ES00086,0.0007993470074261605
ES00087,0.0003837110074261606
ES00088,0.0006688480074261606
ES00089,0.0006688480074261606
ES00090,0.0010100030074261606
ES00091,0.0010100030074261606
ES00092,0.0010100030074261606
ES00093,0.00020296800742616058
ES00094,3.3020128707787435e-05
ES00095,0.0023498460074261604
ES00096,7.313500066860765e-06
ES00097,0.0003746650074261606
ES00098,0.0003746650074261606
ES00099,2.32371798237351e-06
ES00100,0.0029536200074261605
ES00101,0.0004086190074261606
ES00102,0.0013511370074261607
ES00103,3.958191873800519e-05
ES00104,3.958191873800519e-05
ES00105,0.0009212230074261606
ES00106,0.0014392290074261606
ES00107,5.220691507303145e-06
ES00108,3.2162799513419304e-05
ES00109,5.1297103925990266e-06
ES00110,5.1297103925990266e-06
ES00111,2.955626634553468e-06
ES00112,2.1715851907749573e-05
ES00113,7.004137722081295e-05
ES00114,7.004137722081295e-05
ES00115,7.004137722081295e-05
ES00116,0.00013256200742616057
ES00117,0.0005347780074261606
ES00118,0.0005347780074261606
ES00119,0.0012763030074261605
ES00120,0.0022459920074261604
ES00121,0.0022459920074261604
ES00122,0.0022459920074261604
ES00123,0.00022948600742616056
ES00124,0.00022948600742616056
ES00125,0.0005180010074261606
ES00126,0.0005180010074261606
ES00127,1.1345154264269904e-05
ES00128,1.1345154264269904e-05
ES00129,1.4028840098044004e-05
ES00130,1.4028840098044004e-05
ES00131,0.0004354050074261606
ES00132,1.2594195751399892e-05
ES00133,0.00849090200742616
ES00134,0.00011756200742616058
ES00135,0.00011756200742616058
ES00136,0.00015486300742616058
ES00137,0.00015486300742616058
ES00138,0.0027490580074261604
ES00139,0.0018222550074261607
ES00140,1.6803541978598992e-06
ES00141,1.9159218342740837e-06
ES00142,3.928090042963113e-05
ES00143,6.528307914157452e-05
ES00144,0.0015005210074261607
ES00145,0.0011266630074261606
ES00146,0.0011266630074261606
ES00147,0.0003522880074261606
ES00148,0.0003522880074261606
ES00149,0.00012026900742616058
ES00150,0.00012026900742616058
ES00151,4.611258566498426e-05
ES00152,5.9319672336651596e-05
ES00153,5.9319672336651596e-05
ES00154,1.7703713456601557e-05
ES00155,2.9727529714070776e-05
ES00156,0.0005684640074261606
ES00157,0.0005684640074261606
ES00158,0.0003797210074261606
ES00159,0.0003797210074261606
ES00160,5.3960146457308685e-06
ES00161,1.1362882510371385e-05
ES00162,0.0018540480074261607
ES00163,0.0018540480074261607
ES00164,0.0004534060074261606
ES00165,0.0004534060074261606
ES00166,8.734426876583636e-06
ES00167,7.511271479766832e-05
ES00168,7.511271479766832e-05
ES00169,0.0002622550074261606
ES00170,0.00020875700742616058
ES00171,0.00020875700742616058
ES00172,0.0019647720074261604
ES00173,0.0004473900074261606
ES00174,0.0004473900074261606
ES00175,5.496808325054374e-06
ES00176,5.496808325054374e-06
ES00177,0.0005316530074261606
ES00178,0.00012795900742616057
ES00179,0.00012795900742616057
ES00180,0.00018634900742616056
ES00181,0.00018634900742616056
ES00182,0.00012871000742616058
ES00183,0.00011449600742616058
ES00184,0.00011449600742616058
ES00185,9.201836444622515e-05
ES00186,9.201836444622515e-05
ES00187,0.0019997100074261604
ES00188,0.0019997100074261604
ES00189,0.0015914530074261606
ES00190,0.0015914530074261606
ES00191,5.143641926133131e-05
ES00192,0.00024370000742616056
ES00193,5.486507609483875e-05
ES00194,5.486507609483875e-05
ES00195,3.5094923258214495e-05
ES00196,3.5094923258214495e-05
ES00197,0.00013436400742616056
ES00198,7.294655264601618e-05
ES00199,9.051127848806985e-05
ES00200,2.697507115615333e-05
ES00201,0.0040020450074261605
ES00202,0.0011519970074261607
ES00203,0.0011519970074261607
ES00204,0.00017627700742616056
ES00205,0.0003374940074261606
ES00206,0.0003374940074261606
ES00207,0.0005668740074261606
ES00208,0.0005668740074261606
ES00209,0.0017579080074261607
ES00210,6.657971954295063e-05
ES00211,6.657971954295063e-05
ES00212,0.0013833680074261607
ES00213,8.594873339132369e-06
ES00214,2.973769139269381e-05
ES00215,0.0017899560074261607
ES00216,0.0003017300074261606
ES00217,5.416231598617781e-05
ES00218,0.0006362990074261606
ES00219,5.7854115449000774e-05
ES00220,0.0004214690074261606
ES00221,0.0004214690074261606
ES00222,0.00587996000742616
ES00223,0.0004686660074261606
ES00224,0.0004686660074261606
ES00225,1.4239643884082237e-05
ES00226,1.4239643884082237e-05
ES00227,2.9326641850905765e-06
ES00228,0.0010538100074261607
ES00229,0.0010538100074261607
ES00230,2.5634028558052704e-05
ES00231,3.3806214328376153e-06
ES00232,0.0004412620074261606
ES00233,0.0014069840074261606
ES00234,0.0007874260074261606
ES00235,0.0021464890074261605
ES00236,0.0021464890074261605
ES00237,0.0004309890074261606
ES00238,0.0004309890074261606
ES00239,0.00013586500742616056
ES00240,0.00019682700742616058
ES00241,9.570414784532365e-05
ES00242,0.0003486810074261606
ES00243,0.00014101200742616058
ES00244,0.00014101200742616058
ES00245,4.7148726859004514e-05
ES00246,4.7148726859004514e-05
ES00247,0.0039115970074261605
ES00248,0.0039115970074261605
ES00249,0.0009327700074261606
ES00250,0.0009327700074261606
ES00251,0.0009327700074261606
ES00252,0.0006129390074261606
ES00253,0.0006129390074261606
ES00254,0.0003745850074261606
ES00255,0.0003745850074261606
ES00256,0.0007470830074261605
ES00257,0.0007470830074261605
ES00258,0.0006266350074261606
ES00259,0.0006266350074261606
ES00260,0.0003435810074261606
ES00261,0.0003435810074261606
ES00262,0.0015550130074261607
ES00263,0.0015550130074261607
ES00264,0.0015550130074261607
ES00265,5.018276272406961e-05
ES00266,0.0008067170074261606
ES00267,0.00224366900742616
ES00268,0.0002925950074261606
ES00269,0.0002925950074261606
ES00270,0.0002925950074261606
ES00271,7.196243399616286e-05
ES00272,0.00034402500742616057
ES00273,0.0010872410074261607
ES00274,2.7547227989508632e-05
ES00275,0.0026970080074261603
ES00276,0.0026970080074261603
ES00277,3.879265127842571e-05
ES00278,3.545665641137887e-05
ES00279,9.893712947008391e-05
ES00280,9.893712947008391e-05
ES00281,0.0007717950074261606
ES00282,0.0002524610074261606
ES00283,0.0002524610074261606
ES00284,3.3474004552402422e-06
ES00285,9.844067659557584e-05
ES00286,0.0003285380074261606
ES00287,0.0009511550074261606
ES00288,0.00020314800742616057
ES00289,0.00019064600742616056
ES00290,0.00017332900742616058
ES00291,0.0005673100074261606
ES00292,0.0005157980074261606
ES00293,3.3682023336000985e-05
ES00294,4.955298658419127e-05
ES00295,4.955298658419127e-05
ES00296,0.0003255310074261606
ES00297,0.0003255310074261606
ES00298,0.0024951320074261605
ES00299,0.007419562007426161
ES00300,9.187007150304517e-06
ES00301,9.187007150304517e-06
ES00302,0.0005499930074261606
ES00303,0.0005499930074261606
ES00304,1.0481418873511157e-05
ES00305,0.0002601920074261606
ES00306,0.0003773780074261606
ES00307,0.0008871020074261606
ES00308,0.0003682450074261606
ES00309,4.073462784238373e-06
ES00310,0.0003634150074261606
ES00311,0.0016856680074261606
ES00312,0.0018910700074261605
ES00313,0.00011622800742616058
ES00314,0.00021602000742616058
ES00315,0.0011267180074261607
ES00316,0.0002535180074261606
ES00317,0.00019759800742616057
ES00318,4.650149684199364e-05
ES00319,4.1477471049068034e-05
ES00320,0.0013212130074261605
ES00321,0.00010830700742616059
ES00322,4.199592813259918e-05
ES00323,0.00012059900742616059
ES00324,4.9933877548498855e-06
ES00325,9.785326083684431e-05
ES00326,9.785326083684431e-05
ES00327,3.659441803772864e-05
ES00328,0.00011351200742616058
ES00329,0.00023177000742616058
ES00330,0.00023177000742616058
ES00331,5.583957633485794e-05
ES00332,0.00020687700742616058
ES00333,0.0005173310074261606
ES00334,9.014163694564026e-05
ES00335,0.0005486160074261606
ES00336,2.039108002757334e-05
ES00337,2.039108002757334e-05
ES00338,0.0023429190074261605
ES00339,0.00013548800742616056
ES00340,0.0012515900074261605
ES00341,0.00019151600742616057
ES00342,0.0023120120074261604
ES00343,0.00011085100742616058
ES00344,0.0003198650074261606
ES00345,0.00599999700742616
ES00346,0.00015096900742616058
ES00347,0.0025907710074261603
ES00348,0.0025907710074261603
ES00349,0.0004415370074261606
ES00350,8.572844945302255e-05
ES00351,0.0007531500074261606
ES00352,0.00240944300742616
ES00353,0.00011443200742616059
ES00354,1.4264101006358379e-05
ES00355,0.0002605460074261606
ES00356,0.0003635160074261606
ES00357,0.00022996500742616057
ES00358,0.00012784000742616057
ES00359,5.5518121640160956e-05
ES00360,2.4618259943618433e-05
ES00361,5.959767282043032e-05
ES00362,5.959767282043032e-05
ES00363,2.370359948456839e-05
ES00364,0.0005819720074261606
ES00365,2.4378137711844087e-06
ES00366,1.7301317181498435e-05
ES00367,0.0003242390074261606
ES00368,0.0025757720074261604
ES00369,9.029981202345709e-05
ES00370,9.029981202345709e-05
ES00371,6.111949631178062e-05
ES00372,6.111949631178062e-05
ES00373,4.020042478508703e-05
ES00374,4.020042478508703e-05
ES00375,0.0003797770074261606
ES00376,0.0003797770074261606
ES00377,9.396334674219027e-07
ES00378,0.00021396000742616056
ES00379,0.00021396000742616056
ES00380,3.1524867049508076e-05
ES00381,4.664003038317838e-05
ES00382,0.00019766400742616058
ES00383,0.00012553700742616057
ES00384,6.45668977415568e-05
ES00385,1.2706614106672397e-05
ES00386,1.2706614106672397e-05
ES00387,0.00018218900742616057
ES00388,0.0004057610074261606
ES00389,5.5729876146579896e-05
ES00390,0.00013998500742616057
ES00391,0.0007516970074261606
ES00392,0.0007516970074261606
ES00393,1.3840356820118621e-05
ES00394,0.0005432860074261606
ES00395,3.5063589886877716e-06
ES00396,9.445915808595318e-05
ES00397,9.445915808595318e-05
ES00398,0.0004198260074261606
ES00399,0.0004886140074261606
ES00400,4.394988122108426e-06
ES00401,0.0008642090074261606
ES00402,0.0004487430074261606
ES00403,1.6069613807849666e-05
ES00404,4.89174751301852e-05
ES00405,0.00011919500742616058
ES00406,8.056396436118137e-06
ES00407,9.438713789307508e-06
ES00408,1.7000684286492025e-06
ES00409,1.7000684286492025e-06
ES00410,0.0020311930074261605
ES00411,0.0005744260074261605
ES00412,0.0005780630074261606
ES00413,1.937643805780879e-05
ES00414,1.2979094396179406e-05
ES00415,1.2979094396179406e-05
ES00416,2.5598348124879436e-06
ES00417,2.9670245687050625e-06
ES00418,0.0010090910074261605
ES00419,0.0010090910074261605
ES00420,0.00023701100742616057
ES00421,0.0006885210074261606
ES00422,0.0016944950074261607
ES00423,9.111790918984871e-05
ES00424,3.310380668568427e-05
ES00425,1.9458316979857233e-06
ES00426,1.2385186757719816e-05
ES00427,0.0011921650074261606
ES00428,0.0037891710074261604
ES00429,3.270129920455388e-05
ES00430,6.00175175035171e-05
ES00431,6.00175175035171e-05
ES00432,3.900862067558315e-05
ES00433,0.0002605810074261606
ES00434,2.1977350146301235e-05
ES00435,0.00016922400742616056
ES00436,0.00016922400742616056
ES00437,0.00011835000742616059
ES00438,0.0065809290074261605
ES00439,2.2254519319449867e-05
ES00440,7.491695572868007e-05
ES00441,1.0506309881598613e-05
ES00442,1.0506309881598613e-05
ES00443,2.435924863889238e-06
ES00444,2.435924863889238e-06
ES00445,6.715010072596884e-05
ES00446,0.0002612270074261606
ES00447,0.0014677400074261605
ES00448,0.0025522160074261603
ES00449,0.00502967000742616
ES00450,7.296842924154474e-05
ES00451,5.9991615614411263e-05
ES00452,2.048587678514757e-05
ES00453,3.96455212934053e-05
ES00454,0.0006368360074261606
ES00455,0.0008922150074261606
ES00456,3.6190488577888905e-05
ES00457,8.046401177026259e-07
ES00458,5.353924866892823e-05
ES00459,9.356709615006022e-05
ES00460,1.4353303736150988e-05
ES00461,0.0007938430074261606
ES00462,2.8283310549155104e-06
ES00463,1.004376573013928e-05
ES00464,1.4399650215303109e-05
ES00465,1.1711705120208487e-06
ES00466,2.257247740496154e-05
ES00467,3.3164069414167004e-05
ES00468,0.00022793100742616058
ES00469,0.00022907200742616058
ES00470,0.0010982250074261606
ES00471,0.0010982250074261606
ES00472,0.0006466950074261606
ES00473,0.0006175700074261606
ES00474,0.0009504170074261605
ES00475,0.0002977110074261606
ES00476,0.00011837200742616058
ES00477,0.0038560700074261605
ES00478,0.0003824970074261606
ES00479,0.0003824970074261606
ES00480,0.0003824290074261606
ES00481,2.5249131736322834e-05
ES00482,0.0004664230074261606
ES00483,0.0004664230074261606
ES00484,1.9298801666377105e-05
ES00485,0.0015322440074261607
ES00486,0.0015322440074261607
ES00487,0.00451047500742616
ES00488,0.00451047500742616
ES00489,0.00451047500742616
ES00490,0.00011847300742616059
ES00491,0.0003436720074261606
ES00492,1.8974111058591514e-05
ES00493,1.2872222669398209e-05
ES00494,0.00012320400742616057
ES00495,0.0013299340074261607
ES00496,4.623623947511031e-05
ES00497,4.623623947511031e-05
ES00498,4.4818224075642376e-05
ES00499,2.469727638361805e-05
ES00500,2.469727638361805e-05
ES00501,0.0009616530074261606
ES00502,0.0009616530074261606
ES00503,0.0021656220074261602
ES00504,0.006413565007426161
ES00505,0.0007367830074261606
ES00506,2.7508894724993667e-05
ES00507,0.0006911410074261606
ES00508,0.0003077940074261606
ES00509,0.0003077940074261606
ES00510,6.453972700991031e-05
ES00511,0.00021337600742616058
ES00512,0.0003540470074261606
ES00513,0.0030795870074261603
ES00514,0.0011822980074261606
ES00515,0.0009049330074261606
ES00516,0.00015454900742616057
ES00517,0.0004373330074261606
ES00518,0.0003511030074261606
ES00519,5.345996544629207e-06
ES00520,0.0035984320074261603
ES00521,0.01550119135782786
ES00522,2.832413881871369e-05
ES00523,1.9759442554025447e-05
ES00524,0.00012589200742616058
ES00525,0.00016313200742616057
ES00526,0.00011268100742616059
ES00527,0.00010708100742616058
ES00528,0.0016278380074261605
ES00529,0.0029606330074261602
ES00530,6.615885030597326e-05
ES00531,4.478104480154155e-05
ES00532,9.152602557736564e-06
ES00533,0.0009380810074261606
ES00534,2.7090468374516973e-05
ES00535,0.0004087990074261606
ES00536,0.0004129700074261606
ES00537,5.074605953623582e-05
ES00538,0.00021176100742616058
ES00539,0.00017797300742616057
ES00540,0.0007993030074261606
ES00541,1.4361303277915936e-05
ES00542,1.3815262541997705e-05
ES00543,2.4220877054990617e-05
ES00544,8.0504522622349e-05
ES00545,2.72532211300015e-05
ES00546,0.00012524800742616058
ES00547,0.00012524800742616058
ES00548,2.8127882057177146e-05
ES00549,5.0941603485368055e-05
ES00550,9.429929121801467e-05
ES00551,0.0005377300074261606
ES00552,1.982881870759547e-05
ES00553,1.5238989555948236e-05
ES00554,0.0037198590074261602
ES00555,0.0004330900074261606
ES00556,7.71845888225923e-05
ES00557,0.0024539540074261603
ES00558,0.00019838100742616057
ES00559,0.00019838100742616057
ES00560,3.4340917224527856e-05
ES00561,0.0002708900074261606
ES00562,5.2904433619879824e-05
ES00563,7.876811160553174e-05
ES00564,3.059714261682821e-05
ES00565,1.4215353570847e-05
ES00566,0.005509479007426161
ES00567,0.005509479007426161
ES00568,0.00847576700742616
ES00569,0.00847576700742616
ES00570,0.0008475580074261606
ES00571,2.5593205007746744e-05
ES00572,2.5593205007746744e-05
ES00573,0.0004718740074261606
ES00574,6.413725598977246e-05
ES00575,0.00020051100742616058
ES00576,8.499013623058561e-05
ES00577,0.0032429850074261603
ES00578,0.0032429850074261603
ES00579,1.8678518145908557e-05
ES00580,7.180876549697158e-05
ES00581,9.046479801477788e-05
ES00582,0.0006955640074261606
ES00583,0.0032984040074261604
ES00584,0.0032984040074261604
ES00585,0.0002538850074261606
ES00586,0.0029612780074261603
ES00587,0.00010071000742616059
ES00588,0.00460670400742616
ES00589,0.0004952690074261606
ES00590,0.0031897580074261604
ES00591,0.0032296460074261605
ES00592,0.00619507800742616
ES00593,0.0037198120074261602
ES00594,0.0011352040074261605
ES00595,2.636698383769197e-05
ES00596,4.85778613322837e-06
ES00597,3.3263859504670625e-05
ES00598,1.0513652213972894e-05
ES00599,0.00020077300742616058
ES00600,0.0015304160074261605
ES00601,8.721357130931264e-05
ES00602,8.721357130931264e-05
ES00603,0.0055822060074261605
ES00604,0.0055822060074261605
ES00605,0.0003858490074261606
ES00606,0.0004441000074261606
ES00607,0.0031241180074261603
ES00608,0.00517678800742616
ES00609,0.00012880300742616058
ES00610,1.4611005473853622e-05
ES00611,0.00012888800742616056
ES00612,0.00012888800742616056
ES00613,0.0005448510074261605
ES00614,0.0002493590074261606
ES00615,6.248503187575899e-06
ES00616,0.00743909300742616
ES00617,0.01058871840913366
ES00618,0.01087169491416246
ES00619,0.00016294200742616058
ES00620,5.4884779615211464e-05
ES00621,2.9799433820083006e-06
ES00622,4.766604483065241e-06
ES00623,5.3225323169192334e-05
ES00624,0.00020845600742616058
ES00625,0.00020845600742616058
ES00626,0.00013117800742616057
ES00627,0.00022241000742616058
ES00628,2.400153439863157e-06
ES00629,4.06009162674634e-06
ES00630,4.063858958801325e-06
ES00631,3.400371502714953e-05
ES00632,0.0011586540074261607
ES00633,5.9301631437539016e-05
ES00634,0.01800744100742616
ES00635,0.01800744100742616
ES00636,0.01555589614761946
ES00637,0.01555589614761946
ES00638,0.00872197600742616
ES00639,2.23322723860577e-05
ES00640,7.1037481804575275e-06
ES00641,7.550849734285719e-06
ES00642,6.868696073064582e-05
ES00643,0.00010326900742616059
ES00644,0.00010326900742616059
ES00645,0.00011699400742616058
ES00646,4.7547256445847966e-05
ES00647,4.7547256445847966e-05
ES00648,1.687289504991481e-05
ES00649,1.7393906975870163e-06
ES00650,5.6426051399986716e-05
ES00651,5.6426051399986716e-05
ES00652,2.87704359518938e-05
ES00653,6.466954666801001e-06
ES00654,0.0019395090074261607
ES00655,0.0005430900074261606
ES00656,0.00012591200742616057
ES00657,9.573746163682866e-06
ES00658,2.7423280668392558e-05
ES00659,3.498030812814099e-05
ES00660,3.498030812814099e-05
ES00661,0.0012657300074261607
ES00662,2.1422363544232873e-06
ES00663,7.086895406251651e-07
ES00664,1.5934318752699407e-06
ES00665,1.5164835711319906e-06
ES00666,1.276766104062876e-06
ES00667,1.413411193714861e-06
ES00668,1.370453535938845e-06
ES00669,5.943913980744225e-06
ES00670,3.215914612196604e-05
ES00671,2.3231245797197973e-06
ES00672,1.7818145436440154e-06
ES00673,2.779904218843963e-05
ES00674,2.3202114993068188e-05
ES00675,5.319010852519885e-06
ES00676,1.7105521034126653e-06
ES00677,3.7900414623926324e-06
ES00678,3.3300899153846407e-06
ES00679,2.1845383979770566e-06
ES00680,3.7465346109163677e-06
ES00681,0.0009237690074261606
ES00682,0.0020622290074261604
ES00683,0.0016181270074261606
ES00684,4.365369278856412e-05
ES00685,4.365369278856412e-05
ES00686,0.0020390710074261603
ES00687,6.21254113429789e-05
ES00688,6.21254113429789e-05
ES00689,2.1799679375715856e-05
ES00690,2.1799679375715856e-05
ES00691,7.811707626655755e-06
ES00692,6.916247982043708e-06
ES00693,6.916247982043708e-06
ES00694,9.161426184185742e-07
ES00695,1.1228900050952837e-06
ES00696,7.031239177841952e-05
ES00697,4.0095887473353705e-05
ES00698,2.4538135383579226e-06
ES00699,8.76116961791318e-05
ES00700,7.940851550734676e-06
ES00701,3.35083371345101e-06
ES00702,1.1251805919624633e-05
ES00703,0.0002490730074261606
ES00704,0.0007442460074261605
ES00705,0.0007442460074261605
ES00706,2.6796383123875865e-05
ES00707,0.0013092750074261605
ES00708,0.00539348200742616
ES00709,5.054073310280305e-05
ES00710,3.4832689257509633e-06
ES00711,6.692167381331659e-06
ES00712,3.0880331338217907e-06
ES00713,9.816817928125761e-06
ES00714,1.6967476298123248e-06
ES00715,1.2594195751399892e-05
ES00716,0.00395516100742616
ES00717,0.0017003380074261606
ES00718,6.545423433279164e-05
ES00719,0.0003015430074261606
ES00720,0.0002634170074261606
ES00721,3.8787415479895876e-05
ES00722,3.928090042963113e-05
ES00723,3.47586216473521e-05
ES00724,3.1958218545655582e-06
ES00725,3.1958218545655582e-06
ES00726,1.9638382943519154e-05
ES00727,1.761186395288384e-06
ES00728,3.857391296301816e-06
ES00729,1.960445719561225e-06
ES00730,6.156716740698883e-06
ES00731,0.00016822400742616056
ES00732,1.8892051948763794e-05
ES00733,1.8892051948763794e-05
ES00734,1.0137244422832912e-05
ES00735,1.1561291381993048e-05
ES00736,5.838309273454058e-06
ES00737,2.9057058387256656e-06
ES00738,0.0014713700074261607
ES00739,0.0006773080074261605
ES00740,0.0008373300074261606
ES00741,0.0010693960074261606
ES00742,0.00010351800742616058
ES00743,0.0025132890074261605
ES00744,0.0025132890074261605
ES00745,1.716706416083878e-05
ES00746,2.42610728588338e-06
ES00747,2.9326641850905765e-06
ES00748,2.0237907692014556e-06
ES00749,2.726079163771305e-06
ES00750,2.308360384431242e-06
ES00751,0.0002650840074261606
ES00752,6.716678527615867e-05
ES00753,1.7565686105822264e-06
ES00754,1.7703713456601557e-05
ES00755,0.0005326730074261606
ES00756,0.0038796660074261603
ES00757,3.0430667194004585e-05
ES00758,3.0430667194004585e-05
ES00759,3.4987365903144843e-06
ES00760,0.00012413400742616057
ES00761,5.881112199892951e-06
ES00762,3.06221293350211e-05
ES00763,0.0022166820074261606
ES00764,0.0022166820074261606
ES00765,0.00015827100742616057
ES00766,4.1207083620533275e-05
ES00767,4.1207083620533275e-05
ES00768,1.8061639920515398e-06
ES00769,0.00041672300742616057
ES00770,7.503059735025257e-05
ES00771,2.0144235461926567e-05
ES00772,2.0144235461926567e-05
ES00773,1.5924575625594416e-05
ES00774,1.5924575625594416e-05
ES00775,0.0003541360074261606
ES00776,7.441186889111612e-05
ES00777,3.879265127842571e-05
ES00778,6.868722445545084e-06
ES00779,2.0361929464031494e-05
ES00780,6.444685356969297e-05
ES00781,2.23349388902716e-06
ES00782,3.8042455256831755e-06
ES00783,1.1981830941121727e-06
ES00784,0.004405512007426161
ES00785,3.3287130571535614e-06
ES00786,2.8391761492676023e-06
ES00787,1.784729137610527e-05
ES00788,1.2718566020029513e-05
ES00789,8.487438290016314e-06
ES00790,5.3606110219671135e-06
ES00791,2.6373685368122217e-05
ES00792,2.5289528693015976e-05
ES00793,0.00024969500742616057
ES00794,2.7136174051725068e-05
ES00795,2.151968265259515e-05
ES00796,3.129995741697797e-05
ES00797,7.490665914438461e-05
ES00798,1.7936035608916595e-05
ES00799,3.371984796966991e-05
ES00800,0.00020844100742616056
ES00801,7.655689825148772e-05
ES00802,3.790068414113734e-05
ES00803,2.651356249688236e-05
ES00804,1.0884236273078201e-05
ES00805,2.9691715904140867e-05
ES00806,3.7449041209058776e-06
ES00807,1.508682416117474e-05
ES00808,4.4379532705507706e-05
ES00809,2.7551032694080974e-05
ES00810,9.986428084783676e-06
ES00811,4.2369675476941845e-06
ES00812,4.871583854919826e-05
ES00813,1.0253264278896959e-06
ES00814,4.234447637346737e-06
ES00815,8.260889797608583e-05
ES00816,8.443428960486501e-06
ES00817,2.1806418572797314e-06
ES00818,6.1832131241765e-07
ES00819,3.762195518740393e-06
ES00820,0.0003687280074261606
ES00821,0.0005173310074261606
ES00822,0.0005324520074261606
ES00823,0.00013485200742616057
ES00824,0.00010223400742616058
ES00825,0.00010223400742616058
ES00826,5.435862197005429e-05
ES00827,5.435862197005429e-05
ES00828,4.476735005274067e-05
ES00829,0.00016583500742616057
ES00830,0.0012749600074261605
ES00831,5.943582247451133e-05
ES00832,3.412687661387621e-05
ES00833,0.0016523200074261607
ES00834,0.0002835490074261606
ES00835,0.00011085100742616058
ES00836,0.0004415370074261606
ES00837,0.0003109750074261606
ES00838,0.0003635160074261606
ES00839,3.9718133360063906e-05
ES00840,3.646355953547516e-05
ES00841,3.646355953547516e-05
ES00842,2.085519913228217e-06
ES00843,4.664003038317838e-05
ES00844,0.00016521400742616058
ES00845,0.0006504580074261606
ES00846,2.8373763435229696e-06
ES00847,1.8600510602249134e-06
ES00848,1.9615037719887166e-06
ES00849,1.4199541349903904e-05
ES00850,7.245322112658346e-06
ES00851,3.2804621747844414e-06
ES00852,1.7892137323785498e-06
ES00853,8.783642715280765e-05
ES00854,2.3491766425386957e-06
ES00855,1.682322977516869e-06
ES00856,2.5598348124879436e-06
ES00857,1.2935907262031545e-05
ES00858,7.4852760064760085e-06
ES00859,0.0002891020074261606
ES00860,4.328249071563512e-05
ES00861,0.0003159290074261606
ES00862,1.7697875434303717e-06
ES00863,3.853266190757456e-06
ES00864,6.618994271150209e-06
ES00865,9.311174329093931e-07
ES00866,0.0014484620074261606
ES00867,7.616406598886368e-06
ES00868,1.590426350077999e-06
ES00869,0.0008475580074261606
ES00870,4.111361707179607e-06
ES00871,4.192554018648596e-05
ES00872,4.0583994426688185e-05
ES00873,0.00014868600742616058
ES00874,1.313304820263736e-05
ES00875,0.0014677400074261605
ES00876,0.00018592400742616056
ES00877,9.029964430295876e-05
ES00878,5.6235503812492176e-06
ES00879,1.9975748597972974e-06
ES00880,2.0865503920300948e-06
ES00881,0.0017579080074261607
ES00882,0.0014392290074261606
ES00883,0.0002563180074261606
ES00884,9.135580743365701e-06
ES00885,3.489156008760186e-06
ES00886,9.152371324567739e-07
ES00887,5.7873972105542235e-05
ES00888,1.114759128767535e-05
ES00889,8.594873339132369e-06
ES00890,1.350438274079819e-06
ES00891,4.3273382759696724e-05
ES00892,3.307691244019017e-06
