Timestep,G0021,G0029,G0030,G0031,G0057,G0064,G0094,G0135,G0156,G0158,G0161,G0214,G0221,G0222,G0224,G0226,G0232,G0233,G0280,G0289,G0293,G0342,G0369,G0398,G0437,G0444,G0458,G0594,G0602,G0637,G0651,G0674,G0706,G0709,G0741,G0743,G0912,G0019,G0070,G0095,G0104,G0155,G0162,G0281,G0302,G0323,G0563,G0656,G0657,G0705,G0740,G0853
0,66164.328812174891937,110971.81731160143681,97990.208493954487494,608041.80655271164142,317421.27366867702221,138610.08124576264527,83752.314952132044709,142797.69699338101782,77470.891330754486262,77470.891330754486262,514657.97538103209808,81239.745503581012599,119347.04880683816737,167085.8683295075316,48157.581097425936605,55276.527868387158378,170854.72250233407249,159548.15998385447892,156198.06738571979804,167504.62990429939236,204355.6484832810238,67839.37511124224693,114321.90990963614604,48995.104247009599931,200168.03273566262214,101759.06266688102914,54020.243144111635047,115159.43305921980937,71608.229284068773268,69933.182985001432826,56532.812592662667157,51507.673695560624765,75795.84503168714582,55695.289443178990041,171692.24565191773581,51507.673695560624765,53182.719994627979759,9419.999997630222424,36870.000000326384907,11339.999999213247065,17159.999999481922714,40139.99999972119258,19709.999999901221599,28890.000000081039616,10019.99999965807001,5999.9999999309784471,5609.9999999668852979,20009.999999908839527,9960.0000015206060198,3989.9999999381707312,9780.0000007350918168,16379.99999988291529
1,66190.192648839583853,111015.19653136613488,98028.513163419178454,608279.49193807633128,317545.35460674174828,138664.26434662734391,83785.053985896738595,142853.51704594571493,77501.174937019182835,77501.174937019182835,514859.15674369683256,81271.502366345725022,119393.70193000286235,167151.18270187222515,48176.40604179064394,55298.135630651864631,170921.51013119876734,159610.52784321916988,156259.1256836844841,167570.10797186408308,204435.53172574570635,67865.893728606941295,114366.59869070084824,49014.256581774301594,200246.27902642730623,101798.84059294572216,54041.359820876336016,115204.44923068450589,71636.22115793346893,69960.520078166126041,56554.911440427371417,51527.808201325329719,75825.473857251854497,55717.060900643693458,171759.36067118242499,51527.808201325329719,53203.509281092687161,9420.0000056445951486,36870.000000419437129,11340.000002299284461,17160.000001079704816,40140.000000032152457,19709.999999791951268,28890.000000188592821,10019.999999391640813,6000.0000002379510988,5610.0000001742528184,20009.999999773524905,9959.9999895868895692,3990.0000001320336196,9779.9999951727058942,16379.999999787774868
2,66216.05648550427577,111058.5757511308766,98066.817832883869414,608517.17732344090473,317669.43554480629973,138718.44744749207166,83817.793019661432481,142909.33709851047024,77531.458543283879408,77531.458543283879408,515060.33810636156704,81303.259229110451997,119440.3550531675719,167216.49707423697691,48195.230986155351275,55319.743392916570883,170988.2977600635204,159672.89570258388994,156320.18398164914106,167635.58603942883201,204515.4149682103307,67892.412345971635659,114411.28747176559409,49033.408916539003258,200324.52531719196122,101838.61851901041518,54062.476497641036985,115249.46540214920242,71664.213031798164593,69987.857171330819256,56577.010288192075677,51547.942707090034673,75855.10268281653407,55738.832358108396875,171826.47569044705597,51547.942707090034673,53224.298567557394563,9420.0000033446940506,36870.000000767853635,11340.000001563557817,17160.000000601590727,40139.999999798514182,19709.999999707797542,28890.000000266532879,10019.999999099489287,6000.0000002311371645,5610.000000176557478,20009.999999684125214,9959.9999911547292868,3990.0000001120461093,9779.9999959490723995,16379.999999680589099
3,66241.920322168982239,111101.95497089557466,98105.122502348574926,608754.86270880559459,317793.5164828710258,138772.6305483567703,83850.532053426140919,142965.15715107516735,77561.742149548590533,77561.742149548590533,515261.51946902624331,81335.016091875149868,119487.00817633228144,167281.81144660167047,48214.05593052005861,55341.351155181277136,171055.08538892821525,159735.2635619485809,156381.24227961385623,167701.06410699352273,204595.29821067504236,67918.930963336344576,114455.97625283029629,49052.561251303704921,200402.77160795667442,101878.39644507512276,54083.593174405737955,115294.4815736139135,71692.204905662874808,70015.194264495527023,56599.109135956779937,51568.077212854739628,75884.731508381242747,55760.603815573100292,171893.59070971177425,51568.077212854739628,53245.087854022101965,9420.0000010563053365,36870.000001102831447,11340.000000839021595,17160.000000132800778,40139.999999575331458,19709.99999962779475,28890.000000343137799,10019.999998818600943,6000.000000236289452,5610.0000001742146196,20009.999999593503162,9959.9999927280332486,3990.0000000876807462,9779.9999967336625559,16379.999999575005859
4,66267.784158833688707,111145.33419066027272,98143.427171813280438,608992.54809417028446,317917.59742093575187,138826.81364922146895,83883.271087190849357,143020.97720363986446,77592.025755813301657,77592.025755813301657,515462.70083169091959,81366.77295463984774,119533.66129949699098,167347.12581896636402,48232.880874884765944,55362.958917445983388,171121.8730177929101,159797.63142131327186,156442.30057757857139,167766.54217455821345,204675.18145313975401,67945.449580701053492,114500.66503389499849,49071.713586068406585,200481.01789872138761,101918.17437113983033,54104.709851170438924,115339.49774507862458,71720.196779527585022,70042.531357660234789,56621.207983721484197,51588.211718619444582,75914.360333945951425,55782.375273037803709,171960.70572897649254,51588.211718619444582,53265.877140486809367,9419.9999987787996361,36870.000001420878107,11340.000000125039151,17159.999999672676495,40139.999999361076334,19709.999999550436769,28890.000000418640411,10019.999998547176801,6000.0000002535234671,5610.0000001681146387,20009.999999502433639,9959.9999943074344628,3990.0000000594982339,9779.9999975237660692,16379.999999471110641
5,66293.647995498395176,111188.71341042497079,98181.73184127798595,609230.23347953497432,318041.67835900047794,138880.99675008616759,83916.010120955557795,143076.79725620456156,77622.309362078012782,77622.309362078012782,515663.88219435559586,81398.529817404545611,119580.31442266170052,167412.44019133105758,48251.705819249473279,55384.566679710689641,171188.66064665760496,159859.99928067796282,156503.35887554328656,167832.02024212290416,204755.06469560446567,67971.968198065762408,114545.35381495970068,49090.865920833108248,200559.2641894861008,101957.9522972045379,54125.826527935139893,115384.51391654333565,71748.188653392295237,70069.868450824942556,56643.306831486188457,51608.346224384149536,75943.989159510660102,55804.146730502507125,172027.82074824121082,51608.346224384149536,53286.666426951516769,9419.9999965080969559,36870.0000017296843,11339.999999417430445,17159.999999218256562,40139.999999153689714,19709.999999474948709,28890.000000493408152,10019.999998281769876,6000.0000002774868335,5610.0000001636008164,20009.999999411444151,9959.9999958908283588,3990.0000000295622158,9779.9999983170528139,16379.999999368516001
6,66319.511832163101644,111232.09263018966885,98220.036510742691462,609467.91886489966419,318165.75929706520401,138935.17985095089534,83948.749154720266233,143132.61730876925867,77652.592968342709355,77652.592968342709355,515865.06355702033034,81430.286680169258034,119626.96754582639551,167477.75456369575113,48270.530763614173338,55406.174441975395894,171255.44827552229981,159922.36714004268288,156564.41717350797262,167897.49830968759488,204834.94793806917733,67998.486815430471324,114590.04259602440288,49110.018255597817188,200637.51048025078489,101997.73022326924547,54146.943204699848138,115429.53008800804673,71776.180527256990899,70097.205543989635771,56665.405679250892717,51628.480730148854491,75973.617985075354227,55825.918187967217818,172094.93576750592911,51628.480730148854491,53307.455713416224171,9420.0000011798638297,36870.000001777902071,11339.999998234246959,17159.9999987941992,40139.999998774284904,19709.999999405841663,28890.000000185929821,10019.999998025277819,5999.9999996824708433,5610.0000000572681529,20009.999999357707566,9960.0000079190431279,3990.000000122347501,9779.9999944360206428,16379.999999271776687
7,66345.375668827808113,111275.47184995438147,98258.341180207396974,609705.60425026435405,318289.84023512993008,138989.36295181559399,83981.488188484974671,143188.43736133395578,77682.87657460742048,77682.87657460742048,516066.24491968506481,81462.043542933955905,119673.62066899110505,167543.06893606047379,48289.355707978880673,55427.78220424009487,171322.23590438699466,159984.73499940737383,156625.47547147268779,167962.97637725231471,204914.83118053388898,68025.005432795180241,114634.73137708910508,49129.170590362518851,200715.75677101549809,102037.50814933393849,54168.059881464549107,115474.54625947274326,71804.172401121701114,70124.542637154343538,56687.504527015596977,51648.615235913559445,76003.246810640062904,55847.689645431921235,172162.05078677064739,51648.615235913559445,53328.244999880924297,9420.0000005170531949,36870.000001749504008,11339.999999523402948,17159.999995802976628,40139.999998151019099,19709.999999351533916,28890.000000689855369,10019.999997805984094,6000.0000003109989848,5610.0000001952184903,20010.000001665437594,9960.0000017511956685,3990.0000000518894012,9779.9999958341286401,16379.999999196093995
8,66371.23950549250003,111318.85106971907953,98296.645849672102486,609943.28963562904391,318413.92117319459794,139043.54605268029263,84014.227222249683109,143244.25741389865289,77713.160180872131605,77713.160180872117053,516267.42628234974109,81493.800405698668328,119720.27379215580004,167608.38330842516734,48308.180652343588008,55449.389966504801123,171389.02353325171862,160047.10285877206479,156686.53376943737385,168028.45444481700542,204994.71442299860064,68051.524050159874605,114679.42015815380728,49148.322925127220515,200794.00306178021128,102077.28607539864606,54189.176558229257353,115519.56243093745434,71832.164274986396777,70151.879730319051305,56709.603374780301237,51668.7497416782644,76032.875636204771581,55869.461102896624652,172229.16580603533657,51668.7497416782644,53349.034286345631699,9419.999997235236151,36870.000001784748747,11340.000001870537744,17159.999993908819306,40139.999998192441126,19709.999999267700332,28890.000001171032636,10019.999997532160705,6000.0000004676030585,5610.0000003320456017,20010.000001643460564,9960.0000019724757294,3989.9999999816000127,9779.9999990998712747,16379.999999112613295
9,66397.103342157206498,111362.23028948379215,98334.950519136807998,610180.97502099385019,318538.00211125932401,139097.72915354499128,84046.966256014376995,143300.0774664633791,77743.443787136828178,77743.443787136828178,516468.60764501447557,81525.557268463366199,119766.92691532050958,167673.6976807898609,48327.005596708288067,55470.997728769507376,171455.81116211641347,160109.47071813678485,156747.59206740208901,168093.93251238172525,205074.59766546328319,68078.042667524583521,114724.10893921852403,49167.475259891929454,200872.24935254492448,102117.06400146335363,54210.293234993958322,115564.57860240215086,71860.156148851106991,70179.216823483759072,56731.702222545005498,51688.884247442962078,76062.504461769480258,55891.232560361328069,172296.28082530002575,51688.884247442969354,53369.823572810331825,9419.9999959588913043,36870.000001791777322,11340.000002005157512,17159.99999120137727,40139.999999453342753,19709.999999184681656,28890.000000929016096,10019.999997264751073,6000.0000007843709682,5610.0000007436092346,20010.000001562388206,9960.0000076190408436,3989.9999999109286364,9780.0000004963167157,16379.999999050918632
10,66422.967178821912967,111405.60950924849021,98373.25518860151351,610418.66040635854006,318662.08304932405008,139151.91225440968992,84079.705289779085433,143355.8975190280762,77773.727393401539302,77773.727393401539302,516669.78900767915184,81557.314131228078622,119813.58003848521912,167739.01205315458355,48345.830541072995402,55492.605491034213628,171522.59879098110832,160171.83857750150491,156808.65036536680418,168159.41057994641596,205154.48090792799485,68104.561284889292438,114768.79772028322623,49186.627594656631118,200950.49564330960857,102156.84192752806121,54231.409911758666567,115609.59477386686194,71888.148022715817206,70206.553916648452287,56753.801070309709758,51709.018753207667032,76092.133287334174383,55913.004017826031486,172363.39584456474404,51709.018753207674308,53390.612859275039227,9420.0000011727606761,36870.000001164429705,11340.000000593747245,17159.999988754832884,40140.000000111569534,19709.999999093233782,28890.000000913973054,10019.999996936052412,6000.0000006267682693,5610.0000008788811101,20010.000001554853952,9960.0000016800022422,3989.9999999800165824,9780.0000037034351408,16379.999998982588295
11,66448.831015486619435,111448.98872901320283,98411.559858066219022,610656.34579172322992,318786.16398738871794,139206.09535527441767,84112.444323543793871,143411.71757159277331,77804.010999666235875,77804.010999666235875,516870.97037034382811,81589.070993992776494,119860.23316164991411,167804.32642551927711,48364.655485437695461,55514.213253298912605,171589.38641984580318,160234.20643686619587,156869.70866333149024,168224.88864751110668,205234.36415039270651,68131.079902253986802,114813.48650134792842,49205.779929421332781,201028.74193407432176,102196.61985359275423,54252.526588523367536,115654.61094533155847,71916.139896580512868,70233.891009813174605,56775.899918074414018,51729.153258972371987,76121.762112898883061,55934.775475290734903,172430.51086382946232,51729.153258972379263,53411.402145739739353,9419.9999998772473191,36870.000001161599357,11340.000000825975803,17159.9999911999912,40139.999999396328349,19709.999998996532668,28890.000000439642463,10019.99999664731331,6000.0000009415625755,5610.000001016650458,20010.000001388380042,9960.0000064336618379,3989.9999999795195436,9780.0000047711364459,16379.999998802466507
12,66474.694852151325904,111492.36794877790089,98449.864527530909982,610894.03117708791979,318910.24492545344401,139260.27845613911632,84145.183357308502309,143467.53762415747042,77834.294605930947,77834.294605930947,517072.15173300856259,81620.827856757488917,119906.88628481462365,167869.64079788399977,48383.480429802402796,55535.821015563618857,171656.17404871052713,160296.57429623088683,156930.76696129620541,168290.36671507582651,205314.24739285741816,68157.598519618695718,114858.17528241263062,49224.932264186041721,201106.98822483903496,102236.3977796574618,54273.643265288075781,115699.62711679626955,71944.131770445223083,70261.22810297786782,56797.998765839118278,51749.287764737076941,76151.390938463591738,55956.54693275543832,172497.6258830941515,51749.287764737084217,53432.191432204446755,9419.9999998935509211,36870.000001832922862,11340.000004476270988,17159.999992556709913,40139.999999439431122,19710.000001519954822,28890.000000183837983,10019.99999633925836,6000.0000009404011507,5610.0000012891305232,20010.000001256645191,9960.0000086591044237,3989.9999999089254743,9780.0000018987229851,16379.999998673487426
13,66500.558688816032372,111535.74716854259896,98488.169196995615494,611131.71656245260965,319034.32586351811187,139314.46155700381496,84177.922391073196195,143523.35767672219663,77864.578212195643573,77864.578212195643573,517273.33309567323886,81652.584719522186788,119953.53940797931864,167934.95517024869332,48402.305374167102855,55557.42877782832511,171722.96167757522198,160358.94215559560689,156991.82525926092057,168355.84478264051722,205394.13063532210072,68184.117136983404635,114902.86406347733282,49244.084598950743384,201185.23451560371905,102276.17570572216937,54294.759942052776751,115744.64328826096607,71972.123644309918745,70288.565196142575587,56820.097613603822538,51769.422270501781895,76181.019764028285863,55978.318390220141737,172564.74090235884069,51769.422270501789171,53452.980718669154157,9420.0000077052263805,36870.000001824999345,11340.000003292321708,17159.999995801670593,40140.000000095475116,19710.000001426458766,28889.9999999327556,10020.000003282839316,6000.0000009375871741,5610.0000007403077689,20010.000001152195182,9960.0000107110281533,3989.9999999084034243,9780.000003373286745,16380.000001614580469
14,66526.422525480738841,111579.12638830731157,98526.473866460321005,611369.40194781729952,319158.40680158283794,139368.6446578685136,84210.661424837904633,143579.17772928689374,77894.861818460354698,77894.861818460354698,517474.51445833797334,81684.341582286884659,120000.19253114402818,168000.26954261338688,48421.13031853181019,55579.036540093031363,171789.74930643991684,160421.31001496029785,157052.88355722560664,168421.32285020523705,205474.01387778681237,68210.635754348098999,114947.55284454203502,49263.236933715445048,201263.48080636843224,102315.95363178687694,54315.876618817484996,115789.65945972567715,72000.11551817462896,70315.902289307283354,56842.196461368526798,51789.55677626648685,76210.64858959299454,56000.089847684845154,172631.85592162355897,51789.55677626648685,53473.770005133854283,9420.0000096334297268,36870.000000564701622,11340.000003175506208,17159.999994165973476,40140.000000690633897,19710.000001330288796,28890.000000184027158,10020.000003001734513,6000.0000012481659724,5610.0000010117410056,20010.000001024527592,9960.0000078385546658,3989.9999999065134944,9780.0000004843459465,16380.000001478272679
15,66552.286362145430758,111622.50560807200964,98564.778535925026517,611607.08733318198938,319282.48773964756401,139422.82775873321225,84243.400458602598519,143634.99778185159084,77925.145424725051271,77925.145424725051271,517675.69582100264961,81716.098445051597082,120046.84565430873772,168065.58391497810953,48439.955262896510249,55600.644302357730339,171856.53693530464079,160483.67787432501791,157113.9418551903218,168486.80091776992776,205553.89712025152403,68237.154371712807915,114992.24162560673722,49282.389268480153987,201341.72709713314543,102355.73155785158451,54336.993295582185965,115834.67563119037368,72028.107392039324623,70343.239382471976569,56864.295309133231058,51809.691282031191804,76240.277415157703217,56021.861305149555847,172698.97094088827725,51809.691282031191804,53494.559291598561686,9420.0000122245201055,36870.000000535845174,11340.000000822306902,17159.99999986984767,40140.000000676416676,19710.000001218511898,28890.000000424355676,10020.000002698332537,6000.0000009326349755,5610.000000875123078,20010.000000933752744,9960.0000060901984398,3989.9999999064034455,9780.0000005198071449,16380.000001295466063
16,66578.150198810137226,111665.88482783672225,98603.083205389732029,611844.77271854667924,319406.56867771223187,139477.01085959791089,84276.139492367306957,143690.81783441628795,77955.429030989762396,77955.429030989762396,517876.87718366738409,81747.855307816294953,120093.49877747343271,168130.89828734280309,48458.780207261217583,55622.252064622436592,171923.32456416933564,160546.04573368970887,157175.00015315500787,168552.27898533464759,205633.78036271623569,68263.672989077516831,115036.93040667143941,49301.541603244855651,201419.97338789785863,102395.50948391627753,54358.109972346886934,115879.69180265508476,72056.099265904034837,70370.576475636684336,56886.394156897935318,51829.825787795896758,76269.906240722397342,56043.632762614259264,172766.08596015296644,51829.825787795896758,53515.348578063261812,9420.0000122521032608,36870.000001165848516,11339.999999425928763,17160.000000136889867,40140.000000608393748,19710.000001049276761,28890.000000397190888,10020.000002396884156,6000.000001402975613,5610.0000010110052244,20010.000000863947207,9959.9999961910507409,3989.999999837948053,9780.0000018737264327,16380.000001229620466
17,66604.014035474843695,111709.26404760142032,98641.387874854437541,612082.45810391136911,319530.64961577695794,139531.19396046263864,84308.878526132015395,143746.63788698101416,77985.712637254458969,77985.712637254458969,518078.05854633206036,81779.612170581007376,120140.15190063814225,168196.21265970752575,48477.605151625924918,55643.859826887142844,171990.1121930340596,160608.41359305442893,157236.05845111972303,168617.7570528993383,205713.66360518091824,68290.191606442225748,115081.61918773615616,49320.693938009557314,201498.21967866254272,102435.2874099809851,54379.226649111595179,115924.70797411978128,72084.091139768745052,70397.913568801392103,56908.493004662632302,51849.960293560594437,76299.535066287106019,56065.40422007896268,172833.20097941768472,51849.960293560601713,53536.137864527969214,9420.0000161506286531,36870.00000053558324,11339.999999525640305,17159.999996876653313,40140.000000011517841,19710.000000940839527,28889.999999933857907,10020.00000213642852,6000.000001085918484,5610.0000008719844118,20010.000000809392077,9959.9999975293812895,3989.9999999760234459,9780.0000033452761272,16380.000001101250746
18,66629.877872139550163,111752.64326736613293,98679.692544319143053,612320.14348927617539,319654.73055384168401,139585.37706132733729,84341.617559896723833,143802.45793954571127,78015.996243519155541,78015.996243519170093,518279.23990899679484,81811.369033345705247,120186.80502380285179,168261.5270320722193,48496.430095990624977,55665.467589151849097,172056.89982189875445,160670.78145241911989,157297.1167490844382,168683.23512046405813,205793.5468476456299,68316.710223806920112,115126.30796880085836,49339.846272774266254,201576.46596942725591,102475.06533604569267,54400.343325876296149,115969.72414558449236,72112.083013633440714,70425.250661966099869,56930.591852427343838,51870.094799325299391,76329.163891851814697,56087.175677543666097,172900.3159986823739,51870.094799325306667,53556.927150992676616,9420.0000167715570569,36870.000001829612302,11340.000000694662958,17159.99999876995571,40140.000000007152266,19710.000000807045581,28890.000000173629815,10020.000001876727765,6000.0000009228315321,5610.0000007314874892,20010.000000708860171,9959.9999984956066328,3990.0000001146104296,9780.000000482184987,16380.000000943031409
19,66655.741708804256632,111796.022487130831,98717.997213783848565,612557.82887464086525,319778.81149190635188,139639.56016219203593,84374.356593661417719,143858.27799211040838,78046.279849783866666,78046.279849783866666,518480.42127166147111,81843.125896110417671,120233.45814696754678,168326.84140443691285,48515.255040355332312,55687.075351416548074,172123.68745076344931,160733.14931178381084,157358.17504704912426,168748.71318802874885,205873.43009011034155,68343.228841171629028,115170.99674986556056,49358.998607538967917,201654.71226019196911,102514.84326211040025,54421.460002641004394,116014.74031704920344,72140.074887498150929,70452.587755130793084,56952.690700192048098,51890.229305090004345,76358.792717416523374,56108.947135008369514,172967.43101794709219,51890.229305090011621,53577.716437457376742,9420.0000122325400298,36870.000001828891982,11340.000000706771971,17160.000000135962182,40139.999999998268322,19710.000000723517587,28889.999999928979378,10020.000001614836947,6000.00000123294285,5610.0000008650331438,20010.000000648880814,9960.000003191160431,3990.0000001832172529,9780.0000019107028493,16380.000000815953172
20,66681.605545468948549,111839.40170689554361,98756.301883248554077,612795.51426000555512,319902.89242997107795,139693.74326305673458,84407.095627426126157,143914.09804467510548,78076.563456048563239,78076.563456048563239,518681.60263432620559,81874.882758875115542,120280.11127013225632,168392.15577680163551,48534.079984720032371,55708.683113681254326,172190.47507962817326,160795.51717114853091,157419.23334501383943,168814.19125559346867,205953.31333257505321,68369.747458536323393,115215.68553093026276,49378.150942303669581,201732.9585509566532,102554.62118817509327,54442.576679405705363,116059.75648851389997,72168.066761362861143,70479.924848295500851,56974.789547956752358,51910.3638108547093,76388.421542981232051,56130.718592473072931,173034.54603721178137,51910.363810854716576,53598.505723922084144,9420.0000122227756947,36870.000001193169737,11340.000001879418051,17160.000004756660928,40140.00000068587542,19710.000000620100764,28890.000000155105226,10020.000001298660209,6000.0000009220530046,5610.0000005919700925,20010.000000615527824,9960.0000016801623133,3990.0000001828720997,9780.0000004986504791,16380.000000766378434
21,66707.469382133655017,111882.78092666024168,98794.606552713259589,613033.19964537024498,320026.97336803574581,139747.92636392143322,84439.834661190834595,143969.91809723980259,78106.847062313274364,78106.847062313274364,518882.78399699088186,81906.639621639827965,120326.76439329696586,168457.47014916632907,48552.904929084739706,55730.290875945960579,172257.26270849286811,160857.88503051325097,157480.29164297855459,168879.66932315815939,206033.19657503973576,68396.266075901032309,115260.37431199496496,49397.30327706837852,201811.20484172136639,102594.39911423980084,54463.693356170413608,116104.77265997861105,72196.058635227556806,70507.261941460208618,56996.888395721456618,51930.498316619414254,76418.050368545926176,56152.490049937776348,173101.66105647649965,51930.49831661942153,53619.29501038678427,9420.0000089604018285,36870.000000519859896,11340.000000928412192,17160.000002854929335,40140.000000709631422,19710.000000588326657,28890.000000414911483,10020.000001086615157,6000.0000004520734365,5610.0000005897345545,20010.00000060075763,9959.999995912934537,3990.0000003847681,9779.9999990517135302,16380.000000693260517
22,66733.333218798361486,111926.16014642493974,98832.911222177965101,613270.88503073493484,320151.05430610047188,139802.10946478616097,84472.573694955543033,144025.7381498045288,78137.130668577985489,78137.130668577985489,519083.96535965555813,81938.396484404525836,120373.4175164616754,168522.78452153105172,48571.729873449439765,55751.898638210666832,172324.05033735756297,160920.25288987794193,157541.34994094324065,168945.14739072287921,206113.07981750444742,68422.784693265741225,115305.06309305966715,49416.455611833080184,201889.45113248607959,102634.17704030450841,54484.810032935114577,116149.78883144330757,72224.050509092267021,70534.599034624916385,57018.987243486160878,51950.632822384119208,76447.679194110634853,56174.261507402479765,173168.77607574118883,51950.632822384126484,53640.084296851491672,9420.000004396222721,36870.000000484666089,11340.000000694493792,17160.000000131323759,40140.000000700769306,19710.000000555650331,28890.000000412917871,10020.000000778447429,6000.0000004508201528,5610.0000003177219696,20010.000000577030733,9960.0000031596591725,3990.0000004524458745,9780.0000004731809895,16380.000000585667294
23,66759.197055463067954,111969.53936618965236,98871.215891642656061,613508.57041609962471,320275.13524416519795,139856.29256565085961,84505.312728720236919,144081.55820236922591,78167.414274842682062,78167.414274842682062,519285.14672232029261,81970.153347169223707,120420.07063962637039,168588.09889389574528,48590.5548178141471,55773.506400475365808,172390.83796622228692,160982.62074924266199,157602.40823890795582,169010.62545828756993,206192.96305996915908,68449.303310630450142,115349.75187412436935,49435.607946597781847,201967.69742325076368,102673.95496636921598,54505.926709699822823,116194.80500290801865,72252.042382956962683,70561.9361277896096,57041.086091250865138,51970.767328148824163,76477.308019675328978,56196.032964867183182,173235.89109500590712,51970.767328148824163,53660.873583316191798,9420.0000004781322787,36870.000000475338311,11340.000000474326953,17160.000000475218258,40140.000000474938133,19710.000000474570697,28890.000000474898115,10020.000000472968168,6000.0000004736002666,5610.0000004726935003,20010.000000474887202,9960.0000004669891496,3990.0000004743246791,9780.0000004707217158,16380.0000004737376
