Timestep,Reservoir_FR_0,Reservoir_ES_0,Hydro|pumped_storage_ES_0,Pumped Storage_FR_0,Lithium-Ion_FR_0,Lithium-Ion_PT_0
3252,16097998.671061068773,8830957.44530643709,2211.8055540100071994,0,151573.82197741663549,11716.415800000000672
3253,16106699.525696288794,8834387.0759755671024,2211.8055540100071994,0,151573.82197741663549,11716.415800000000672
3254,16115400.380331508815,8837816.7066446971148,2211.8055540100071994,0,151573.82197741663549,11716.415800000000672
3255,16124101.234966728836,8841246.3373138271272,2211.8055540100071994,0,151573.82197741663549,11716.415800000000672
3256,16132802.089601948857,8844675.9679829571396,2211.8055540100071994,0,151573.82197741663549,11716.415800000000672
3257,16132115.324429636821,8848105.598652087152,2211.8055540100071994,0,151573.82197741663549,11716.415800000000672
3258,16109043.793673619628,8851535.2293212171644,2211.8055540100071994,0,151573.82197741663549,11716.415800000000672
3259,16076510.738941943273,8854964.8599903471768,2211.8055540100071994,0,151573.82197741663549,11716.415800000000672
3260,16050383.998746406287,8858394.4906594771892,2211.8055540100071994,0,151573.82197741663549,11716.415800000000672
3261,16031326.406227428466,8861824.1213286072016,2211.8055540100071994,0,151573.82197741663549,11716.415800000000672
3262,16013813.950167583302,8865253.751997737214,2211.8055540100071994,0,151573.82197741663549,11716.415800000000672
3263,15997630.264269499108,8868683.3826668672264,2211.8055540100071994,0,151573.82197741663549,11716.415800000000672
3264,15993283.41876681149,8872113.0133359972388,2211.8055540100071994,0,151573.82197741663549,11716.415800000000672
3265,16001053.973866641521,8875542.6440051272511,2211.8055540100071994,0,151573.82197741663549,11716.415800000000672
3266,16009754.828501861542,8878972.2746742572635,2211.8055540100071994,0,151573.82197741663549,11716.415800000000672
3267,16018455.683137081563,8882401.9053433872759,2211.8055540100071994,0,151573.82197741663549,11716.415800000000672
3268,16027156.537772301584,8885831.5360125172883,2211.8055540100071994,0,151573.82197741663549,11716.415800000000672
3269,16035857.392407521605,8889261.1666816473007,2211.8055540100071994,0,151573.82197741663549,11716.415800000000672
3270,16044558.247042741627,8892690.7973507773131,2211.8055540100071994,0,151573.82197741663549,11716.415800000000672
3271,16013645.914853513241,8896120.4280199073255,2211.8055540100071994,0,151573.82197741663549,11716.415800000000672
3272,16022346.769488733262,8899550.0586890373379,2211.8055540100071994,0,102474.25073677772889,11716.415800000000672
3273,16003368.714527387172,8902979.6893581673503,2211.8055540100071994,0,102474.25073677772889,11716.415800000000672
3274,16002144.807034289464,8906409.3200272973627,2211.8055540100071994,0,102474.25073677772889,11716.415800000000672
3275,16010845.661669509485,8909838.9506964273751,2211.8055540100071994,0,102474.25073677772889,11716.415800000000672
3276,16019546.516304729506,8913268.5813655573875,2211.8055540100071994,0,102474.25073677772889,11716.415800000000672
3277,16028247.370939949527,8916698.2120346873999,2211.8055540100071994,0,102474.25073677772889,11716.415800000000672
3278,16027232.208798075095,8920127.8427038174123,2211.8055540100071994,0,102474.25073677772889,11716.415800000000672
3279,16007821.229171058163,8923557.4733729474247,2211.8055540100071994,0,102474.25073677772889,11716.415800000000672
3280,15974605.063476277515,8926987.104042077437,2211.8055540100071994,0,99636.411699224918266,11716.415800000000672
3281,15941388.897781496868,8930416.7347112074494,2211.8055540100071994,0,75980.352185651558102,11716.415800000000672
3282,15908172.73208671622,8933779.6820583753288,0,0,47947.382065467339999,8787.3118490000015299
3283,15874956.566391935572,8932887.3877059239894,0,0,21414.814413276479172,5858.2078980000014781
3284,15841740.400697154924,8929850.9410766512156,0,0,10251.109511853308504,5320.0769965332747233
3285,15808524.235002374277,8931117.9202526770532,0,0,10168.191938637635758,2390.9730455332746715
3286,15782277.123838210478,8934547.5509218070656,0,0,10168.191938637635758,0
3287,15754575.673314891756,8937977.181590937078,0,0,10168.191938637635758,0
3288,15735550.23761036247,8941406.8122600670904,0,0,10168.191938637635758,0
3289,15730768.341203244403,8944836.4429291971028,0,0,10168.191938637635758,0
3290,15734227.896546753123,8948266.0735983271152,0,0,10168.191938637635758,0
3291,15742928.751181973144,8951695.7042674571276,0,0,10168.191938637635758,0
3292,15751629.605817193165,8955125.33493658714,0,0,10168.191938637635758,0
3293,15760330.460452413186,8958554.9656057171524,0,0,10168.191938637635758,0
3294,15769031.315087633207,8961984.5962748471648,0,0,10168.191938637635758,0
3295,15763843.143082959577,8965414.2269439771771,0,0,10168.191938637635758,0
3296,15750526.39011105895,8968843.8576131071895,0,0,10168.191938637635758,0
3297,15750009.49178173393,8972273.4882822372019,0,0,10168.191938637635758,0
3298,15758710.346416953951,8975703.1189513672143,0,0,10168.191938637635758,0
3299,15767411.201052173972,8979132.7496204972267,0,0,10168.191938637635758,0
3300,15776112.055687393993,8982562.3802896272391,0,0,10168.191938637635758,0
3301,15784812.910322614014,8985992.0109587572515,0,0,10168.191938637635758,0
3302,15793513.764957834035,8989421.6416278872639,0,0,10168.191938637635758,0
3303,15802214.619593054056,8992851.2722970172763,0,0,10168.191938637635758,0
3304,15810915.474228274077,8996280.9029661472887,0,0,10168.191938637635758,0
3305,15803730.402730822563,8999710.5336352773011,0,0,10168.191938637635758,0
3306,15797656.679048886523,9003140.1643044073135,0,0,0,0
3307,15785855.14122120291,9006569.7949735373259,0,0,0,0
3308,15792895.684261774644,9009999.4256426673383,0,0,0,0
3309,15801596.538896994665,9013429.0563117973506,0,0,0,0
3310,15810297.393532214686,9016858.686980927363,0,0,0,0
3311,15818998.248167434707,9020288.3176500573754,0,0,0,0
3312,15827699.102802654728,9023717.9483191873878,0,0,0,0
3313,15836399.957437874749,9027147.5789883174002,0,0,0,0
3314,15845100.81207309477,9030577.2096574474126,0,0,0,0
3315,15853801.666708314791,9034006.840326577425,0,0,0,0
3316,15862502.521343534812,9037436.4709957074374,0,0,0,0
3317,15871203.375978754833,9040866.1016648374498,0,0,1220.6256682729544991,0
3318,15879904.230613974854,9044295.7323339674622,0,0,1220.6256682729544991,0
3319,15881889.5385588184,9047725.3630030974746,0,0,1220.6256682729544991,0
3320,15878528.134372347966,9051154.993672227487,0,0,0,0
3321,15882900.567633615807,9054584.6243413574994,0,0,0,0
3322,15891601.422268835828,9058014.2550104875118,0,0,0,0
3323,15900302.276904055849,9061443.8856796175241,0,0,0,0
3324,15909003.13153927587,9064873.5163487475365,0,0,3195.8231054788739129,0
3325,15917703.986174495891,9068303.1470178775489,0,0,3195.8231054788739129,0
3326,15926404.840809715912,9071732.7776870075613,0,0,3195.8231054788739129,0
3327,15935105.695444935933,9075162.4083561375737,0,0,3195.8231054788739129,0
3328,15943806.550080155954,9078592.0390252675861,0,0,3195.8231054788739129,0
3329,15952298.87111598067,9082021.6696943975985,0,0,0,0
3330,15940137.279181992635,9085451.3003635276109,0,0,0,0
3331,15924262.190472723916,9088880.9310326576233,0,0,0,0
3332,15917530.485530465841,9092310.5617017876357,0,0,0,0
3333,15920262.625078320503,9095740.1923709176481,0,0,0,0
3334,15921906.255183253437,9099169.8230400476605,0,0,0,0
3335,15917626.392492789775,9102599.4537091776729,0,0,0,0
3336,15924940.462791945785,9106029.0843783076853,0,0,0,0
3337,15933641.317427165806,9109458.7150474376976,0,0,0,0
3338,15942342.172062385827,9112888.34571656771,0,0,0,0
3339,15951043.026697605848,9116317.9763856977224,0,0,0,0
3340,15959743.881332825869,9119747.6070548277348,0,0,0,0
3341,15968444.73596804589,9123177.2377239577472,0,0,0,0
3342,15977145.590603265911,9126606.8683930877596,0,0,0,0
3343,15985846.445238485932,9130036.499062217772,0,0,0,0
3344,15993829.436772525311,9133466.1297313477844,0,0,0,0
3345,16002530.291407745332,9136895.7604004777968,0,0,0,0
3346,16011231.146042965353,9140325.3910696078092,0,0,0,0
3347,16019932.000678185374,9143755.0217387378216,0,0,0,0
3348,16028632.855313405395,9147184.652407867834,0,0,0,0
3349,16037333.709948625416,9150614.2830769978464,0,0,0,0
3350,16046034.564583845437,9154043.9137461278588,0,0,0,0
3351,16054735.419219065458,9157473.5444152578712,0,0,0,0
3352,16063436.273854285479,9160903.1750843878835,0,0,0,0
3353,16072054.311222050339,9164332.8057535178959,0,0,0,0
3354,16062293.836732823402,9167762.4364226479083,0,0,0,0
3355,16041528.060645036399,9171192.0670917779207,0,0,0,0
3356,16025352.708601636812,9174621.6977609079331,0,0,0,0
3357,16017514.913468915969,9178051.3284300379455,0,0,0,0
3358,16017712.840216157958,9181480.9590991679579,0,0,0,0
3359,16017372.43394828029,9184910.5897682979703,0,0,0,0
3360,16012126.87130465731,9188415.3544479031116,0,0,0,0
3361,16021389.252785954624,9191920.1191275082529,0,0,0,0
3362,16030651.634267251939,9195424.8838071133941,0,0,0,0
3363,16039914.015748549253,9198929.6484867185354,0,0,0,0
3364,16049176.397229846567,9202434.4131663236767,0,0,10002.876916769417221,0
3365,16058438.778711143881,9205939.177845928818,0,0,10002.876916769417221,0
3366,16067701.160192441195,9209443.9425255339593,0,0,10002.876916769417221,0
3367,16045941.170847086236,9212948.7072051391006,0,0,10002.876916769417221,0
3368,16017172.316839989275,9216453.4718847442418,0,0,10002.876916769417221,0
3369,16002827.402287404984,9219958.2365643493831,0,0,10002.876916769417221,0
3370,16012089.783768702298,9223463.0012439545244,0,0,10002.876916769417221,0
3371,16021352.165249999613,9226967.7659235596657,0,0,10002.876916769417221,0
3372,16030614.546731296927,9230472.530603164807,0,0,10002.876916769417221,0
3373,16039876.928212594241,9233977.2952827699482,0,0,10002.876916769417221,787.72896688608580007
3374,16049139.309693891555,9237482.0599623750895,0,0,10002.876916769417221,2929.1039510000000519
3375,16058401.691175188869,9240986.8246419802308,0,0,10002.876916769417221,2929.1039510000000519
3376,16058849.539044074714,9244491.5893215853721,0,0,10002.876916769417221,2929.1039510000000519
3377,16034134.361568501219,9247996.3540011905134,0,0,10002.876916769417221,2929.1039510000000519
3378,16001479.722719799727,9247487.5923656336963,0,0,10002.876916769417221,2929.1039510000000519
3379,15968825.083871098235,9244051.387045238167,0,0,7629.475105103725582,0
3380,15936170.445022396743,9243001.1236309856176,0,0,7629.475105103725582,0
3381,15910954.067891284823,9245296.6418310757726,0,0,7629.475105103725582,0
3382,15888576.874284243211,9248444.1033528782427,0,0,7629.475105103725582,0
3383,15869598.195863155648,9251948.868032483384,0,0,7629.475105103725582,0
3384,15860874.920542063192,9255453.6327120885253,0,0,7629.475105103725582,0
3385,15870022.131265481934,9258958.3973916936666,0,0,7629.475105103725582,0
3386,15879284.512746779248,9262463.1620712988079,0,0,7629.475105103725582,0
3387,15888546.894228076562,9265967.9267509039491,0,0,7629.475105103725582,0
3388,15897809.275709373876,9269472.6914305090904,0,0,7629.475105103725582,0
3389,15907071.657190671191,9272977.4561101142317,0,0,7629.475105103725582,0
3390,15916334.038671968505,9276482.220789719373,0,0,7629.475105103725582,0
3391,15893366.288603238761,9279986.9854693245143,0,0,7629.475105103725582,0
3392,15863800.321177897975,9283491.7501489296556,0,0,7629.475105103725582,0
3393,15852371.073071986437,9286996.5148285347968,0,0,7629.475105103725582,0
3394,15861633.454553283751,9290501.2795081399381,0,0,7629.475105103725582,0
3395,15870895.836034581065,9294006.0441877450794,0,0,7629.475105103725582,0
3396,15880158.217515878379,9297510.8088673502207,0,0,7629.475105103725582,0
3397,15889420.598997175694,9301015.573546955362,0,0,7629.475105103725582,0
3398,15898682.980478473008,9304520.3382265605032,0,0,7629.475105103725582,0
3399,15907945.361959770322,9308025.1029061656445,0,0,7629.475105103725582,0
3400,15904988.921925136819,9311529.8675857707858,0,0,7629.475105103725582,0
3401,15893697.210655897856,9315034.6322653759271,0,0,7629.475105103725582,0
3402,15881640.425885036588,9318539.3969449810684,0,0,7629.475105103725582,0
3403,15873377.825401637703,9322044.1616245862097,0,0,7629.475105103725582,0
3404,15882640.206882935017,9325548.9263041913509,0,0,7629.475105103725582,0
3405,15891902.588364232332,9329053.6909837964922,0,0,7629.475105103725582,0
3406,15901164.969845529646,9332558.4556634016335,0,0,7629.475105103725582,0
3407,15910427.35132682696,9336063.2203430067748,0,0,7629.475105103725582,0
3408,15919689.732808124274,9339567.9850226119161,0,0,7629.475105103725582,0
3409,15928952.114289421588,9343072.7497022170573,0,0,7629.475105103725582,0
3410,15938214.495770718902,9346577.5143818221986,0,0,7629.475105103725582,0
3411,15947476.877252016217,9350082.2790614273399,0,0,7629.475105103725582,0
3412,15956739.258733313531,9353587.0437410324812,149.68969575694200103,0,8482.2984240664645768,2782.6487534499997309
3413,15966001.640214610845,9357091.8084206376225,1542.0031142138991527,0,10968.628033635264728,5565.2975068999994619
3414,15975264.021695908159,9360596.5731002427638,2315.4382510470190937,0,10968.628033635264728,8347.9462603499996476
3415,15976755.871271707118,9364101.337779847905,2315.4382510470190937,0,10968.628033635264728,8347.9462603499996476
3416,15971062.059479182586,9367606.1024594530463,2315.4382510470190937,0,10968.628033635264728,8347.9462603499996476
3417,15975333.700685039163,9371110.8671390581876,2315.4382510470190937,0,10968.628033635264728,7761.3276729505296316
3418,15980108.686117837206,9374615.6318186633289,2315.4382510470190937,0,10968.628033635264728,5326.3948011305410546
3419,15989371.06759913452,9378120.3964982684702,2315.4382510470190937,0,10968.628033635264728,5326.3948011305410546
3420,15998633.449080431834,9381625.1611778736115,2315.4382510470190937,0,10968.628033635264728,5830.6158049662462872
3421,16007895.830561729148,9385129.9258574787527,4127.3655148255747918,0,17917.017179329806822,8613.2645584162455634
3422,16017158.212043026462,9388634.690537083894,6209.429264546093691,0,17917.017179329806822,11395.91331186624484
3423,16026420.593524323776,9392139.4552166890353,6209.429264546093691,0,17917.017179329806822,11716.415800000000672
3424,16035682.975005621091,9395644.2198962941766,6209.429264546093691,0,17917.017179329806822,11716.415800000000672
3425,16044945.356486918405,9399148.9845758993179,6209.429264546093691,0,17917.017179329806822,11716.415800000000672
3426,16052452.877141507342,9402653.7492555044591,6209.429264546093691,0,17917.017179329806822,11716.415800000000672
3427,16049959.661770343781,9406158.5139351096004,6209.429264546093691,0,17917.017179329806822,11716.415800000000672
3428,16051424.998896986246,9409663.2786147147417,6209.429264546093691,0,17917.017179329806822,11716.415800000000672
3429,16060687.38037828356,9413168.043294319883,6209.429264546093691,0,17917.017179329806822,11716.415800000000672
3430,16060690.04575223662,9416672.8079739250243,6209.429264546093691,0,17917.017179329806822,11716.415800000000672
3431,16062652.776920000091,9420177.5726535301656,6209.429264546093691,0,17917.017179329806822,11716.415800000000672
3432,16071915.158401297405,9423682.3373331353068,6209.429264546093691,0,17917.017179329806822,11716.415800000000672
3433,16081177.53988259472,9427187.1020127404481,6209.429264546093691,0,17917.017179329806822,11716.415800000000672
3434,16090439.921363892034,9430691.8666923455894,6209.429264546093691,0,17917.017179329806822,11716.415800000000672
3435,16099702.302845189348,9434196.6313719507307,6209.429264546093691,0,17917.017179329806822,11716.415800000000672
3436,16108964.684326486662,9437701.396051555872,6209.429264546093691,0,26034.385522512977332,11716.415800000000672
3437,16118227.065807783976,9441206.1607311610132,6209.429264546093691,0,33586.180204796808539,11716.415800000000672
3438,16127489.44728908129,9444710.9254107661545,6209.429264546093691,0,33586.180204796808539,11716.415800000000672
3439,16112972.128617867827,9448215.6900903712958,6209.429264546093691,0,33586.180204796808539,11716.415800000000672
3440,16089664.62933899276,9451720.4547699764371,6209.429264546093691,0,33586.180204796808539,11716.415800000000672
3441,16088137.161014333367,9455225.2194495815784,6209.429264546093691,0,33586.180204796808539,11716.415800000000672
3442,16097399.542495630682,9458729.9841291867197,6209.429264546093691,0,33586.180204796808539,11716.415800000000672
3443,16106661.923976927996,9462234.7488087918609,6209.429264546093691,0,33586.180204796808539,11716.415800000000672
3444,16115924.30545822531,9465739.5134883970022,6209.429264546093691,0,33586.180204796808539,11716.415800000000672
3445,16125186.686939522624,9469244.2781680021435,6209.429264546093691,0,33586.180204796808539,11716.415800000000672
3446,16134449.068420819938,9472749.0428476072848,6209.429264546093691,0,33586.180204796808539,11716.415800000000672
3447,16141352.452842442319,9476253.8075272124261,6209.429264546093691,0,33586.180204796808539,11716.415800000000672
3448,16121607.573751052842,9479758.5722068175673,6209.429264546093691,0,33586.180204796808539,11716.415800000000672
3449,16088952.93490235135,9483263.3368864227086,6209.429264546093691,0,26197.99171074467813,11716.415800000000672
3450,16056298.296053649858,9485599.2351025789976,6209.429264546093691,0,17466.815973479264358,11716.415800000000672
3451,16023643.657204948366,9485927.4042933918536,6209.429264546093691,0,12486.89102998045928,11716.415800000000672
3452,15995855.585305718705,9489432.1689729969949,6209.429264546093691,0,12486.89102998045928,11716.415800000000672
3453,15986445.311188841239,9492936.9336526021361,6209.429264546093691,0,12486.89102998045928,11716.415800000000672
3454,15989054.612518485636,9496441.6983322072774,6209.429264546093691,0,12486.89102998045928,11716.415800000000672
3455,15991895.836377112195,9499946.4630118124187,6209.429264546093691,0,12486.89102998045928,11716.415800000000672
3456,16001158.217858409509,9503451.22769141756,6209.429264546093691,0,12486.89102998045928,11716.415800000000672
3457,16010420.599339706823,9506955.9923710227013,6209.429264546093691,0,12486.89102998045928,11716.415800000000672
3458,16019682.980821004137,9510460.7570506278425,6209.429264546093691,0,12486.89102998045928,11716.415800000000672
3459,16028945.362302301452,9513965.5217302329838,6209.429264546093691,0,12486.89102998045928,11716.415800000000672
3460,16038207.743783598766,9517470.2864098381251,6209.429264546093691,0,12486.89102998045928,11716.415800000000672
3461,16047470.12526489608,9520975.0510894432664,6209.429264546093691,0,12486.89102998045928,11716.415800000000672
3462,16056732.506746193394,9524479.8157690484077,6209.429264546093691,0,12486.89102998045928,11716.415800000000672
3463,16038258.434157803655,9527984.580448653549,6209.429264546093691,0,12486.89102998045928,11716.415800000000672
3464,16012938.736232703552,9531489.3451282586902,6209.429264546093691,0,12486.89102998045928,11716.415800000000672
3465,16005157.934183655307,9534994.1098078638315,6209.429264546093691,0,12486.89102998045928,11716.415800000000672
3466,16014420.315664952621,9538498.8744874689728,6209.429264546093691,0,12486.89102998045928,11716.415800000000672
3467,16023682.697146249935,9542003.6391670741141,6209.429264546093691,0,12486.89102998045928,11716.415800000000672
3468,16032945.078627547249,9545508.4038466792554,6209.429264546093691,0,12486.89102998045928,11716.415800000000672
3469,16042207.460108844563,9549013.1685262843966,6209.429264546093691,0,12486.89102998045928,11716.415800000000672
3470,16051469.841590141878,9552517.9332058895379,6209.429264546093691,0,12486.89102998045928,11716.415800000000672
3471,16047452.513126153499,9556022.6978854946792,6209.429264546093691,0,12486.89102998045928,11716.415800000000672
3472,16018737.395078966394,9559527.4625650998205,6209.429264546093691,0,12486.89102998045928,11716.415800000000672
3473,15986082.756230264902,9556091.2572447042912,6209.429264546093691,0,10263.545569729067211,8787.3118490000015299
3474,15953428.11738156341,9552655.051924308762,6209.429264546093691,0,1939.4954143827817461,5858.2078980000014781
3475,15920773.478532861918,9549218.8466039132327,0,0,0,2929.1039470000014262
3476,15891719.135866992176,9545782.6412835177034,0,0,0,1058.6790143627895304
3477,15872609.430636661127,9543367.61972325854,0,0,0,0
3478,15854282.88740173541,9541679.305911546573,0,0,0,0
3479,15830872.734715044498,9542915.9650852531195,0,0,0,0
3480,15815167.706368476152,9546420.7297648582608,0,0,0,0
3481,15814957.081314751878,9549925.494444463402,0,0,0,0
3482,15824219.462796049193,9553430.2591240685433,0,0,0,0
3483,15833481.844277346507,9556935.0238036736846,0,0,0,0
3484,15842744.225758643821,9560439.7884832788259,0,0,0,0
3485,15852006.607239941135,9563944.5531628839672,0,0,0,0
3486,15861268.988721238449,9567449.3178424891084,0,0,0,0
3487,15866122.331364389509,9570954.0825220942497,0,0,0,0
3488,15860234.875171968713,9574458.847201699391,0,0,0,0
3489,15859810.245838858187,9577963.6118813045323,0,0,0,0
3490,15869072.627320155501,9581468.3765609096736,0,0,0,0
3491,15878335.008801452816,9584973.1412405148149,0,0,0,0
3492,15887597.39028275013,9588477.9059201199561,0,0,0,0
3493,15896859.771764047444,9591982.6705997250974,0,0,0,0
3494,15906122.153245344758,9595487.4352793302387,0,0,0,0
3495,15915384.534726642072,9598992.19995893538,0,0,0,0
3496,15919193.847941879183,9602496.9646385405213,0,0,0,0
3497,15908665.433684606105,9606001.7293181456625,0,0,0,0
3498,15882753.410443615168,9609506.4939977508038,0,0,0,0
3499,15850098.771594913676,9613011.2586773559451,0,0,0,0
3500,15830507.267257539555,9616516.0233569610864,0,0,0,0
3501,15827111.06354444474,9619421.9256545938551,0,0,0,0
3502,15828151.913851121441,9622926.6903341989964,0,0,0,0
3503,15831878.337716784328,9626431.4550138041377,0,0,0,0
3504,15841140.719198081642,9629936.219693409279,0,0,0,0
3505,15850403.100679378957,9633440.9843730144203,0,0,0,0
3506,15859665.482160676271,9636945.7490526195616,0,0,0,0
3507,15868927.863641973585,9640450.5137322247028,0,0,0,0
3508,15878190.245123270899,9643955.2784118298441,0,0,0,0
3509,15887452.626604568213,9647460.0430914349854,0,0,0,0
3510,15896715.008085865527,9650964.8077710401267,0,0,0,0
3511,15905977.389567162842,9654469.572450645268,0,0,0,0
3512,15912572.227495521307,9657974.3371302504092,0,0,0,0
3513,15915651.518824050203,9661479.1018098555505,0,0,0,0
3514,15917201.399334784597,9664983.8664894606918,0,0,0,0
3515,15926463.780816081911,9668488.6311690658331,0,0,0,0
3516,15935726.162297379225,9671993.3958486709744,0,0,0,0
3517,15944988.54377867654,9675498.1605282761157,0,0,0,0
3518,15954250.925259973854,9679002.9252078812569,0,0,0,0
3519,15963513.306741271168,9682507.6898874863982,0,0,0,0
3520,15972775.688222568482,9686012.4545670915395,0,0,0,0
3521,15982038.069703865796,9689517.2192466966808,0,0,0,0
3522,15975536.358414024115,9693021.9839263018221,0,0,0,0
3523,15968404.320024959743,9696526.7486059069633,0,0,0,0
3524,15969638.493825277314,9700031.5132855121046,0,0,0,0
3525,15978900.875306574628,9702906.4988470766693,0,0,0,0
3526,15986049.64580995217,9706132.2437279541045,0,0,0,0
3527,15995312.027291249484,9709637.0084075592458,0,0,0,0
3528,16004552.061119053513,9712892.8155281320214,0,16039.84993017182569,0,0
3529,16013792.094946857542,9716148.622648704797,0,34585.357264511825633,13586.660504127154127,0
3530,16023032.128774661571,9719404.4297692775726,0,37244.291636153691798,48994.61269025443471,0
3531,16032272.1626024656,9722660.2368898503482,0,37244.291636153691798,96395.516195745192817,388.04261325937522997
3532,16041512.196430269629,9725916.0440104231238,0,37244.291636153691798,146540.21621398674324,3012.2653097094112127
3533,16050752.230258073658,9729171.8511309958994,0,55789.798970493691741,169056.99482293947949,5794.9140631594109436
3534,16059992.264085877687,9732427.658251568675,0,55789.798970493691741,187451.49424614143209,8383.7513328472268768
3535,16054677.159193703905,9735683.4653721414506,0,55789.798970493691741,187451.49424614143209,8383.7513328472268768
3536,16031907.258746491745,9737780.6927289571613,0,55789.798970493691741,187451.49424614143209,8383.7513328472268768
3537,16016537.360076423734,9738415.2129752319306,0,55789.798970493691741,187451.49424614143209,8383.7513328472268768
3538,16012366.103158874437,9740264.3619812205434,0,55789.798970493691741,187451.49424614143209,8383.7513328472268768
3539,16021606.136986678466,9743520.169101793319,0,55789.798970493691741,195241.12737414272851,8383.7513328472268768
3540,16030846.170814482495,9746775.9762223660946,0,74335.306304833691684,195483.49162754943245,9354.4583436753109709
3541,16040086.204642286524,9750031.7833429388702,0,81602.871868105023168,195483.49162754943245,11640.689830226365302
3542,16041199.94538019225,9753287.5904635116458,0,81602.871868105023168,195483.49162754943245,11716.415800000000672
3543,16025789.677539907396,9755564.6255429796875,0,81602.871868105023168,195483.49162754943245,11716.415800000000672
3544,15993112.691037710756,9753107.3546333126724,0,81602.871868105023168,191855.62480948265875,11716.415800000000672
3545,15960435.704535514116,9749422.1917538847774,0,81602.871868105023168,165385.60027282778174,10600.482001267384476
3546,15927758.718033317477,9745737.0288744568825,0,81602.871868105023168,131541.52907079592114,7671.3780502673835144
3547,15895081.731531120837,9742051.8659950289875,0,81602.871868105023168,97286.69620879003196,5858.2079020000001037
3548,15862404.745028924197,9738366.7031156010926,0,81602.871868105023168,77912.613483504013857,2929.1039510000000519
3549,15829727.758526727557,9734681.5402361731976,0,81602.871868105023168,74984.339044799067779,0
3550,15797050.772024530917,9730996.3773567453027,0,81602.871868105023168,74699.904475745395757,0
3551,15769200.191457455978,9727311.2144773174077,0,81602.871868105023168,74699.904475745395757,0
3552,15755736.589713793248,9723626.0515978895128,0,81602.871868105023168,74699.904475745395757,0
3553,15755177.09199395217,9725026.9123363960534,0,81602.871868105023168,74699.904475745395757,0
3554,15758828.316375471652,9728282.719456968829,0,81602.871868105023168,74699.904475745395757,0
3555,15768068.350203275681,9731538.5265775416046,0,86761.511486264891573,74699.904475745395757,0
3556,15777308.38403107971,9734794.3336981143802,0,86761.511486264891573,89372.818747775105294,0
3557,15786548.417858883739,9738050.1408186871558,0,86761.511486264891573,105111.67236304387916,958.57241565552908469
3558,15795788.451686687768,9741305.9479392599314,362.27674401905949253,86761.511486264891573,106803.93827873538248,958.57241565552908469
3559,15775608.471016794443,9744561.755059832707,362.27674401905949253,86761.511486264891573,106803.93827873538248,958.57241565552908469
3560,15746799.678480662405,9745340.0641383863986,362.27674401905949253,86761.511486264891573,106803.93827873538248,958.57241565552908469
3561,15738856.75500859879,9743285.5513093937188,362.27674401905949253,86761.511486264891573,106803.93827873538248,958.57241565552908469
3562,15748096.788836402819,9741757.9880543909967,362.27674401905949253,86761.511486264891573,106803.93827873538248,958.57241565552908469
3563,15757336.822664206848,9745013.7951749637723,362.27674401905949253,86761.511486264891573,124774.82024656597059,958.57241565552908469
3564,15766576.856492010877,9748269.6022955365479,362.27674401905949253,86761.511486264891573,165440.15563970277435,958.57241565552908469
3565,15775816.890319814906,9751525.4094161093235,362.27674401905949253,86761.511486264891573,203884.1026483825699,3741.221169105529043
3566,15785056.924147618935,9754781.2165366820991,892.20588987905466638,86761.511486264891573,234264.32930958949146,6523.8699225555283192
3567,15794296.957975422964,9758037.0236572548747,892.20588987905466638,86761.511486264891573,249866.53759610987618,6523.8699225555283192
3568,15803072.16366071254,9760263.7109016273171,892.20588987905466638,86761.511486264891573,249866.53759610987618,6523.8699225555283192
3569,15797232.591679867357,9756578.5480221994221,892.20588987905466638,86761.511486264891573,249866.53759610987618,6523.8699225555283192
3570,15782245.654453027993,9752893.3851427715272,892.20588987905466638,86761.511486264891573,249866.53759610987618,6523.8699225555283192
3571,15764745.183998743072,9749208.2222633436322,892.20588987905466638,86761.511486264891573,249866.53759610987618,6523.8699225555283192
3572,15757016.4275377132,9745523.0593839157373,892.20588987905466638,86761.511486264891573,249866.53759610987618,6523.8699225555283192
3573,15761609.99045086652,9741837.8965044878423,892.20588987905466638,86761.511486264891573,249866.53759610987618,6523.8699225555283192
3574,15762319.526004515588,9738152.7336250599474,892.20588987905466638,86761.511486264891573,249866.53759610987618,6523.8699225555283192
3575,15769271.741278856993,9734467.5707456320524,892.20588987905466638,86761.511486264891573,249866.53759610987618,6523.8699225555283192
3576,15778511.775106661022,9737723.377866204828,892.20588987905466638,86761.511486264891573,251190.24045398685848,6523.8699225555283192
3577,15787751.808934465051,9740979.1849867776036,892.20588987905466638,86761.511486264891573,265107.60167425253894,6523.8699225555283192
3578,15796991.84276226908,9744234.9921073503792,892.20588987905466638,86761.511486264891573,282902.11873300664593,6523.8699225555283192
3579,15806231.876590073109,9747490.7992279231548,892.20588987905466638,86761.511486264891573,308424.77968414564384,6523.8699225555283192
3580,15815471.910417877138,9750746.6063484959304,892.20588987905466638,86761.511486264891573,339512.66800747107482,6523.8699225555283192
3581,15824711.944245681167,9754002.413469068706,1988.8735762525102473,86761.511486264891573,367683.77323647553567,6523.8699225555283192
3582,15833951.978073485196,9757258.2205896414816,1988.8735762525102473,86761.511486264891573,377787.20120686345035,6523.8699225555283192
3583,15818271.66104224138,9760514.0277102142572,1988.8735762525102473,86761.511486264891573,377787.20120686345035,6523.8699225555283192
