Timestep,ES>PT,ES>FR,PT>FR
0,4306.8383136289130562,-3034.4654763630833259,0
1,3938.4566963843299163,-231.3283779447501729,0
2,3784.9209189790235541,1469.6943464738033072,0
3,3618.0155228607291065,3298.7464312386946403,0
4,3423.3462050417997489,4652.611497701405824,0
5,3343.4877486924601726,4981.703719363824348,0
6,3356.343857367788587,5126.8141108268064272,0
7,3233.143192681295659,5104.6451992287029498,0
8,2927.2365409610292772,-5652.8940000000002328,0
9,2432.1578030411619693,-5652.8940000000002328,0
10,1781.1637733093439238,-5652.8940000000002328,0
11,767.26378442816348979,-5652.8940000000002328,0
12,-424.44389564711127605,-5652.8940000000002328,0
13,-1057.9932346546956978,-5652.8940000000002328,0
14,-1512.281183820363367,-5652.8940000000002328,0
15,-1663.9189311983882362,-5652.8940000000002328,0
16,-1045.9666273814455053,-5652.8940000000002328,0
17,175.57362587916759367,5652.8940000000002328,0
18,1407.1542506918958679,1953.1523312370154599,0
19,2752.947509752663791,-3098.2352710622917584,0
20,3558.0214382083158853,-5137.9933795657580049,0
21,3884.5126314715162152,-5652.8940000000002328,0
22,1965.4013742072929745,-5652.8940000000002328,0
23,2574.3839091535410262,-5652.8940000000002328,0
24,4502.6468206533099874,-5652.8940000000002328,0
25,5078.6333053169246341,-3996.4456941526832452,0
26,4794.6569727735104607,-2259.677239652627577,0
27,4440.297111884718106,-11.947296810269108391,0
28,4191.8684048916948086,1825.5077779659077351,0
29,4119.018656325268239,2474.4690989667324175,0
30,4015.3675023726436848,3127.8790243620414913,0
31,3756.8003835048189103,3583.8431186713382886,0
32,3237.3939961125670379,4028.7297488707336015,0
33,2387.6932741062209971,-5652.8940000000002328,0
34,1152.8101990022441896,-5652.8940000000002328,0
35,286.22429493979507242,-5652.8940000000002328,0
36,-333.47181992891637492,-5652.8940000000002328,0
37,-831.68477850558701903,-5652.8940000000002328,0
38,-734.64090007607046573,-5652.8940000000002328,0
39,-55.358320235525752651,-5652.8940000000002328,0
40,561.58224210866865178,5652.8940000000002328,0
41,1257.3612533107570925,1450.9549284503682429,0
42,1816.0974773124944477,-3425.7862968149747758,0
43,808.82419340468186419,-5652.8940000000002328,0
44,324.2721606466875528,-5652.8940000000002328,0
45,1077.9244350819208194,-5652.8940000000002328,0
46,2168.4510141504051717,-5652.8940000000002328,0
47,2155.2881579835193406,-5652.8940000000002328,0
48,2947.6809832854924025,-5652.8940000000002328,0
49,5005.5728852086303959,-5165.866330499853575,0
50,4790.6025735578832609,-3440.6578425275974951,0
51,4474.4514047148732061,-1329.9564241898078762,0
52,4197.7463853562530858,479.88986330756415555,0
53,4027.6732350499560198,1369.9364021178434996,0
54,3853.3962967379893598,2434.3641983126508421,0
55,3735.3562983352144329,2704.4534948512737174,0
56,3435.1044321494155156,3204.2347054781130282,0
57,2575.9346602849200281,2602.3191689909435809,0
58,1682.6342092153900012,-5652.8940000000002328,0
59,1133.3260730129131844,-5652.8940000000002328,0
60,404.47413852504723764,-5652.8940000000002328,0
61,-600.56045753763464745,-5652.8940000000002328,0
62,-1227.0604238685409655,-5652.8940000000002328,0
63,-1103.8015038081321109,5652.8940000000002328,0
64,-1095.2138766698863037,5652.8940000000002328,0
65,-865.53762481382545957,5652.8940000000002328,0
66,-544.27411788780045754,2488.1619222811441432,0
67,271.38799363047473889,-2310.3419243905245821,0
68,1230.4426248873242002,-4246.9692851570507628,0
69,1991.1666492953409033,-4937.0578624814334034,0
70,380.47991570891463198,-5652.8940000000002328,0
71,1433.9009613439193345,-5652.8940000000002328,0
72,3115.5260190430562943,-4840.5223357696449966,0
73,2633.9969647598882148,-1693.5031205861996568,0
74,2389.8339316840274478,313.68538072462979471,0
75,2144.3992405110002437,2206.4237217207009962,0
76,1946.5502246579844723,3728.2421279062109534,0
77,1970.5204146055102683,4182.8642356744385324,0
78,1995.2589768533744063,4719.7623617878125515,0
79,1599.5879912350228551,4762.5148325942864176,0
80,864.45137949826312251,5297.256377552941558,0
81,361.79959446462817141,5652.8940000000002328,0
82,-116.24924843648659589,-5066.1338298963964917,0
83,-1003.0384206737126078,-5652.8940000000002328,0
84,-1570.8432096145770629,-5652.8940000000002328,0
85,-2789.8548474878207344,-4160.617167220916599,0
86,-3627.6705663147822634,5652.8940000000002328,0
87,-4155.0446155933459522,5652.8940000000002328,0
88,-4470.2025074719931581,5652.8940000000002328,0
89,-4032.4724074011282937,5652.8940000000002328,0
90,-3307.810631227963313,3784.1268761767423712,0
91,-1806.3617525233894412,-962.42530957393682911,0
92,-1087.8566461589216487,-2758.555402278812835,0
93,-169.57975760031695245,-3459.5451807606223156,0
94,-294.05497289183404064,-5652.8940000000002328,0
95,1546.3852454055086127,-5652.8940000000002328,0
96,2417.758567154523007,-3977.7352931155173792,0
97,2173.2337092332054453,-1072.1880540836173168,0
98,2050.9123618395369704,658.17957244559693208,0
99,1774.4159269994261194,2593.1342327699903763,0
100,1504.5464537184880101,4249.0845965342014097,0
101,1545.0972191403425313,4767.8864103661835543,0
102,1513.945854729076018,5379.9682164992555045,0
103,2103.724570471561492,5040.0811878292224719,0
104,1604.8482736683281473,5652.8940000000002328,0
105,803.69047131403931417,5652.8940000000002328,0
106,78.312751805291554774,5652.8940000000002328,0
107,-774.4033879510297993,5652.8940000000002328,0
108,-1312.5525636240690801,2596.7909478161600418,0
109,-1853.4228355348623154,5652.8940000000002328,0
110,-2019.067473837547368,5652.8940000000002328,0
111,-1949.7139026834865945,5652.8940000000002328,0
112,-1730.2209065703245869,5652.8940000000002328,0
113,-969.54164780957398762,5652.8940000000002328,0
114,230.53162688666270697,1867.5031866351237113,0
115,1627.6715261411200117,-2653.1965781030958169,0
116,1477.190527586600183,-2902.8391606516443062,0
117,1389.8216989556221961,-2221.0515794847506186,0
118,2178.6866499121242668,-5652.8940000000002328,0
119,2899.2823202849031077,-5652.8940000000002328,0
120,2988.7423322834820283,-3779.4940839077698911,0
121,2627.1149011301413339,-827.88057489825860102,0
122,2430.607236867956999,1191.7637268535718249,0
