Timestep,ES>PT,ES>FR,PT>FR
0,3016.5535335583008418,1843.6755088256686577,0
1,2737.1168626391845464,-5652.8940000000002328,0
2,2535.3242446158292296,-5652.8940000000002328,0
3,2232.3119336997806386,-5652.8940000000002328,0
4,1964.3310530558810569,-5652.8940000000002328,0
5,1998.6477531958025793,-5652.8940000000002328,0
6,2269.8554245031527898,-5652.8940000000002328,0
7,2242.3088100041095458,-5652.8940000000002328,0
8,1985.0569303755773944,-5652.8940000000002328,0
9,1456.4615426822283553,-5652.8940000000002328,0
10,526.09576470130195958,-5652.8940000000002328,0
11,-675.76986044565273914,-5652.8940000000002328,0
12,-1618.5695592347456113,-5652.8940000000002328,0
13,-2745.3299604887761234,-5652.8940000000002328,0
14,-3487.7994994751261402,-5652.8940000000002328,0
15,-3887.4681589321844513,-5652.8940000000002328,0
16,-3716.736278301310449,-5652.8940000000002328,0
17,-2572.7865398171907145,-5652.8940000000002328,0
18,-1512.5215127767041849,-5652.8940000000002328,0
19,-201.94235590837342897,-5652.8940000000002328,0
20,-66.353163117553776829,-5652.8940000000002328,0
21,404.8969765864276269,-5652.8940000000002328,0
22,1966.8445390470660641,-5652.8940000000002328,0
23,2344.633005597119336,-5652.8940000000002328,0
24,2331.5308540190408166,-5652.8940000000002328,0
25,1960.4735038463759338,-5652.8940000000002328,0
26,1702.7605645964231371,-5652.8940000000002328,0
27,1353.0024797649311949,-5652.8940000000002328,0
28,1054.9037883904056798,-5652.8940000000002328,0
29,1147.1836182025745074,-5652.8940000000002328,0
30,1018.2629125555904466,-5652.8940000000002328,0
31,1114.4550817950675992,-5652.8940000000002328,0
32,383.83911413275382074,-5652.8940000000002328,0
33,-166.50318182276532752,-5652.8940000000002328,0
34,-311.24404373742436292,-5652.8940000000002328,0
35,-747.03548012235660281,-5652.8940000000002328,0
36,-1005.2249182149171247,-5652.8940000000002328,0
37,-1860.0120463188286521,-5652.8940000000002328,0
38,-2597.9608416794144432,-5652.8940000000002328,0
39,-2867.1072166582926002,-5652.8940000000002328,0
40,-2711.7418122527924425,-5652.8940000000002328,0
41,-2226.9979917524578923,-5652.8940000000002328,0
42,-1158.7793977280034596,-5652.8940000000002328,0
43,198.03749422036526084,-5652.8940000000002328,0
44,836.53993940915643179,-5652.8940000000002328,0
45,1192.4665950724283903,-5652.8940000000002328,0
46,2835.4315512343127921,-5652.8940000000002328,0
47,2645.3684709505459978,-5652.8940000000002328,0
48,2232.3974070615458913,-5652.8940000000002328,0
49,1726.2275516700128719,-5652.8940000000002328,0
50,1305.2462937299978876,-5652.8940000000002328,0
51,1009.7973234280743782,-5652.8940000000002328,0
52,747.31332680486320896,-5652.8940000000002328,0
53,591.76896200439205131,-5652.8940000000002328,0
54,248.82268564004698419,-5652.8940000000002328,0
55,-331.46882845294294384,-5652.8940000000002328,0
56,-603.37779699822567636,-5652.8940000000002328,0
57,-1264.0961488979537535,-5652.8940000000002328,0
58,-2433.5602813797268027,-5652.8940000000002328,0
59,-3994.4220016655617655,-5652.8940000000002328,0
60,-5013.6324938719189959,-5652.8940000000002328,0
61,-3337.8042595903498295,-5652.8940000000002328,0
62,-3879.2451932140029385,-5652.8940000000002328,0
63,-4401.2286576522092219,-5652.8940000000002328,0
64,-6406.3041528304038366,-5652.8940000000002328,0
65,-5364.6086101985583809,-5652.8940000000002328,0
66,-4088.8119788036692626,-5652.8940000000002328,0
67,-2247.4505622541437333,-5652.8940000000002328,0
68,-2455.0128310182044515,-5652.8940000000002328,0
69,-1553.1570052887018392,-5652.8940000000002328,0
70,-1350.221416527099791,-5652.8940000000002328,0
71,-63.816802229443055694,-5652.8940000000002328,0
72,-388.28179996268409013,-5652.8940000000002328,0
73,-1026.4238347169066401,-5652.8940000000002328,0
74,-1525.6436497613158281,-5652.8940000000002328,0
75,-1801.9417332234588685,-5652.8940000000002328,0
76,-2036.17916402814717,-5652.8940000000002328,0
77,-2116.2455246519002685,-5652.8940000000002328,0
78,-2006.6816705772125715,-5652.8940000000002328,0
79,-1088.2232171806626866,-5652.8940000000002328,0
80,-615.86288704772596247,-5652.8940000000002328,0
81,-679.9396688461638405,-5652.8940000000002328,0
