Timestep,ES>PT,ES>FR,PT>FR
0,2295.2705718887946205,2.6295047817047816352,0
1,2060.2109041070689273,2395.3072950720415975,0
2,1877.8062694661866772,3814.6442605337351779,0
3,1599.8158065758188968,5577.9874527608035351,0
4,1364.6564423621384776,5652.8940000000002328,0
5,1523.9130851106256159,5652.8940000000002328,0
6,1738.54893701772653,5652.8940000000002328,0
7,2245.2681005252206887,5652.8940000000002328,0
8,1847.0775456785049755,4766.2525949387345463,0
9,1105.3210089873546167,-5652.8940000000002328,0
10,-142.4308461476030061,-5652.8940000000002328,0
11,-1139.268507570894144,-5652.8940000000002328,0
12,-1619.0451536187283637,-5652.8940000000002328,0
13,-2087.3030340896766575,-5652.8940000000002328,0
14,-2075.152069324914919,-5652.8940000000002328,0
15,-1740.237160331744235,-5652.8940000000002328,0
16,-1039.6021122540514625,5652.8940000000002328,0
17,143.84672742786460731,5652.8940000000002328,0
18,1420.0097496326097826,2293.0934126245438165,0
19,2938.6226696202475068,-2954.773385025616335,0
20,3461.6543622015360597,-4983.0624896090939728,0
21,3816.3001209854191984,-5652.8940000000002328,0
22,2212.0678145362753639,-5652.8940000000002328,0
23,2344.6016036028595408,-5652.8940000000002328,0
24,4451.9569856144589721,-5652.8940000000002328,0
25,4629.5499295635736416,-3441.7747786706959232,0
26,4450.6624778609821078,-1618.9460242661134544,0
27,4216.2382699510990278,386.31621243920380948,0
28,4037.7915202321737524,1942.1481833102379824,0
29,3991.6479157775897875,2600.0319337196201559,0
30,3881.2006856213365609,3566.2813586294623747,0
31,3706.5523479748376303,4336.5967543079459574,0
32,3308.1964678057856872,4851.1873007590838824,0
33,2451.1451115627778563,-5652.8940000000002328,0
34,1153.5403442476035707,-5652.8940000000002328,0
35,242.5833172009606642,-5652.8940000000002328,0
36,-598.08980901644281403,-5652.8940000000002328,0
37,-1418.327153640868346,-5652.8940000000002328,0
38,-1145.591309760697186,-5652.8940000000002328,0
39,-1754.4308501080704445,-5652.8940000000002328,0
40,-1302.82100861300205,5652.8940000000002328,0
41,-111.73947062917432049,5652.8940000000002328,0
42,1588.6277794676288977,4344.3049755817191908,0
43,3376.6305849510654298,-2209.4898250811429534,0
44,4142.4959521934888471,-4929.4613977380286087,0
45,4535.6975561631970777,-5613.3596576383042702,0
46,2875.1882200518011814,-5652.8940000000002328,0
47,3606.9825674035819247,-5652.8940000000002328,0
48,5171.135492481392248,-4961.0123652119646067,0
49,4713.7543626783772197,-2186.3745631420861173,0
50,4379.7060369481032467,-495.08412941751885228,0
51,4003.0345818808154945,1402.959673675916747,0
52,3673.8451401325628467,2923.6770723902945974,0
53,3495.5273315643398746,3603.4855396578859654,0
54,3361.138576335106336,4442.4237766683327209,0
55,3406.2146639502211656,4503.3980696195358178,0
56,3054.6053455846913494,4887.965403932488698,0
57,2327.9193060382276599,-5652.8940000000002328,0
58,1137.5263416301677353,-5652.8940000000002328,0
59,239.70709585504846473,-5652.8940000000002328,0
60,-613.06028434594190912,-5652.8940000000002328,0
61,-1393.662658832341549,-5652.8940000000002328,0
62,-1017.722782255099446,-5652.8940000000002328,0
63,-2071.4518064727708406,5652.8940000000002328,0
64,-1469.038621200255875,5652.8940000000002328,0
65,-107.03395860410637397,5652.8940000000002328,0
66,1390.4816358275184029,3949.5522531458427693,0
67,2788.7197999723994144,-2444.311104225109375,0
68,3043.3699046330693818,-4302.1212888616173586,0
69,3518.6149504852273822,-4887.2351057687610592,0
70,2588.3218827442178736,-5652.8940000000002328,0
71,3413.1364882437919732,-5652.8940000000002328,0
72,4099.6272048326009099,-4129.4308395489351824,0
73,3713.7738413789502374,-1418.2342831767909956,0
74,3491.7341353346919277,113.43657698659899324,0
75,3146.8086896291010817,2056.6455177278598967,0
76,2846.1269945472954532,3732.3816467434630795,0
77,2728.4958210426025289,4396.8569312184208684,0
78,2671.2618510447309745,5103.901331596070122,0
79,2807.2131347261465635,4920.7001043838017722,0
80,2520.1763507561263395,5295.2585477361717494,0
81,1589.9068000707402462,5652.8940000000002328,0
82,442.44527217232462135,3017.3036468598875217,0
83,-814.0610607769467606,-5652.8940000000002328,0
84,-1654.0243046930645505,-5652.8940000000002328,0
85,-1900.4674780698842369,-5652.8940000000002328,0
86,-3064.4401216529349767,671.55544987798202783,0
87,-3082.6959067254720139,5652.8940000000002328,0
88,-2625.020762601543538,5652.8940000000002328,0
89,-1432.78496306240595,5652.8940000000002328,0
90,60.464382610518441652,5652.8940000000002328,0
91,1605.9147178759403687,-97.379309590166485577,0
92,1977.7306455724246916,-2422.5447606751840794,0
93,2392.0346549952500936,-3271.7731096725528914,0
94,2501.8858464285658556,-5652.8940000000002328,0
95,3591.757741444187559,-5607.5456422773277154,0
96,3374.1285621077804535,-3168.7690831033323775,0
97,2986.9789779835737136,-335.41135664082685253,0
98,2488.7861981271717013,1732.3156692978873252,0
99,1832.5317253134844577,4155.6318911982825739,0
100,1223.856561376333957,5652.8940000000002328,0
101,963.31879375999687909,5652.8940000000002328,0
102,865.24796746240826906,5652.8940000000002328,0
103,872.36022319626135868,5652.8940000000002328,0
104,304.21262485536408349,5652.8940000000002328,0
105,-442.1385462449870829,5652.8940000000002328,0
106,-1850.8095834090872813,4485.834024740557652,0
107,-3155.2812318417145434,-2444.0899146006559022,0
108,-3959.2632874430546508,-1335.4870966195594519,0
109,-4629.5756455752944021,2941.2527518206043169,0
110,-4683.900721350177264,5652.8940000000002328,0
111,-4549.0322063277799316,5652.8940000000002328,0
112,-4046.2191667617353232,5652.8940000000002328,0
113,-2914.1526118088022486,5652.8940000000002328,0
114,-1390.6469688712768402,5652.8940000000002328,0
115,349.19393907295670942,2546.086664340004063,0
116,726.94950689236611652,1091.2454997592194559,0
117,1119.9210984199025916,638.13524262553255539,0
118,2253.2726962981878387,-3638.9112327412267405,0
119,2094.7264058605278478,-3037.3719023419971563,0
120,1869.5001429270269,-1104.1229628266955842,0
121,1495.5504195034081931,1592.745120847124781,0
122,1405.3968769521216018,3403.2956402774161688,0
123,1128.7829572269874916,5652.8940000000002328,0
124,1077.3818235577573432,5652.8940000000002328,0
125,1002.5148148604093876,5652.8940000000002328,0
126,789.58454304445967864,5652.8940000000002328,0
127,779.56359050300397939,-5652.8940000000002328,0
128,-28.320249072022306791,-5652.8940000000002328,0
129,-1273.7670737687021756,-5652.8940000000002328,0
130,-2185.3842731825416195,-5652.8940000000002328,0
131,-505.14504090278296644,-5607.611667446831234,0
132,-1655.7205581458892993,-3328.4589237813725049,0
133,-5473.4345848549310176,813.58827203999317135,0
134,-3386.2102215973391139,-948.50412047047211672,0
135,-6094.3905170772668498,1114.7016637031665596,0
136,-3610.0141031369366829,-3170.9153791635490052,0
137,-5790.7960173326464428,-5043.3772362907620845,0
138,-4404.423268046449266,5652.8940000000002328,0
139,-2641.9639355859771968,5652.8940000000002328,0
140,-2118.9166436766527113,5652.8940000000002328,0
141,-1181.0905987318265034,5652.8940000000002328,0
142,-1824.0346652993503085,3054.4661667111795396,0
143,-1939.5076804074196843,3302.5904872439641622,0
144,-2221.1786504358788079,4671.1498322507541161,0
145,-2428.7064522141881753,5652.8940000000002328,0
146,-872.99106727808975847,5652.8940000000002328,0
147,-865.03031755064876052,5652.8940000000002328,0
148,-1021.1156780214314495,5652.8940000000002328,0
149,-1070.4536938521823686,-4239.578699682810111,0
150,-1145.3388021342234424,-5652.8940000000002328,0
151,-937.41170526602400059,-5652.8940000000002328,0
152,-1846.9205146236308792,-5652.8940000000002328,0
153,93.824530566530484066,-5652.8940000000002328,0
154,-3666.424698867747793,-5652.8940000000002328,0
155,-4587.4009161092217255,-5652.8940000000002328,0
156,-2392.6383965370250735,-5652.8940000000002328,0
157,-5061.9955439162513358,-5652.8940000000002328,0
158,-3298.5078684016507395,-5652.8940000000002328,0
159,-5940.1058879086995148,-5652.8940000000002328,0
160,-5313.6530508001924318,-5652.8940000000002328,0
161,-3975.9388676286180271,-5652.8940000000002328,0
162,-6997.0977441142413227,-5652.8940000000002328,0
163,-2013.1305201144095918,-5652.8940000000002328,0
164,-1232.7196325678232824,-5652.8940000000002328,0
165,-2716.614405222773712,-5652.8940000000002328,0
166,144.68089262907415105,-5652.8940000000002328,0
167,461.45693157926143613,-5652.8940000000002328,0
168,-11498.578876228944864,-5652.8940000000002328,0
169,2299.7241163794196837,2739.8862683098386697,0
170,1873.3110067083534886,4379.954929793770134,0
171,1563.1256770400204914,5652.8940000000002328,0
172,1406.2489031822005927,5652.8940000000002328,0
173,1586.2158066480205889,5652.8940000000002328,0
174,1783.9509230407402356,5652.8940000000002328,0
175,2214.7489123501927679,5652.8940000000002328,0
176,2018.8512549248371215,5652.8940000000002328,0
177,1225.4937378095573877,5652.8940000000002328,0
178,244.64452788325070287,-3326.0271508848527446,0
179,-636.61472822883661138,-5652.8940000000002328,0
180,-1238.8254997403946618,-5652.8940000000002328,0
181,-1864.3677423931694648,-5652.8940000000002328,0
182,-1978.8819465581582335,-5652.8940000000002328,0
183,-1785.3439613908431056,-5123.2175352958147414,0
184,-1268.1391405977738032,5652.8940000000002328,0
185,-167.40529076138409437,5652.8940000000002328,0
186,1235.2832208487870957,203.72504527227465587,0
187,2575.5229416541460523,-4270.7224681713323662,0
188,2668.7864607913707005,-4611.8953857399374101,0
189,3046.0187407216517386,-4617.3983183355749134,0
190,1640.3939341395671363,-5652.8940000000002328,0
191,2663.280466779062408,-5652.8940000000002328,0
192,4295.4421484146114381,-5371.4628544459374098,0
193,3902.8195816902098159,-2689.3536717831266287,0
194,3646.9016851129294992,-1075.8975677485432243,0
195,3444.7702433003669285,697.49261137376743136,0
196,3317.146788462026052,2165.7625728678322048,0
197,3299.2659205812306027,2794.7134645586120314,0
198,3164.693093335461981,3578.5364385555076296,0
199,3002.8149067505746643,4345.0561115254022297,0
200,2305.4929825291574161,5397.3079791754571488,0
201,1400.0374310286242689,-5652.8940000000002328,0
202,166.26614769628213253,-5652.8940000000002328,0
203,-585.3466399175395054,-5652.8940000000002328,0
