Timestep,ES>PT,ES>FR,PT>FR
0,1646.8732667978893005,-5652.8940000000002328,0
1,1022.7479549049721754,-5652.8940000000002328,0
2,1071.6645236216982084,-5652.8940000000002328,0
3,1033.0291969946474637,-5652.8940000000002328,0
4,1042.5375463572709123,-5652.8940000000002328,0
5,1073.3359298748810033,-5652.8940000000002328,0
6,1264.9442279599006724,-5652.8940000000002328,0
7,1390.7674639442648186,-5652.8940000000002328,0
8,1489.0224149802243119,-5652.8940000000002328,0
9,1227.0926897455192375,-5652.8940000000002328,0
10,66.825209815322523355,-5652.8940000000002328,0
11,-949.37993377628481539,-5652.8940000000002328,0
12,-1656.1692513703237637,-5652.8940000000002328,0
13,-2640.5125347919874912,-5652.8940000000002328,0
14,-3447.1286439206760406,-5652.8940000000002328,0
15,-3731.7958372589837381,-5652.8940000000002328,0
16,-3530.2784842365308577,-5652.8940000000002328,0
17,-2469.437834441954692,-5652.8940000000002328,0
18,-1290.8626965227831533,-5652.8940000000002328,0
19,260.31913943334438954,-5652.8940000000002328,0
20,382.37127276773207996,-5652.8940000000002328,0
21,907.577822279130487,-5652.8940000000002328,0
22,751.66540247282682685,-5652.8940000000002328,0
23,2113.4970450474793324,-5652.8940000000002328,0
24,3009.3455665136489188,-5652.8940000000002328,0
25,2802.122990900134937,-5652.8940000000002328,0
26,2475.893489893336664,-5652.8940000000002328,0
27,1830.3145159620262348,-5652.8940000000002328,0
28,1403.1133936811474996,-5652.8940000000002328,0
29,1215.4341236407490214,-5652.8940000000002328,0
30,1262.4067905674455687,-5652.8940000000002328,0
31,1778.1523756416736433,-5652.8940000000002328,0
32,1392.2739650875118969,-5652.8940000000002328,0
33,614.72091084992098331,-5652.8940000000002328,0
34,134.83884120867332967,-5652.8940000000002328,0
35,-620.38497790066685411,-5652.8940000000002328,0
36,-1703.8178553551188088,-5652.8940000000002328,0
37,-2564.4189829147035198,-5652.8940000000002328,0
38,-3211.9481593881791923,-5652.8940000000002328,0
39,-3693.4605929910740088,-5652.8940000000002328,0
40,-3453.6136610414159804,-5652.8940000000002328,0
41,-2596.1238971507791575,-5652.8940000000002328,0
42,-1558.7971503491789917,-5652.8940000000002328,0
43,-74.625595356794292456,-5652.8940000000002328,0
44,547.34705542956544377,-5652.8940000000002328,0
45,1083.6013271810152219,-5652.8940000000002328,0
46,1363.0518412514065858,-5652.8940000000002328,0
47,2428.2513177905266275,-5652.8940000000002328,0
48,2015.4354361642808726,-5652.8940000000002328,0
49,1399.4988354245715527,-5652.8940000000002328,0
50,1062.3724507766137322,-5652.8940000000002328,0
51,687.67602331554644479,-5652.8940000000002328,0
52,473.32219570331653813,-5652.8940000000002328,0
53,351.66780663460031064,-5652.8940000000002328,0
54,239.08541920279276383,-5652.8940000000002328,0
55,803.85694924084145896,-5652.8940000000002328,0
56,694.49742820903247775,-5652.8940000000002328,0
57,185.46119074890702905,-5652.8940000000002328,0
58,-50.100639279346069088,-5652.8940000000002328,0
59,-893.52569595981913153,-5652.8940000000002328,0
60,-1759.1279234862413432,-5652.8940000000002328,0
61,-2741.9342131580488058,-5652.8940000000002328,0
62,-3313.0258707758421224,-5652.8940000000002328,0
63,-3525.08857439734129,-5652.8940000000002328,0
64,-3416.6499407033843454,-5652.8940000000002328,0
65,-2721.5336074039132654,-5652.8940000000002328,0
66,-1702.085717232152092,2339.9376768941838236,0
67,-267.33155012037786946,-2475.5377240653306217,0
68,-23.73889345481802593,-3312.5861706680625502,0
69,400.24764551036605553,-3419.0046902765170671,0
70,111.80260645961971022,-5652.8940000000002328,0
71,1074.8230703628432821,-5652.8940000000002328,0
72,1911.74242303401752,-4237.888541025734412,0
73,1549.3109872913655636,-1548.5733773708952867,0
74,1368.0577829889116401,-39.963465701290260768,0
75,964.17061204052697576,1983.5650992147566285,0
76,477.19100617720323498,3851.3157588003414276,0
77,108.05331838282199897,4962.0821698856307194,0
78,-79.001593930190210813,5652.8940000000002328,0
79,655.55283406672151614,5229.0714272403565701,0
80,299.96164909682556754,5652.8940000000002328,0
81,-730.91921449785513687,-4678.1961393903475255,0
82,-1536.2818570521267247,-5652.8940000000002328,0
83,-2808.322468745011065,-5652.8940000000002328,0
84,-3967.134535679477267,-5652.8940000000002328,0
85,-5185.8088072717218893,-5652.8940000000002328,0
86,-6083.9792856603617111,3359.2611589487059973,0
87,-6751.9117703619485837,5652.8940000000002328,0
88,-7131.2042749713891681,5652.8940000000002328,0
89,-6747.8709772299134784,5652.8940000000002328,0
90,-5542.9658066323554522,5652.8940000000002328,0
91,-3630.8130223802654655,3535.4344802438863553,0
92,-2290.1743001935628854,1016.6190406599416747,0
93,-1478.524708556893529,114.83121447827761585,0
94,588.33371340152370976,-5652.8940000000002328,0
95,692.10925581064657308,-4544.7769313295939355,0
96,306.6096995723019063,-1730.7906293687374273,0
97,-53.786570050946465926,1068.6005628773782519,0
98,-164.37155656078266475,2694.2964476801253113,0
99,-132.88214404439895588,4388.3343169197469251,0
100,-137.84077337119197182,5652.8940000000002328,0
101,-93.277145060257680598,5652.8940000000002328,0
102,3.1161129824058662052,5652.8940000000002328,0
103,127.15772046609072277,5652.8940000000002328,0
104,1.5328593372250907123,5652.8940000000002328,0
105,-399.76105159269900469,5652.8940000000002328,0
106,-573.27958461052912753,5652.8940000000002328,0
107,-1400.8235787917947164,5652.8940000000002328,0
108,-1873.1888010908678552,550.5943724011303857,0
109,-2298.325782597223224,-2902.6188904147129506,0
110,-2369.0817132835036318,5652.8940000000002328,0
111,-2405.7972761444980279,5652.8940000000002328,0
112,-2189.5811078770639142,5652.8940000000002328,0
113,-1331.1421099142717139,5652.8940000000002328,0
114,-291.61619681409138138,1043.4555759904797014,0
115,996.53558518373574771,-3464.1514559461993485,0
116,1302.9783528773832586,-3838.1869958892048089,0
117,1513.7604880675744425,-3375.9739738851158108,0
118,1144.908033369203622,-5652.8940000000002328,0
119,1913.4497819621537928,-5652.8940000000002328,0
120,3522.6914487535404987,-5162.6688371579884915,0
121,3150.8729276306712563,-2494.4435686677261401,0
122,3005.7272734873358786,-595.8814418457359352,0
123,2861.8590380446594281,1627.7024564101257056,0
124,2817.1629286511270038,3374.4315995687829854,0
125,2833.1220995937969747,4532.6286137856077403,0
126,2602.1822131703629566,5652.8940000000002328,0
127,2210.1638875871894925,-5652.8940000000002328,0
128,1265.7501940681504493,-5652.8940000000002328,0
129,251.44754586364706483,-5652.8940000000002328,0
130,-666.92549104166391771,-5652.8940000000002328,0
131,-1551.2733045431996288,-5652.8940000000002328,0
132,-2103.4420068746258039,-5652.8940000000002328,0
133,-1960.8020508615591098,-5652.8940000000002328,0
134,-2043.1628200992490747,-5652.8940000000002328,0
135,-2590.6391988852428767,-5652.8940000000002328,0
136,-2302.4611448707564705,-5652.8940000000002328,0
137,-1544.5391275482015772,5652.8940000000002328,0
138,-332.25466714702633908,5652.8940000000002328,0
139,1210.7445450604827784,1481.707591075963137,0
140,1910.1663194999609914,-710.60472514883895201,0
141,2458.5316876237538963,-1773.8287475678207556,0
142,3393.0237307274601335,-5196.7862970518544898,0
143,3740.6147497925248899,-5547.7302921716091078,0
144,3829.2336671910707082,-4056.6063469497494225,0
145,3472.3304237938573351,-1199.9257624975725776,0
146,1957.1116891430274336,1946.6098725806305083,0
147,2649.2534636150248843,3152.4049144769014674,0
148,2312.6285047563578701,4963.7591668235145335,0
149,2074.0776392360521641,5652.8940000000002328,0
150,1600.9710785284551093,-5652.8940000000002328,0
151,974.79957704460230161,-5652.8940000000002328,0
152,251.16334455622290989,-5652.8940000000002328,0
153,-696.09711425272416818,-5652.8940000000002328,0
154,-1150.0260277353518177,-5652.8940000000002328,0
155,-146.08585364644386573,-5652.8940000000002328,0
156,-1328.9076033260425902,-5652.8940000000002328,0
157,-5495.3357078504350284,-5652.8940000000002328,0
158,-6510.3289644912683798,-5652.8940000000002328,0
159,-4209.3876512667084171,-5652.8940000000002328,0
160,-4161.2644753927233978,-5652.8940000000002328,0
161,-5215.1247368081712921,-5652.8940000000002328,0
162,-4260.3809574660326689,-5652.8940000000002328,0
163,-1855.0858941202250207,-5652.8940000000002328,0
164,-3170.832172230053402,-5652.8940000000002328,0
165,-2015.698605615827546,-5652.8940000000002328,0
166,-140.0980221059617179,-5652.8940000000002328,0
167,57.489786424755948246,-5652.8940000000002328,0
168,2600.8127871546666938,5652.8940000000002328,0
169,2376.9854635577639783,1850.9163931549192057,0
170,2381.5061981091612324,3376.5503470984476735,0
171,2249.2066526387552585,5187.5165170539839892,0
172,2286.9106021768611754,5652.8940000000002328,0
173,2481.8021548617989538,5652.8940000000002328,0
174,2760.2755661082546794,5652.8940000000002328,0
175,2857.4918408513749455,5652.8940000000002328,0
176,3012.7958850457944209,5383.640575258359604,0
177,3067.9921807034470476,-5652.8940000000002328,0
178,2085.0771004755761169,-5652.8940000000002328,0
179,1731.4574443025230721,-5652.8940000000002328,0
180,1245.4728798627129436,-5652.8940000000002328,0
181,391.19566710398248688,-5652.8940000000002328,0
182,50.966343077727287891,-5652.8940000000002328,0
183,32.03704257062599936,-5652.8940000000002328,0
184,68.837329430562022026,5652.8940000000002328,0
185,903.43646824545612617,5652.8940000000002328,0
186,1953.2522253924789766,1726.3020858578865955,0
187,3155.3567326791362575,-2848.3378961329344747,0
188,4016.5382902619039669,-4962.2009847435710981,0
189,4094.9828023740483331,-5652.8940000000002328,0
190,2141.2528222577057022,-5652.8940000000002328,0
191,1784.6540019222593401,-5652.8940000000002328,0
192,3893.6578432362584863,-5652.8940000000002328,0
193,4185.792318193137362,-3278.3871527078736108,0
194,3941.9093416951109248,-1743.3118402141335537,0
195,3610.8006741049621269,179.1761460766356322,0
196,3484.6248385981662068,1500.9840540822551702,0
197,3478.0008194569586522,1934.2762390918287565,0
198,3606.8706113164289491,2037.7159488533070544,0
199,3551.4475782745798824,2446.8641232577210758,0
200,3708.3262222963967361,1562.8476291748011135,0
201,3720.8113977486518706,1043.2956168688178877,0
202,2996.1707883777526149,4281.8072433976631146,0
203,2250.8552276498103311,-5652.8940000000002328,0
204,1012.1780212899811886,-5652.8940000000002328,0
205,-477.66594150465607527,-5652.8940000000002328,0
206,-1446.6703015648417932,-5652.8940000000002328,0
207,-1917.3828532622846978,-5652.8940000000002328,0
208,-1766.9844237382003485,5652.8940000000002328,0
209,-1072.2508216101432481,5193.7086134113269509,0
210,78.314765624809297151,-216.55262845646211645,0
211,1304.2593371326711349,-4847.1560833053717943,0
212,1403.2659357785723842,-5362.5593133007714641,0
213,1375.1370624969204073,-5088.4746910719550215,0
214,-898.13102421070652781,-5652.8940000000002328,0
215,-22.082183721380715724,-5652.8940000000002328,0
216,2090.0348254623577304,-5283.6043512408696188,0
217,1796.369915917124672,-2527.1761775905852119,0
218,1726.3554796865037133,-930.30440536816604435,0
219,1432.6823929565734943,1126.4886861988261444,0
220,1181.5512035167030263,2827.256912610377185,0
221,1057.300204128941914,3726.261046624103983,0
222,1177.9392362161470373,4061.2636266675890511,0
223,1827.9066425677483494,3375.5408468501082098,0
224,1247.8469794799275405,3767.4767556211736519,0
225,260.23621896041549917,4903.3383757567498833,0
226,-1011.2351660381318652,-5637.6774272209731862,0
227,-1745.398503574924689,-5652.8940000000002328,0
228,-2179.5493918464817398,-5652.8940000000002328,0
229,-2755.6364179918346053,-5652.8940000000002328,0
230,-2973.042139105447859,-5652.8940000000002328,0
231,-2998.6782028033285314,5652.8940000000002328,0
232,-2878.676073744376481,5652.8940000000002328,0
233,-2259.2543173041667615,5049.1055969327790081,0
234,-1580.4287255261915561,545.20905666076941998,0
235,-471.6194457690071431,-3713.2161933769166353,0
236,-635.60848290873400401,-3953.6169247778670979,0
237,-231.05559400648598967,-4204.1890009257058409,0
238,-1082.4826995083421934,-5652.8940000000002328,0
239,440.27401228000235278,-5652.8940000000002328,0
240,1320.0608493209938388,-3927.6221183023153571,0
241,1156.8230061370950352,-1239.7287440594982399,0
242,1066.0485979261602552,249.03896489068574738,0
243,1003.1724450913361579,1947.7520903455006192,0
244,745.68967404568957136,3495.3049116664842586,0
245,508.12931769720216835,4530.9466633163247025,0
246,514.76092555616742175,5014.0360429138163454,0
247,708.04106065652104007,4860.6514660491375253,0
248,832.39818572077911085,4750.4333120058145141,0
249,384.34617131174309179,-2328.0571594180655666,0
250,-429.57230347944278037,-5652.8940000000002328,0
251,-1694.5071675733852317,-5652.8940000000002328,0
252,-2772.4137457497636206,-5652.8940000000002328,0
253,-3798.141647267890221,-5652.8940000000002328,0
254,-4395.080877261927526,-3077.4858082312275656,0
255,-4813.8407589556009043,5652.8940000000002328,0
256,-5088.8253550226127118,5652.8940000000002328,0
257,-4675.353645186904032,5652.8940000000002328,0
258,-3772.4922598217726772,5652.8940000000002328,0
259,-1949.9385065459628095,1802.3479312086274149,0
260,-553.55548194990842603,-627.89054430839314591,0
261,162.73126124899863498,-1398.3233719306590501,0
262,1797.8301628911140142,-5652.8940000000002328,0
263,1962.1690660009571729,-4132.2262158072135207,0
264,1681.9922485850838711,-1380.8750039310398279,0
265,1292.6533020608439983,1607.7620884534298966,0
266,797.94907413128657936,3601.6358350045748011,0
267,656.99510041747817013,5469.1835077428277145,0
268,507.49388678746345249,5652.8940000000002328,0
269,448.00283608355493925,5652.8940000000002328,0
270,307.6663605425710557,5652.8940000000002328,0
271,610.87584164545660315,5652.8940000000002328,0
272,101.12487634555873228,5652.8940000000002328,0
273,-838.55840458333295828,5652.8940000000002328,0
274,-1679.7801390507847827,-3585.6885786445927806,0
275,-3159.1977477806449315,-5652.8940000000002328,0
276,-4469.2988914150755591,-5652.8940000000002328,0
277,-5527.6008633406399895,-3082.3448000179687369,0
278,-3193.1616276626973558,-4552.5128640772145445,0
279,-6498.2484742619744793,-2493.1943291216266516,0
280,-6608.6877692354082683,5652.8940000000002328,0
281,-5934.8192486437619664,5652.8940000000002328,0
282,-4411.6882398686466331,5652.8940000000002328,0
283,-2295.0975158957808162,5652.8940000000002328,0
284,-1784.6000916844805033,5024.08202497462662,0
285,-2435.004680179823481,5652.8940000000002328,0
286,-200.33434829196812643,407.82928480254668102,0
287,-52.05392099258278904,548.05468221213959623,0
288,-2053.322835725846744,4757.9290907486119977,0
289,-514.77324976902309572,5652.8940000000002328,0
290,-884.16078793849010253,5652.8940000000002328,0
291,-1434.937960755801214,5652.8940000000002328,0
292,-1828.8375605234405157,5652.8940000000002328,0
293,-2242.7797102624299441,5652.8940000000002328,0
294,-2775.2492438230292464,-5652.8940000000002328,0
295,-1760.4553134601628699,-4137.3469248878536746,0
296,-1771.6784740945695376,0,0
297,-3674.6257505843450417,3817.1297728243216625,0
298,-4394.9571310395640467,5520.8557990638964839,0
299,-3188.7786581320542609,5652.8940000000002328,0
300,-2411.2398298892512685,5652.8940000000002328,0
301,-2685.9236606156118796,5652.8940000000002328,0
302,-2730.1931339761722484,5652.8940000000002328,0
303,-4105.5754487483864068,5652.8940000000002328,0
304,-4215.7103014734129829,3551.2923877468165301,0
305,-2900.1290568682252342,805.57571628398727626,0
306,-1103.0521608795097563,5652.8940000000002328,0
307,522.73651017514839623,5652.8940000000002328,0
308,890.19171309590456076,5652.8940000000002328,0
309,438.56011911248060642,5652.8940000000002328,0
310,-2213.7793614336114842,5652.8940000000002328,0
311,-2554.7532493885864824,5652.8940000000002328,0
312,-3310.3169905405502504,5652.8940000000002328,0
313,-1247.9096400135858858,5652.8940000000002328,0
314,-1994.8049088144925918,5652.8940000000002328,0
315,-2464.4275309650256531,5652.8940000000002328,0
316,-2473.5060787389702455,5652.8940000000002328,0
317,-4775.5480830840897397,-4735.8250705368409399,0
318,-2323.2452136914425864,-5652.8940000000002328,0
319,-836.452382620289427,-5652.8940000000002328,0
320,-579.1700911193893262,-5652.8940000000002328,0
321,1640.5612328455827083,-5652.8940000000002328,0
322,-1637.6877769036527752,-5652.8940000000002328,0
323,1011.5196297976881397,-5652.8940000000002328,0
324,819.44244126519151905,-5652.8940000000002328,0
325,-1228.3019269636424724,-5652.8940000000002328,0
326,-1472.0225839988997905,-5652.8940000000002328,0
327,-1818.8375784785348515,-5652.8940000000002328,0
328,986.60895535513554933,-5652.8940000000002328,0
329,-71.443580875831685262,-5652.8940000000002328,0
330,-93.743039591122396814,-5652.8940000000002328,0
331,-1479.3274131558264344,-5652.8940000000002328,0
332,-1317.4023655823848458,-5652.8940000000002328,0
333,-224.09199852163692412,-5652.8940000000002328,0
334,-1215.5812629930114781,-5652.8940000000002328,0
335,-558.79330365905479994,-5652.8940000000002328,0
336,-6932.6110037282815028,-5652.8940000000002328,0
