Timestep,ES>PT,ES>FR,PT>FR
0,3631.4670453016560714,243.99042426366486325,0
1,3041.140701882904068,3157.8893404771233691,0
2,2434.9589516771256967,5182.0366555521077316,0
3,1996.38824809068592,5652.8940000000002328,0
4,1724.3854381157843818,5652.8940000000002328,0
5,1877.9418576054122241,5652.8940000000002328,0
6,2177.0823155562175089,5652.8940000000002328,0
7,2205.0663944961197558,5652.8940000000002328,0
8,2147.2323266250759843,5652.8940000000002328,0
9,1666.8614208642857193,-5652.8940000000002328,0
10,1549.7747045948217419,-5652.8940000000002328,0
11,107.17780303151630505,-5652.8940000000002328,0
12,-886.37758231332190917,-5652.8940000000002328,0
13,-1726.5879831236161408,-5652.8940000000002328,0
14,-2435.6242567254612368,-5652.8940000000002328,0
15,-2386.2162609481292748,-5652.8940000000002328,0
16,-1362.2227100234777026,5652.8940000000002328,0
17,-262.49582944298163056,5652.8940000000002328,0
18,1484.7843226412260265,1505.8836411067713925,0
19,2421.1337952587182372,-2610.144415172178924,0
20,2811.680818566801463,-5083.5683418492262717,0
21,2768.6639267751597799,-5652.8940000000002328,0
22,499.91035868176550139,-5652.8940000000002328,0
23,2348.0629349808586994,-5652.8940000000002328,0
24,4583.0694818208039578,-5385.5342654150636008,0
25,3913.1949928815874955,-2266.3759295198251493,0
26,3101.4898077854595613,104.36336609801946906,0
27,2442.4740942640592039,2147.8584052688720476,0
28,1979.20509059233882,3947.639291419822257,0
29,1950.2327418624663551,4846.1699351760471473,0
30,2176.0667434044798938,5357.9317205443512648,0
31,1874.358561561631177,5652.8940000000002328,0
32,1675.6719148538750233,4597.8523172000204795,0
33,1594.5511294835969238,3493.8616252999563585,0
34,1292.0810721725265466,-5652.8940000000002328,0
35,1504.548780363476908,-5652.8940000000002328,0
36,1791.8834533277249648,-5652.8940000000002328,0
37,1153.376791300424884,-5652.8940000000002328,0
38,828.5396037601185526,-5652.8940000000002328,0
39,1081.8699693059770652,-5652.8940000000002328,0
40,674.9659239381471707,4788.0340846578037599,0
41,1075.7912476857727597,1474.1173882084476645,0
42,1191.0391846613911184,-1500.1625771305552917,0
43,2119.4428407532068377,-5157.411648386183515,0
44,1223.6094741310007521,-5652.8940000000002328,0
45,1323.1620917476884642,-5539.3495791908717365,0
46,422.7492585801774112,-5652.8940000000002328,0
47,1163.3894282012770418,-5652.8940000000002328,0
48,3566.417981807760043,-5281.1742466859641354,0
49,3340.5997659192644278,-2344.6285661116189658,0
50,3161.5934976136240948,-422.81715388748125406,0
51,2974.8338279843601413,1459.1121746649796478,0
52,2852.6529819545339706,2903.2018195764030679,0
53,2860.1315602340118858,3461.7370715164170178,0
54,2787.0147852843674627,4301.906090321857846,0
55,2797.1329992252994998,4512.9006748616593541,0
56,2369.1803575600897602,-4416.2495226981700398,0
57,1835.8829703329311087,-5652.8940000000002328,0
58,1110.7244330449302652,-5652.8940000000002328,0
59,637.34545042646277579,-5652.8940000000002328,0
60,-47.060438920661908924,-5652.8940000000002328,0
61,-738.98232760277824127,-5652.8940000000002328,0
62,-768.51381267478245718,-5652.8940000000002328,0
63,-414.26251510624388175,-5652.8940000000002328,0
64,-206.3387675165085966,-1502.7282268553390168,0
65,625.98019029459646845,1894.1208257562539075,0
66,1670.946818353364506,-3208.2778060101009032,0
67,1233.4114736528790672,-5652.8940000000002328,0
68,328.61543383682146668,-5652.8940000000002328,0
69,47.915127638561898493,-4814.4342387408341892,0
70,-111.64904551307336078,-5652.8940000000002328,0
71,763.12846856362011749,-5652.8940000000002328,0
72,2935.9944152882562776,-4487.2664023418074066,0
73,2564.3642457403420849,-1021.8392302161391854,0
74,2395.8612381879484019,931.10069005921832286,0
75,2186.2311687175097177,2930.0536706994826091,0
76,2086.4891936280337177,4526.4963709607172859,0
77,2132.107397237648911,5222.3036110912235017,0
78,2119.9333423896177919,5652.8940000000002328,0
79,2303.6381744389354935,5652.8940000000002328,0
80,2193.7973198447916729,4891.7857604527962394,0
81,1362.4966967924538039,-5652.8940000000002328,0
82,150.60918651610518282,-5652.8940000000002328,0
83,-671.67615013534123136,-5652.8940000000002328,0
84,-1254.5231903933654394,-5652.8940000000002328,0
85,-1785.1530637280648079,-5652.8940000000002328,0
86,-1660.937546530045438,-5652.8940000000002328,0
87,-1272.3760171482554142,-5652.8940000000002328,0
88,-500.91812673202912265,-3768.1831795733305626,0
89,494.13257380884715531,5248.3501363751929603,0
90,1785.1953243518109957,190.51145009793617646,0
91,2858.8100434713760478,-3196.6440263605836662,0
92,2905.3326815518303192,-3212.9748307923146058,0
93,2979.9930089911485993,-2643.3706953154905932,0
94,3471.5425721109822916,-5017.244177298143768,0
95,3360.3135963658096443,-3795.0674133640459331,0
96,2961.0989301864237859,-1030.6629341372681665,0
97,2431.007857900266572,2003.7923602128503262,0
98,2146.4704291317248135,3797.6427223780701752,0
99,1776.7398399085968776,5652.8940000000002328,0
100,1320.4630634793311401,5652.8940000000002328,0
101,1170.6047394057741258,5652.8940000000002328,0
102,1070.329342105390424,5652.8940000000002328,0
103,1189.6627156365684641,5652.8940000000002328,0
104,1085.1503460556987193,5652.8940000000002328,0
105,-27.017375311772411806,-5652.8940000000002328,0
106,-953.81662005585894804,-5652.8940000000002328,0
