Timestep,ES>PT,ES>FR,PT>FR
0,4594.805125601538748,-121.74827466082206229,0
1,4169.9590608906019042,2286.325640345507054,0
2,3839.7957049089991415,3714.3206279928317599,0
3,3465.9015203793387627,5552.0189022540289443,0
4,3149.1574121706789811,5652.8940000000002328,0
5,3012.1444057718454133,5652.8940000000002328,0
6,2943.3906591453674082,5652.8940000000002328,0
7,2993.0891400102582338,5652.8940000000002328,0
8,2560.0996644381375518,5652.8940000000002328,0
9,1593.1927022283553015,-1675.9923285606782883,0
10,179.24719086690856784,-4131.2906942097470164,0
11,-1198.2652867555880221,-5652.8940000000002328,0
12,-961.24537228835106362,-5652.8940000000002328,0
13,-286.01634067753366253,-3248.7214694598787901,0
14,-837.32014030872232979,-1950.9166637262824224,0
15,-2143.3687852023431333,-2300.9193767899996601,0
16,-2955.1494706543398934,5652.8940000000002328,0
17,-1529.9494867693483684,5652.8940000000002328,0
18,-156.8419560206366441,5652.8940000000002328,0
19,1398.1337660388398945,1240.4012873194642452,0
20,2016.6157203965576628,-1188.5059712969032262,0
21,2663.2222044107711554,-2235.8369945286121947,0
22,3414.9546232284264988,-5652.8940000000002328,0
23,4022.7812367182050366,-5652.8940000000002328,0
24,4390.942838666717762,-4391.0457777545861973,0
25,4037.7670971039242431,-1904.4932900952826458,0
26,3759.1240077812285563,-242.71351272694619183,0
27,3346.5518177586541242,1870.4381560383189935,0
28,2996.5948794380096842,3496.1316898118748213,0
29,2775.748075289490771,4340.4716980766534107,0
30,2598.7453061320084089,5379.110733954301395,0
31,2785.0229134923029051,5646.4488422193899169,0
32,2408.3825809333329744,-2346.0949184580240399,0
33,1462.2150119027610344,-5652.8940000000002328,0
34,207.98567205669860414,-5652.8940000000002328,0
35,-902.13582004208728904,-5652.8940000000002328,0
36,-1652.0610938765112223,-5652.8940000000002328,0
37,-2415.9408186001164722,-5652.8940000000002328,0
38,-1993.9491757239156868,-5652.8940000000002328,0
39,-3059.6999609102422255,-5652.8940000000002328,0
40,-2598.5280317662800371,5652.8940000000002328,0
41,-1512.9221335023776192,5652.8940000000002328,0
42,121.373712523805807,5652.8940000000002328,0
43,1508.7573036496205532,-87.389723318777214445,0
44,2121.3968126322206444,-2008.2457667455446426,0
45,2945.2352275961447958,-2812.6465464128914391,0
46,2999.015466293960344,-5652.8940000000002328,0
47,3752.8805253281534533,-5652.8940000000002328,0
48,4926.0429352168539481,-4529.4522354227701726,0
49,4447.9483981678276905,-2137.0900956382101867,0
50,4155.4084046042762566,-601.73179988227548165,0
51,3843.3056612813352331,1258.7384322785246695,0
52,3484.3275177655659718,2966.5482528424408883,0
53,3288.7345918525197703,3860.0608692045434509,0
54,3242.5592491556099048,4549.8954729331890121,0
55,2984.4695811577812492,4949.7250190120976185,0
56,2971.4141972731567876,4999.1974096474732505,0
57,2976.7860283861991775,2117.256806478719227,0
58,2262.6682394108393055,-5652.8940000000002328,0
59,1394.8695600451283099,-5652.8940000000002328,0
60,907.56138916961936047,-5652.8940000000002328,0
61,492.81646054287193692,-5652.8940000000002328,0
62,-204.87873051671340363,2268.9273468671599403,0
63,-95.543220308874879265,5652.8940000000002328,0
64,-435.68386343866950483,5652.8940000000002328,0
65,-31.569525742417681613,5652.8940000000002328,0
66,756.2534543078745628,4957.2227262983269611,0
67,1936.5043266404391034,-1046.8668274028386804,0
68,2751.6620078866908443,-4221.3153733154540532,0
69,3209.1365152305270385,-5282.8654386109819825,0
70,894.60686156850715633,-5652.8940000000002328,0
71,2089.9879759361429024,-5652.8940000000002328,0
72,4669.4512301150853091,-5499.5315333898470271,0
73,4142.1823032357806369,-2504.6778104807399359,0
74,3763.1783496974403533,-508.96987956303928513,0
75,3360.2342485957660756,1616.8906284994636735,0
76,3008.2572405353776048,3443.7606950293920818,0
77,2735.706296115371515,4560.5602592981922498,0
78,2684.7213102127402635,5361.3092701000259694,0
79,2582.5875500229567479,5652.8940000000002328,0
80,2345.5834821215948978,5652.8940000000002328,0
81,1976.6433635487082938,1759.6861782548949122,0
82,1405.7220937984839111,-2661.602392862085253,0
83,348.70892633911716985,-5652.8940000000002328,0
84,-902.3856095128267043,-5652.8940000000002328,0
85,-2130.2689575737967971,-5652.8940000000002328,0
86,-2853.2965279659711086,-5652.8940000000002328,0
87,-3442.41553020687752,5652.8940000000002328,0
88,-3172.2615783858727809,5652.8940000000002328,0
89,-2549.8332088083661802,5652.8940000000002328,0
90,-1722.6338214753086504,5652.8940000000002328,0
91,-616.89213838474643126,1778.5314714099422417,0
92,112.68930833735248598,-1118.5585019919180922,0
