Timestep,ES>PT,ES>FR,PT>FR
0,4427.6624651348156476,-2260.7255045249821706,0
1,4022.6241630692138642,-12.997156119800820306,0
2,3770.0142441042703467,1377.9033038452030269,0
3,3488.4023207265386191,3222.8615559978716192,0
4,3312.0139082873761254,4624.1648028766285279,0
5,3239.4406196024842757,5246.2929237198186456,0
6,3191.1908462082001279,5652.8940000000002328,0
7,3031.2108976432145937,5652.8940000000002328,0
8,2641.298994642766047,5652.8940000000002328,0
9,1946.612860098535748,-5652.8940000000002328,0
10,489.71769875789505022,-5652.8940000000002328,0
11,-413.19023897550687252,-5652.8940000000002328,0
12,-1114.1361027034690778,-5652.8940000000002328,0
13,-1840.6015824167989194,-5652.8940000000002328,0
14,-1944.1956044764374383,-5652.8940000000002328,0
15,-1928.7489245946708252,5652.8940000000002328,0
16,-1419.2067201120371465,5652.8940000000002328,0
17,-359.11971641008858569,5652.8940000000002328,0
18,1040.7298211858014838,4375.6947019651470328,0
19,2257.4152180184810277,399.80605580616429506,0
20,3150.0731716397476703,-1650.5300364959748549,0
21,3371.9108547462856222,-1630.8613022355893918,0
22,4213.5484301053020317,-4589.7243919800475851,0
23,4311.9889200547704604,-3763.7581859526408152,0
24,4081.8778215884594829,-1490.3557199093629606,0
25,3474.9818039105302887,1843.8104808338976,0
26,3160.2680664313829766,3667.8041637203623395,0
27,2900.8936136687234466,5041.1587189599549674,0
28,2749.9344610714178998,5652.8940000000002328,0
29,2748.0046713902693227,5652.8940000000002328,0
30,2664.797707408023598,5652.8940000000002328,0
31,2457.7625844681551825,5652.8940000000002328,0
32,2431.891808722890346,4788.785642327478854,0
33,2588.3736581849070717,3717.7589841256121872,0
34,2028.7633116139213598,-5652.8940000000002328,0
35,1739.7888047503784037,-5652.8940000000002328,0
36,922.37751110896715545,-5652.8940000000002328,0
37,301.17122832697532431,-5652.8940000000002328,0
38,-143.27140449377475306,-5652.8940000000002328,0
39,-378.70891371400830394,5652.8940000000002328,0
40,414.53332096866870415,5652.8940000000002328,0
41,1351.73913299596461,3463.0814713571307948,0
42,2398.3781585535980412,-1252.1717865801329026,0
43,3654.0008335270376847,-5362.2100722154846153,0
44,2529.8167501365678618,-5652.8940000000002328,0
45,2512.1523076274024788,-5652.8940000000002328,0
46,2426.2710223808953742,-5652.8940000000002328,0
47,2236.7115614944759727,-5652.8940000000002328,0
48,3811.8179454050914501,-5652.8940000000002328,0
49,4572.1202305446058745,-3722.1219302234676434,0
50,4243.778867596971395,-1698.3202034066271153,0
51,3890.0239173427103196,471.07577416831964001,0
52,3663.4290572364729996,2092.1432941585703702,0
53,3603.3216778188325407,2759.4052880340350384,0
54,3581.0209573674833337,3594.3721741314657265,0
55,3480.3607018169200273,3996.5918057627495728,0
56,3121.7658237849582292,4058.1992395230190596,0
57,2491.6832663346467598,4342.4614237226196565,0
58,1264.3967937477846135,-838.74002865934744477,0
59,366.90724882873109891,-5652.8940000000002328,0
60,280.10720769618819759,-5652.8940000000002328,0
61,-310.19769239408196881,-5652.8940000000002328,0
62,-253.53166881200377247,-5652.8940000000002328,0
63,465.24077808270885726,3050.1587548950919881,0
64,1121.3781138121612457,5609.6604191688093124,0
65,2109.5780517988259817,1041.2908106256127212,0
66,3097.5854661452030996,-2958.9606630440757726,0
67,3072.0052181598875904,-5652.8940000000002328,0
68,2140.293084520555567,-5652.8940000000002328,0
69,2348.5821284733810899,-5632.906127026581089,0
70,2596.9848036658713681,-5652.8940000000002328,0
71,2437.5129842372771236,-5652.8940000000002328,0
72,4009.7564573385825497,-5652.8940000000002328,0
73,4936.4800383294614221,-4009.93673722242238,0
74,4613.2810962524290517,-2039.0294225471152458,0
75,4233.3009038004274771,151.87494216619597864,0
76,3932.5179858892274751,1889.0587160109448632,0
77,3786.0293006554870772,2674.4239016006904421,0
78,3664.9282168217559956,3549.9894355841679499,0
79,3457.2743362959022306,3745.1554513152586878,0
80,3056.8794849453779534,4047.7997607863144367,0
81,2348.8536091562800721,-5652.8940000000002328,0
82,1182.5552817911539023,-5652.8940000000002328,0
83,485.06194636734107917,-5652.8940000000002328,0
84,-56.665672080751392059,-5652.8940000000002328,0
85,-459.7277760866600147,-5652.8940000000002328,0
86,-359.11214790869416902,-5652.8940000000002328,0
87,98.729376472283547628,-5652.8940000000002328,0
88,772.91310867321772093,5013.8962030193652026,0
89,1955.5478087827650597,444.56923836517671589,0
90,2851.7672753373117303,-3684.6359147471157485,0
91,1655.3431862701254431,-5652.8940000000002328,0
92,1454.119501507253517,-5652.8940000000002328,0
93,1790.5118034706920298,-5652.8940000000002328,0
94,2456.3229885811215354,-5652.8940000000002328,0
95,2486.1879882255216216,-5652.8940000000002328,0
96,2254.9287127420539036,-5652.8940000000002328,0
97,4840.7157231414166745,-5652.8940000000002328,0
98,4770.1108474876173204,-3828.8275121761917035,0
99,4390.9568541115386324,-1544.3544773686444387,0
100,4074.6030050188501264,342.90278423701874999,0
101,3923.85630964738084,1243.9636879171739565,0
102,3775.3481180476283043,2341.3828827539400663,0
103,3588.1866913913318058,3160.5789368031328195,0
104,3342.6188996877326645,3442.6725417656634818,0
105,2712.7766652880973197,-1498.0903771610464901,0
106,1509.0345485708594424,-5652.8940000000002328,0
107,591.14837852228083648,-5652.8940000000002328,0
108,-153.40654101188556524,-5652.8940000000002328,0
109,-506.76837483247618366,-5652.8940000000002328,0
110,-689.44013012013419939,-5652.8940000000002328,0
111,-477.7719785044046148,5652.8940000000002328,0
112,-86.292529497095529223,5652.8940000000002328,0
113,553.62527833685999212,4021.6577180595213576,0
114,1304.7664980613317312,-75.706517352946320898,0
115,2220.1627431063052427,-4140.1457829172459242,0
116,2513.9401914531190414,-5652.8940000000002328,0
117,2723.1574436004812014,-5652.8940000000002328,0
118,1871.5434064499695523,-5652.8940000000002328,0
119,2054.4802009372779139,-5652.8940000000002328,0
120,3141.7467873327841517,-5652.8940000000002328,0
121,4654.5483522963058931,-4662.1961653784474038,0
122,4293.9019031299994822,-2334.0158387360661436,0
123,4000.4146062367135528,54.052957825734665676,0
124,3718.4758224098632127,2067.053837822454625,0
125,3494.8246093640900654,3437.21909073776078,0
126,3069.0722123554633072,5652.8940000000002328,0
127,2408.9302621877263846,5652.8940000000002328,0
128,1613.1946419848500227,-976.63067776139359921,0
129,1078.8415786800569549,-5652.8940000000002328,0
130,320.38628971309208282,-5652.8940000000002328,0
131,-734.16290606528127682,-5652.8940000000002328,0
132,-1962.9957641369819612,-5652.8940000000002328,0
133,-2265.6389050095403945,-5652.8940000000002328,0
134,-2393.9020550166278554,-5652.8940000000002328,0
135,-2711.8358760198916571,-5652.8940000000002328,0
136,-2673.3501432244020179,1473.6164965564676095,0
137,-1663.0110596890572197,5652.8940000000002328,0
138,-68.434011378347349819,5652.8940000000002328,0
139,1625.8511618115689998,2828.7781832044538533,0
140,2460.7244708169255318,410.85970997502590762,0
141,3115.7338059907087882,-987.28657296243545716,0
142,3954.9973740527875634,-4431.0591330975075834,0
143,4444.745941738543479,-4948.1756423624137824,0
144,4293.3598883185213708,-3331.4101029149851456,0
145,3637.863432152952555,-165.88758037055958994,0
146,3237.3311865003915955,2021.0238627298467691,0
147,2780.5969139499748053,4560.3501657059650825,0
148,2486.2482961956939107,5652.8940000000002328,0
149,2329.3029733432031207,5652.8940000000002328,0
150,1871.1709952894461821,5652.8940000000002328,0
151,1082.1585964345849789,-5652.8940000000002328,0
152,-185.49910326764802448,-5652.8940000000002328,0
153,-1351.5110796191820555,-5652.8940000000002328,0
154,1102.7906149766431554,-5652.8940000000002328,0
155,-1989.3912327380394345,-5652.8940000000002328,0
156,-371.53232296114401834,-5652.8940000000002328,0
157,-417.41727330901085224,-5652.8940000000002328,0
158,-633.03650344085872348,-5652.8940000000002328,0
159,-3174.0416153134829074,-5652.8940000000002328,0
