Timestep,ES>PT,ES>FR,PT>FR
0,2124.6968448944307966,5652.8940000000002328,0
1,1728.3024778573262665,-1801.3711987685237546,0
2,1382.6752444521871439,-4562.33494670377695,0
3,1037.0506940009918253,-5652.8940000000002328,0
4,823.30273549289086077,-5652.8940000000002328,0
5,904.13702253190876945,-5652.8940000000002328,0
6,1159.2940741486263505,-5652.8940000000002328,0
7,963.54635538084403379,-5652.8940000000002328,0
8,765.04793211693959165,-5652.8940000000002328,0
9,648.72147929307993763,-5652.8940000000002328,0
10,-244.07895812567221583,-5652.8940000000002328,0
11,-1400.8950606062135193,-5652.8940000000002328,0
12,-763.94041295487841126,-5652.8940000000002328,0
13,-1076.1968112191370892,-3326.135150945143323,0
14,-1181.8731466328026727,-3321.9429182126332307,0
15,-967.27698286735176225,-4632.1878174976118316,0
16,-3690.1960863038511889,-4308.5762135739132646,0
17,-2877.3772823772451375,2843.6789647395489737,0
18,-1588.1088411995151546,5652.8940000000002328,0
19,225.56894556775296223,4716.6829345487094542,0
20,1663.8298619417646478,1250.820217600831711,0
21,2412.0993723993433377,-5.3645014067715237616,0
22,3988.635055084259875,-4619.1965705897291627,0
23,3963.6120685830310322,-3385.3827826517726862,0
24,3557.8942079195294355,-867.55010198995296378,0
25,3072.7609526748210556,1702.1715913370198905,0
26,3016.9269780805261689,2657.1271119252996868,0
27,2650.7070313230942702,4343.1249524293380091,0
28,2416.2196210650627108,4157.5208618289907463,0
29,2340.9394195902668798,-2819.5313247111334931,0
30,2358.1788072582558016,-5652.8940000000002328,0
31,2194.0383119075195282,-5652.8940000000002328,0
32,1785.0015078274836924,-5652.8940000000002328,0
33,1600.610021520715236,-5652.8940000000002328,0
34,1038.0793398483619967,-5652.8940000000002328,0
35,917.45110331406976911,-5652.8940000000002328,0
36,631.68102035497395264,-5652.8940000000002328,0
37,270.02396063187188702,-5652.8940000000002328,0
38,59.166843446459097322,-5652.8940000000002328,0
39,233.42090813984395936,-5652.8940000000002328,0
40,-37.180459102055465337,-5652.8940000000002328,0
41,763.71586289550032234,-5652.8940000000002328,0
42,1349.2116910114291386,-5652.8940000000002328,0
43,2182.9883244043821833,-5652.8940000000002328,0
44,2194.028426752805899,-5652.8940000000002328,0
45,2169.049989918036772,-5652.8940000000002328,0
46,1557.9032385559403338,-5652.8940000000002328,0
47,3124.8166719808141352,-5652.8940000000002328,0
48,3087.4813121738461632,-5652.8940000000002328,0
49,2787.0965343724856211,-5652.8940000000002328,0
50,2684.9796483781410643,-5652.8940000000002328,0
51,2417.959825784284476,-5652.8940000000002328,0
52,2206.0161098444414165,-5652.8940000000002328,0
53,2069.9491388078122327,-5652.8940000000002328,0
54,1945.5242720938140337,-5652.8940000000002328,0
55,2188.1864545513235498,-5652.8940000000002328,0
56,1920.3343766553007299,-5652.8940000000002328,0
57,982.59947951661069965,-5652.8940000000002328,0
58,-186.15155144887103233,-5652.8940000000002328,0
59,-977.02993159658581135,-5652.8940000000002328,0
60,-1373.593158173487609,-5652.8940000000002328,0
61,-1640.6488405384698126,-5652.8940000000002328,0
62,-1373.0048024397656263,-5652.8940000000002328,0
63,-836.17440635879029287,-5652.8940000000002328,0
64,15.494231038244834053,-5652.8940000000002328,0
65,1213.7974823808472138,-5652.8940000000002328,0
66,2618.4712726302441297,-5652.8940000000002328,0
67,3601.0371266572510649,-5652.8940000000002328,0
68,3619.755310244665452,-5652.8940000000002328,0
69,3710.508946649481004,-5652.8940000000002328,0
70,2837.25062727828481,-5652.8940000000002328,0
71,4363.1748128946201177,-5652.8940000000002328,0
72,4129.9245642604328168,-5652.8940000000002328,0
73,3728.922751661075381,-5652.8940000000002328,0
74,3497.2849392995349262,-5652.8940000000002328,0
75,3171.3984762713880627,-5652.8940000000002328,0
76,2845.961199486246187,-5652.8940000000002328,0
77,2635.9743003866187792,-5652.8940000000002328,0
78,2477.1438107833009781,-5652.8940000000002328,0
79,2406.7958324658384299,-5652.8940000000002328,0
80,2025.3578745502236416,-5652.8940000000002328,0
81,1190.8156639875969631,-5652.8940000000002328,0
82,-9.9877015086422034074,-5652.8940000000002328,0
83,-677.31037989047945302,-5652.8940000000002328,0
84,-1039.2986978621447633,-5652.8940000000002328,0
85,-1440.9092085119409603,-5652.8940000000002328,0
86,-1366.2802135185720545,-5652.8940000000002328,0
87,-999.59770315527930507,-5652.8940000000002328,0
88,-330.55253234502742998,-5652.8940000000002328,0
89,795.00364468238876725,-5652.8940000000002328,0
90,2106.3768934190093205,-5652.8940000000002328,0
91,3375.8702103172317948,-5652.8940000000002328,0
92,2998.2664780663035344,-5652.8940000000002328,0
93,3522.0636015069394489,-5652.8940000000002328,0
94,1802.6518843548401492,-5652.8940000000002328,0
95,3266.867089294748439,-5652.8940000000002328,0
96,4986.7510133065907212,-5652.8940000000002328,0
97,4517.3908130585296021,-5652.8940000000002328,0
98,4128.6729117403247074,-5652.8940000000002328,0
99,3704.7139355500294187,-5652.8940000000002328,0
100,3330.6567032861903499,-5652.8940000000002328,0
101,3161.631141514420051,-5652.8940000000002328,0
102,3036.8820326777595255,-5652.8940000000002328,0
103,2745.1130409821298599,-5652.8940000000002328,0
104,2312.8410952942576841,-5652.8940000000002328,0
105,1358.7145072777384485,-5652.8940000000002328,0
106,-834.51386213805199077,-5652.8940000000002328,0
107,-2188.3290658735986653,-5652.8940000000002328,0
108,-3400.718512811617984,-5652.8940000000002328,0
109,-1593.6385463539481862,-5652.8940000000002328,0
110,-2111.1620717423866154,-5652.8940000000002328,0
111,-2300.6235442105516995,-5652.8940000000002328,0
112,-3181.0895199808874168,-5652.8940000000002328,0
113,-3280.2490894486672914,-5652.8940000000002328,0
114,-1960.1960040166322869,-5652.8940000000002328,0
115,-460.05932366146589629,-5652.8940000000002328,0
116,718.74764304827112937,-5652.8940000000002328,0
117,760.82926681760727661,-5652.8940000000002328,0
118,-751.62801298742851941,-5652.8940000000002328,0
119,-890.36079836227872875,-5652.8940000000002328,0
120,-750.14370595532818697,-5652.8940000000002328,0
121,1596.6581087810482131,-5652.8940000000002328,0
122,1756.8853461475391669,-5652.8940000000002328,0
123,1208.342561072373428,-5652.8940000000002328,0
124,740.0804889538385396,-5652.8940000000002328,0
125,457.40716656664517359,-5652.8940000000002328,0
126,-94.387456084132281831,-5652.8940000000002328,0
127,-1024.5450894786808931,-5652.8940000000002328,0
128,794.83803332968000177,-5652.8940000000002328,0
129,-2273.7632557169654319,-5652.8940000000002328,0
130,-2616.5199327223463115,-5652.8940000000002328,0
131,-3331.8178761032331749,-5652.8940000000002328,0
132,-1430.3447871523276262,-5652.8940000000002328,0
133,-2118.2451695758863934,-5652.8940000000002328,0
134,-3657.3023167713909061,-5652.8940000000002328,0
135,-4836.0487609647052523,-5652.8940000000002328,0
136,-5644.6327557522618008,-5652.8940000000002328,0
137,-4557.8763053071888862,-5652.8940000000002328,0
138,-3110.3890649829827453,-5652.8940000000002328,0
139,-1442.9445466720117111,-5652.8940000000002328,0
140,-1602.8893066773489409,-5652.8940000000002328,0
141,-1672.3861387997167185,-5652.8940000000002328,0
142,-1842.0130897290509893,-5652.8940000000002328,0
143,-2349.5019698856121977,-5652.8940000000002328,0
144,225.44595513508102158,-5652.8940000000002328,0
145,-2330.4535915907808885,-5652.8940000000002328,0
146,-2386.7345339232879269,-5652.8940000000002328,0
147,418.02325706290139351,-5652.8940000000002328,0
148,353.25473858153145557,-5652.8940000000002328,0
149,319.4920292377782971,-5652.8940000000002328,0
150,62.334544952798751183,-5652.8940000000002328,0
151,-15.246750725505080482,-5652.8940000000002328,0
152,-758.57487803609546972,-5652.8940000000002328,0
153,1034.8432547106585844,-5652.8940000000002328,0
154,-2714.6728827646420541,-5652.8940000000002328,0
155,-300.46758287020929856,-5652.8940000000002328,0
156,-3298.6764157887992042,-5652.8940000000002328,0
157,-2761.5964494728214049,-5652.8940000000002328,0
158,-2104.0822213102328533,-5652.8940000000002328,0
159,-1115.9448322334583281,-5652.8940000000002328,0
160,-3647.4717535734280318,-5652.8940000000002328,0
161,-2680.7042786855872691,-5652.8940000000002328,0
162,-1171.9848900107381269,-5652.8940000000002328,0
163,-2622.2686733201944662,-5652.8940000000002328,0
164,-215.22171629923468572,-5652.8940000000002328,0
