Timestep,ES>PT,ES>FR,PT>FR
0,1245.3402571308415645,1857.5441650874763582,0
1,1042.62610173952271,4025.0480630713136634,0
2,1143.1873679618811366,5028.4679261571282041,0
3,1223.1948356228303965,5652.8940000000002328,0
4,1356.3800992349142689,5652.8940000000002328,0
5,1536.5511805119094788,5652.8940000000002328,0
6,1690.3893729937462922,5652.8940000000002328,0
7,2123.7611474344375893,5652.8940000000002328,0
8,1908.7335329075494883,5540.0862555265775882,0
9,1086.2772297796554994,-5652.8940000000002328,0
10,208.30905643693222373,-5652.8940000000002328,0
11,-634.61736364707212488,-5652.8940000000002328,0
12,-1142.5610031341184367,-5652.8940000000002328,0
13,-1633.48818094121998,-5652.8940000000002328,0
14,-1647.1691349730735965,5652.8940000000002328,0
15,-1418.290461386064635,5652.8940000000002328,0
16,-1251.9306386822863715,5652.8940000000002328,0
17,-744.1087852536347782,3805.9238701117355959,0
18,-53.826686189910105895,-787.73059411900612758,0
19,808.99168357790767914,-4668.0282901923346799,0
20,934.94112193489490892,-5347.5812664153963851,0
21,1085.8529032126025413,-5148.6163602006272413,0
22,-614.77754055719560711,-5652.8940000000002328,0
23,733.83172718231071485,-5652.8940000000002328,0
24,2403.0248651149222496,-5010.4073102362517602,0
25,2227.83273986810309,-2221.1615974356718652,0
26,2215.3447848950072512,-628.5188589854278689,0
27,2138.4127263974914968,1136.7197476282344724,0
28,2068.5287019561319539,2583.1075181165260801,0
29,2069.0537246306294037,3275.5332778783531467,0
30,2050.9612617630928071,4241.6269451733960523,0
31,2440.4821994649264525,4496.8047135464566963,0
32,2058.2571891415273058,5018.5976226775173927,0
33,1319.3140775748497617,5652.8940000000002328,0
34,337.8417352625328931,-5652.8940000000002328,0
35,-411.62029337113744987,-5652.8940000000002328,0
36,-1024.441470129568188,-5652.8940000000002328,0
37,-1935.3206881530513783,-935.77014728327048942,0
38,-2662.6163080336755229,5652.8940000000002328,0
39,-3247.4859314288223686,5652.8940000000002328,0
40,-3504.1340430954551266,5652.8940000000002328,0
41,-3253.2744347158295568,5652.8940000000002328,0
42,-2499.5939901638794254,4069.2574387491858943,0
43,-875.62078183762969275,-441.85931755813908239,0
44,290.31013230047392426,-2230.0706560908729443,0
45,1125.2108488123431016,-2640.5700632534881152,0
46,1848.09738297315198,-5652.8940000000002328,0
47,2579.7120822682427388,-5300.7757520903469413,0
48,2311.7426883741209167,-2349.3813896112842485,0
49,1622.8736318820083397,899.59772627626080066,0
50,1313.5525979491994804,2500.6606062387963902,0
51,1078.3625442846087026,4212.9720159126736689,0
52,1051.5112970886520998,5464.260244029093883,0
53,1257.7326720577248125,5652.8940000000002328,0
54,1432.5768385413648502,5652.8940000000002328,0
55,1178.0016638956249153,5652.8940000000002328,0
56,719.98336733852011093,5652.8940000000002328,0
57,366.19633265709671832,5652.8940000000002328,0
58,819.924283112582998,-5652.8940000000002328,0
