Timestep,ES>PT,ES>FR,PT>FR
0,1884.9647293737198197,1789.5971521340543404,0
1,1553.615509402535281,4015.3694847818578637,0
2,1131.0971549575706376,5534.8231644417819552,0
3,980.27650126687785814,5652.8940000000002328,0
4,1191.027977510254459,5652.8940000000002328,0
5,1584.8460459987509239,5652.8940000000002328,0
6,1655.9894480194652715,5652.8940000000002328,0
7,871.73569849444720603,5652.8940000000002328,0
8,357.62561058550636517,5652.8940000000002328,0
9,-214.57984252885398746,5652.8940000000002328,0
10,-737.99955586516807671,-4467.7615891480236314,0
11,-2096.2677449528000579,-5652.8940000000002328,0
12,-3056.8951039374533138,-5652.8940000000002328,0
13,-3607.7368409122645971,-5652.8940000000002328,0
14,-4805.0807667824810778,-5652.8940000000002328,0
15,-4451.4693058270840993,-5652.8940000000002328,0
16,-4373.5256869525892398,5652.8940000000002328,0
17,-2871.2467361279050237,5652.8940000000002328,0
18,-1356.8423080357479193,5652.8940000000002328,0
19,958.20761213615423912,2235.5023516712817582,0
20,2312.0823523685121472,-725.11774082611555059,0
21,2717.8139472755392489,-1447.9338782470113074,0
22,3652.3135796729920912,-5315.8747363780357773,0
23,3015.8378883728983055,-3193.0420971459207067,0
24,2472.628071062033996,-637.0061815464796382,0
25,1848.6280818133209323,2270.7724054375676133,0
26,1557.638102656742376,4246.758381907250623,0
27,1192.829135751108879,5652.8940000000002328,0
28,1137.0958641505394553,5652.8940000000002328,0
29,1330.8932515370433975,5652.8940000000002328,0
30,1527.4895715767279398,5652.8940000000002328,0
31,2015.9721170915054245,5652.8940000000002328,0
32,1552.7271844934348337,4039.4631049602176063,0
33,915.6024792074222205,-5652.8940000000002328,0
34,303.61633059495943598,-5652.8940000000002328,0
35,-438.94512607913566171,-5652.8940000000002328,0
36,-599.99260239346403978,-5652.8940000000002328,0
37,-685.81657311957496859,-5652.8940000000002328,0
38,-1181.0163750311658077,-5652.8940000000002328,0
39,-894.15285553668945795,-5652.8940000000002328,0
40,-644.47492563531341148,5652.8940000000002328,0
41,101.62517268928058911,4013.4358880384606891,0
42,1364.0837410844160331,-337.13018648702382052,0
43,2702.3370414566770705,-4489.5808454213138248,0
44,2213.0420772529032547,-5652.8940000000002328,0
45,2112.5047587490043952,-5652.8940000000002328,0
46,1408.9625838270421809,-5652.8940000000002328,0
47,1102.6914296601826209,-5652.8940000000002328,0
48,3386.0864627668343019,-5652.8940000000002328,0
49,3173.7131221105546501,-2605.0472891786657783,0
50,2891.0754164048967141,-358.57202777557267837,0
51,2682.0495621792179008,1941.2581082666765724,0
52,2431.9795938472316266,3963.7188285303564044,0
53,2346.3279546727726483,5074.6620462560822489,0
54,2421.7342586734803263,5652.8940000000002328,0
55,2481.5427813529940977,5652.8940000000002328,0
56,2548.0820447689129651,5652.8940000000002328,0
57,2021.8946218154496819,-5652.8940000000002328,0
58,1283.7202208244380017,-5652.8940000000002328,0
59,158.72149235831602709,-5652.8940000000002328,0
60,-682.1553494284653425,-5652.8940000000002328,0
61,-1742.9777945379610173,-5652.8940000000002328,0
62,-2084.2658418923565478,-5652.8940000000002328,0
63,-1962.0409649157081731,-5652.8940000000002328,0
64,-1604.9505019584794354,5652.8940000000002328,0
65,-647.30328496629954316,5652.8940000000002328,0
66,579.19110549890501716,1455.8715547114825313,0
67,1915.9593661888029601,-3925.8663265968934866,0
68,2234.6033250252366997,-5652.8940000000002328,0
69,2356.8409562468077638,-5652.8940000000002328,0
70,1054.3548047433123429,-5652.8940000000002328,0
71,1373.6610433088208083,-5652.8940000000002328,0
72,3725.1440256775704256,-5454.8521479200380782,0
73,3237.5694621095180992,-2362.0673890341067818,0
74,3107.5119325209598173,-577.94640800898196176,0
75,2868.0909941025829539,1425.5081902411757255,0
76,2676.0821781573995395,3204.2061382430474623,0
77,2659.4909096838773621,3984.9386230110976612,0
78,2640.5439370730055089,5023.5183465659210924,0
79,2644.817935110817416,-2526.0234098143409938,0
80,2440.654543491484219,-5652.8940000000002328,0
81,1887.7721262466111511,-5652.8940000000002328,0
82,931.0166834076262603,-5652.8940000000002328,0
83,-156.69783618349902099,-5652.8940000000002328,0
84,-916.68495593754232686,-5652.8940000000002328,0
85,-1895.626530940646262,-5652.8940000000002328,0
86,-2329.8621531947374024,-5652.8940000000002328,0
87,-3134.4946626636337896,-5652.8940000000002328,0
88,-2912.0619866543165699,-5652.8940000000002328,0
89,-2274.1462898822046554,5652.8940000000002328,0
90,-1267.334936451195972,5652.8940000000002328,0
91,421.12369583445797616,843.74645155511279881,0
