Timestep,ES>PT,ES>FR,PT>FR
0,3499.5561845737729527,-1019.3541895139687767,0
1,3142.0487993417773396,1585.7483386111271102,0
2,2765.6418838763320309,3348.972895953115767,0
3,2042.8634561380640662,5652.8940000000002328,0
4,1438.1571356619479047,5652.8940000000002328,0
5,1272.4960592852885384,5652.8940000000002328,0
6,1074.2639729170359715,5652.8940000000002328,0
7,1189.7144156487602231,5652.8940000000002328,0
8,1433.9867596550757298,2508.7952846454863902,0
9,1145.8914291699829846,-5652.8940000000002328,0
10,153.73777848864847329,-5652.8940000000002328,0
11,-1880.0590029152645002,-5652.8940000000002328,0
12,-4179.0520425071063073,-3106.3442311033231817,0
13,-2656.0760128184956557,-2603.4674101921518741,0
14,-3089.3054247857944574,-2009.1289964722600416,0
15,-3401.9178508507193328,-2663.5013504738817574,0
16,-5357.297423943908143,5652.8940000000002328,0
17,-4033.0340602726137149,5652.8940000000002328,0
18,-2763.4364151191985002,5652.8940000000002328,0
19,-1386.1498049181645911,5353.1597768823085062,0
20,-218.75417161635050434,1638.0660972978475911,0
21,-355.61720325477654114,1149.8772649456223007,0
22,805.22738358963397332,-2882.0356792715319898,0
23,1431.454177282670571,-2332.1633601960274973,0
24,1677.5879304275304094,-321.08075883438232268,0
25,1624.7875925796934098,2022.0225037951431659,0
26,1849.9543900938269871,2838.0897481522797534,0
27,1793.5284161122117439,4516.2830206279168124,0
28,1572.6360115689867598,5652.8940000000002328,0
29,1421.6172194558612318,5652.8940000000002328,0
30,1346.8041337998629388,5652.8940000000002328,0
31,1472.1923510556362089,5652.8940000000002328,0
32,471.88262396982008795,5652.8940000000002328,0
33,-526.95655386715225177,5652.8940000000002328,0
34,-1431.5380215647201112,4953.6135911450837739,0
35,-1739.352075745444381,-5652.8940000000002328,0
36,-1828.5558358518192108,-5652.8940000000002328,0
37,-2314.9504445777547517,-5652.8940000000002328,0
38,-2441.9442606307184178,-5652.8940000000002328,0
39,-2145.7225812994729495,5652.8940000000002328,0
40,-1463.5543334357662388,5652.8940000000002328,0
41,-243.98522019097072189,5652.8940000000002328,0
42,1056.3867058955029279,2476.6065342605870683,0
43,2232.3283523235004395,-2834.677456310375419,0
44,2449.1736617564083645,-4764.1662987052768585,0
45,2733.5888748922789091,-5311.4729818977994,0
46,497.01828113097144524,-5652.8940000000002328,0
47,1833.1653284317508223,-5652.8940000000002328,0
48,3824.8669913015492057,-4796.6654716287321207,0
49,3461.3106655184037663,-1763.7007749559725198,0
50,3453.4935321280427161,-242.25170504993002396,0
51,3340.6207927005953024,1792.1910090308965664,0
52,3293.0504225834238241,3354.2149815289885737,0
53,3298.2097033052505139,4169.5084317528835527,0
54,3301.5490563203638885,5191.9434534376268857,0
55,3337.8002337462221476,5535.2482723853754578,0
56,2893.8635658871226042,159.89704415871528909,0
57,2003.9442330761366975,-5652.8940000000002328,0
58,845.43965192395080521,-5652.8940000000002328,0
59,-165.60185343089688104,-5652.8940000000002328,0
60,-1167.3962683928948536,-5652.8940000000002328,0
61,-2254.5764161152310407,-5652.8940000000002328,0
62,-2833.0566656228584179,-5652.8940000000002328,0
63,-2824.8151241001669405,-5652.8940000000002328,0
64,-2219.0095086603723757,5652.8940000000002328,0
65,-1148.1843522285034851,5652.8940000000002328,0
66,109.83754883648907708,5412.3430434851634345,0
67,1448.4762848493082856,-188.47355783188322675,0
68,2078.8616327257068406,-2564.7491638645906278,0
69,2544.7778897844837047,-3467.4115081840573112,0
70,2654.0339162505770219,-5652.8940000000002328,0
71,3361.6447800656751497,-5652.8940000000002328,0
72,4235.1784699948357229,-4336.9944309707307184,0
73,3089.8730862466354665,-1055.2135634103033226,0
74,3702.1456253979899884,-637.73581210678594289,0
75,3360.7322003775620942,1072.315698513499683,0
76,3144.9575004234798143,2357.4897722793612047,0
77,3138.0800911326064124,2869.5345407661384343,0
78,3200.3233339787007026,3446.0107482421840359,0
79,3010.9104699878607789,3795.6420624611710082,0
80,2724.9867782083556449,4130.6007437693842803,0
81,2162.1569640590187191,3501.8212136211222969,0
82,842.30790975633681228,-5652.8940000000002328,0
83,-96.212998869206785457,-5652.8940000000002328,0
84,-712.34900960032246076,-5652.8940000000002328,0
85,-1712.3581823965614603,-5652.8940000000002328,0
86,-2440.6154822144289938,-5652.8940000000002328,0
87,-2707.3336714690685767,5652.8940000000002328,0
88,-2802.8270296783721278,5652.8940000000002328,0
89,-2461.6422321856298367,5652.8940000000002328,0
90,-1582.8488468754330825,5652.8940000000002328,0
91,-50.828418369996143156,1446.553841246308366,0
92,1042.0419475710114057,-989.0292116514283407,0
93,1483.7880037929835453,-1938.8534189908796179,0
94,2732.328850237210645,-5263.1202049106304912,0
95,2732.1054778941133918,-4218.2502633889598656,0
96,2377.4140970105481756,-1686.7439038193742817,0
97,1831.2323663354081873,1121.5552547722791132,0
98,1364.4865168724181785,2742.2185711279698808,0
99,785.77122872344443749,4969.3522185699566762,0
100,230.564092697981323,5652.8940000000002328,0
101,180.00040633433582116,5652.8940000000002328,0
102,355.20278917042469402,5652.8940000000002328,0
103,-94.651908399093372282,5652.8940000000002328,0
104,-1310.4173202146494077,5652.8940000000002328,0
105,-2049.7105168048547057,4808.6853360286913812,0
106,-2433.3464455019475281,-5652.8940000000002328,0
107,-3490.53533942602553,-5652.8940000000002328,0
108,-4143.1586368525659054,-5652.8940000000002328,0
109,-3976.5477160267764702,-5652.8940000000002328,0
110,-3285.4193592666561017,-5652.8940000000002328,0
111,-3878.0171052098085056,-5652.8940000000002328,0
112,-5669.9793900456716074,-5652.8940000000002328,0
113,-5242.021650663435139,5652.8940000000002328,0
114,-4248.5701924713375774,5652.8940000000002328,0
115,-2718.2855975681231939,5652.8940000000002328,0
116,-1679.3191290698632656,3861.7870952118828427,0
117,-1269.119955963216853,3157.8108026350328146,0
118,834.28536274098405556,-2211.3730145671943319,0
119,-1695.2579982572060544,548.69815056164952694,0
120,1123.3406998498394387,-443.22766894933010917,0
121,-974.98249633941304637,3802.7063840470727882,0
122,379.65502677325912373,3950.3485845827017329,0
123,17.219740334976449958,-2775.0600813491619192,0
124,-242.83921866650325683,-5652.8940000000002328,0
125,-113.38908475794869446,-5652.8940000000002328,0
126,-360.3388276945142934,-5652.8940000000002328,0
127,-419.88580059339165018,-5652.8940000000002328,0
128,-2214.6028906605106386,-5652.8940000000002328,0
129,-3508.479989491298511,-5652.8940000000002328,0
130,-4443.0870158530087792,-5652.8940000000002328,0
131,-4095.769165924306435,-5652.8940000000002328,0
132,-1712.8302901269635186,-5652.8940000000002328,0
133,-4831.0957138851990749,-5652.8940000000002328,0
134,-2483.0473504819419759,-5652.8940000000002328,0
135,-2848.17354936411175,-5652.8940000000002328,0
136,-2798.5114397300867495,-5652.8940000000002328,0
137,-4758.3238167417739533,-5652.8940000000002328,0
138,-3135.0596082880729227,-5652.8940000000002328,0
139,-1453.3280337498472363,-5652.8940000000002328,0
140,-1352.8199460470950726,-5652.8940000000002328,0
141,-1798.4901253665739205,-5652.8940000000002328,0
142,-2451.9775892471661791,-5652.8940000000002328,0
143,-2039.103215001987337,-5652.8940000000002328,0
144,-1853.6970880106619006,-5652.8940000000002328,0
145,-990.03559534556916333,-5652.8940000000002328,0
146,823.75742587372951675,-5652.8940000000002328,0
147,1233.2896520686008444,-5652.8940000000002328,0
148,1161.1927350337227836,-5652.8940000000002328,0
149,1136.107551941939164,-5652.8940000000002328,0
150,868.15231926155956899,-5652.8940000000002328,0
151,673.56922427785502805,-5652.8940000000002328,0
152,-354.95199203809079336,-5652.8940000000002328,0
153,-1540.9550018796207951,-5652.8940000000002328,0
154,471.16133757993520703,-5652.8940000000002328,0
155,-2774.6157545298738114,-5652.8940000000002328,0
156,-1192.5624894818975008,-5652.8940000000002328,0
157,-3290.5413921849385588,-5652.8940000000002328,0
158,-482.66451211256571696,-5652.8940000000002328,0
159,-453.74248230389275705,-5652.8940000000002328,0
160,-1321.4128592398192268,-5652.8940000000002328,0
161,-2236.5910180457058232,-5652.8940000000002328,0
162,-929.6038670826874295,-5652.8940000000002328,0
163,-68.944211730522511061,-5652.8940000000002328,0
164,-1760.2087214846760617,-5652.8940000000002328,0
165,-1563.715085575106059,-5652.8940000000002328,0
166,185.67625407890773204,-5652.8940000000002328,0
167,598.88522175124853675,-5652.8940000000002328,0
168,2188.2025060952655622,5652.8940000000002328,0
169,3369.5693981866634203,-5652.8940000000002328,0
170,3315.6959106712561152,-5652.8940000000002328,0
171,3149.1668656577344336,-5652.8940000000002328,0
172,2970.6929871996298971,-5652.8940000000002328,0
173,2951.2376210818129039,-5652.8940000000002328,0
174,2950.9528666431701822,-5652.8940000000002328,0
175,3099.6902977821896457,-5652.8940000000002328,0
176,2711.8681113464799637,-5652.8940000000002328,0
177,1854.4122023075515244,-5652.8940000000002328,0
178,542.93945014490782341,-5652.8940000000002328,0
179,-334.99283288902915956,-5652.8940000000002328,0
180,-987.84512307782097196,-5652.8940000000002328,0
181,-1544.2955585458257701,-5652.8940000000002328,0
182,-1610.3952465728198149,-5652.8940000000002328,0
183,-1272.4129028433344502,-5652.8940000000002328,0
184,-700.78798939521766442,-5652.8940000000002328,0
185,325.98604342352700769,5652.8940000000002328,0
186,1353.2417539760235741,680.32072454601893696,0
187,1967.8385782685772938,-3678.422989316973144,0
188,1543.8407923596114415,-4049.2534834345660784,0
189,1703.1991770805889246,-4172.5839348905337829,0
190,867.78053449084836757,-5652.8940000000002328,0
191,1904.0105026905221166,-5652.8940000000002328,0
192,2924.9155239842848459,-4623.612181553839946,0
193,2701.5686950550934853,-1944.6960183028550091,0
194,2742.4619427569632535,-606.43887376711791148,0
195,2607.6640007434216386,1211.8402428213521489,0
196,2563.0983592253805909,2611.4811461415811209,0
197,2619.8001063436240656,3250.7911971704597818,0
198,2616.8443092631559921,4044.3325046398749691,0
199,2789.5312711184824366,4419.1590586887177778,0
200,2472.5615921374619575,-4446.7865719661931507,0
201,1568.7594440359825967,-5652.8940000000002328,0
202,359.31266597797548457,-5652.8940000000002328,0
203,-628.61609843457154057,-5652.8940000000002328,0
204,-1659.3385296245651261,-5652.8940000000002328,0
205,-2765.5652560230628296,-5652.8940000000002328,0
206,-3549.4098743376453058,-5652.8940000000002328,0
207,-3806.2716077415971085,-5652.8940000000002328,0
208,-3891.7677732195261342,5652.8940000000002328,0
209,-3253.1159049579237035,5652.8940000000002328,0
210,-1932.0014771065561945,5652.8940000000002328,0
211,-206.21720266913871455,2128.9101286986970081,0
212,634.17498757941575604,362.3401938613569655,0
213,1072.9899526618000891,-97.153525539300062519,0
214,2377.9667460570435651,-3332.6679443486082164,0
215,3113.6998204569008522,-3300.2861060148188699,0
216,3421.4769702079156559,-1323.7496529650325101,0
217,3588.268200501703177,495.99883655952180561,0
218,3603.2261392095970223,1421.0288146941020386,0
219,3342.4087106031624899,2985.2533877022142406,0
220,3130.0566581482858055,4166.5178780513379024,0
221,3071.6856176253659214,4465.626307836646447,0
222,2919.1946348669375766,4854.3663610534931649,0
223,3038.1336714382796345,4702.6897278207470663,0
224,2977.0271639060065354,2156.119118559116032,0
225,2993.3796119795388222,-5652.8940000000002328,0
226,2677.8571634082400124,-5652.8940000000002328,0
227,2067.1114913599940337,-5652.8940000000002328,0
228,1001.7293043006411608,-5652.8940000000002328,0
229,-433.07183879320655251,-5652.8940000000002328,0
230,-1069.1192340253492148,-5652.8940000000002328,0
231,-1740.9056857649084122,-5652.8940000000002328,0
232,-1099.0250577397710003,5652.8940000000002328,0
233,-780.86812490999000147,5652.8940000000002328,0
234,413.77781581889757945,5048.9196106902727479,0
235,1736.7889581381077733,-861.86393560171381978,0
236,2249.9090159284978654,-3404.1259638965721024,0
237,2544.4003097110735325,-4459.8849153832097727,0
238,1329.4215825737119303,-5652.8940000000002328,0
239,2382.6724736394244246,-5652.8940000000002328,0
240,3019.996827239772756,-3744.7538282540608634,0
241,2263.9316447962091843,-518.01714196432294557,0
242,1718.6406202699372443,1456.7614102855950478,0
243,1267.1352325026855397,3626.7910296548070619,0
244,1014.1613196675507425,5232.8138977675989736,0
245,854.10550826682356274,1978.4635534104600083,0
246,1067.4994550221608733,-1607.3725461615540553,0
247,1231.9753893068163961,-5652.8940000000002328,0
248,328.81114275106301648,-5652.8940000000002328,0
249,-1369.7628112245292868,-5652.8940000000002328,0
250,-3000.9132830939779524,-5652.8940000000002328,0
251,-4255.6519734050179977,-5652.8940000000002328,0
252,-4951.7902610941946477,-5652.8940000000002328,0
253,-5554.9488707678938226,-5652.8940000000002328,0
254,-6000.821339415928378,-5652.8940000000002328,0
255,-5869.0460268776241719,-5652.8940000000002328,0
256,-5399.6976685025729239,5652.8940000000002328,0
257,-4667.5191657549348747,5652.8940000000002328,0
258,-3584.9413397557673306,5652.8940000000002328,0
259,-1989.6059895835405769,3277.6325791748949996,0
260,-1710.5008974500797194,1512.9940015329902963,0
261,-1249.287388671811641,759.77831174931998248,0
262,1129.9292266662851034,-4102.0487848353186564,0
263,1245.5927501757596474,-2761.5079367172565981,0
264,1000.3480672259456696,64.066057658827958221,0
265,538.59535285752372147,3310.8238600419817885,0
266,420.30483119978271134,4851.9288694253264111,0
267,425.09247391461940424,5652.8940000000002328,0
268,555.93669184435930219,5652.8940000000002328,0
269,816.39751439139945433,5652.8940000000002328,0
270,1003.8492381211581232,5652.8940000000002328,0
271,1627.2489827225581394,5652.8940000000002328,0
272,1268.9566481009760537,5652.8940000000002328,0
273,432.96344282927202585,5652.8940000000002328,0
274,-130.35006756610709999,-5652.8940000000002328,0
275,-827.78441127075529948,-5652.8940000000002328,0
276,-1458.4238862131351198,-5652.8940000000002328,0
277,-2060.1256658451675321,-5652.8940000000002328,0
278,-2121.178504390292801,-5652.8940000000002328,0
279,-1901.8634520543364488,5652.8940000000002328,0
280,-1595.6570662625181285,5652.8940000000002328,0
281,-942.99321828220672614,5652.8940000000002328,0
282,-142.18387335337138211,1558.7063067854451219,0
283,786.93629606898139173,-2651.3550642189784412,0
284,597.02465462630607362,-2590.0293633138699079,0
