Timestep,G0021,G0029,G0030,G0031,G0057,G0064,G0094,G0135,G0156,G0158,G0161,G0214,G0221,G0222,G0224,G0226,G0232,G0233,G0280,G0289,G0293,G0342,G0369,G0398,G0437,G0444,G0458,G0594,G0602,G0637,G0651,G0674,G0706,G0709,G0741,G0743,G0912,G0019,G0070,G0095,G0104,G0155,G0162,G0281,G0302,G0323,G0563,G0656,G0657,G0705,G0740,G0853
0,66576.554298504022881,111902.20016946166288,98809.022098857923993,611899.32624094665516,319922.29379045974929,139476.03908175299875,84274.110856229905039,143980.79831323734834,77959.802899838614394,77952.693847683636704,517855.48391309357248,81745.517701238393784,120091.09840065520257,168485.42481854601647,48466.553392878566228,55621.41366921523877,172303.84602302641724,160546.10664608867955,157168.64088826521765,168546.06438862744835,205645.17076170520158,68261.968936173827387,115219.76591449962871,49300.228575079985603,201412.65402112630545,102391.25506916480663,54356.929412573139416,115880.432075182267,72058.023365816450678,70377.612916685524397,56887.031367383431643,51829.112880497428705,76276.915964357700432,56059.776299274708435,130626.93736317408911,51829.079645354184322,53516.612021443201229,9174.7040205510111264,36870.523719318611256,11336.919503506303954,16995.809508232199732,40140.046532464592019,19710.569846649807005,28890.131204794375662,10019.346955106426321,5997.7508516687776137,5610.5606249211423346,20012.586495693332836,9961.8061210613104777,3992.3801240462939859,9780.482652639006119,16380.457398731296053
1,66447.561466142316931,111928.05292715865653,98619.835970911357435,610747.46505319001153,320034.93145817826735,139208.73662100636284,84180.447015570069198,144004.82919871408376,77808.391461576655274,77801.282394232301158,518028.32271829392994,81586.838820558870793,119859.94834277725022,168420.44021262665046,48373.397210902214283,55533.511394002009183,171972.62372111305012,160237.19410194235388,156862.24259934067959,168219.82539116498083,205245.01886910494068,68131.122450904993457,115003.84750224798336,49207.583972081039974,201019.76709841849515,102196.77037292232853,54261.223972950152529,115660.66776499408297,71922.670400725313812,70252.544317992797005,56776.924635962481261,51755.177172666328261,76130.287021852767793,55954.480971497454448,130613.62271062395303,51742.997304884869664,53412.798140022809093,8970.7832666647263977,36870.516941148947808,11334.386638432495602,16941.961145160894375,40140.468059890612494,19710.642551482793351,28890.631406621763745,10019.058063173466508,5995.9120153860285427,5611.432036260474888,20019.465485368185909,9965.7316796438281017,3997.3495977788252276,9780.5763562407064455,16381.255651634886817
2,66363.836900290873018,111718.27453469269676,98434.652781561599113,609747.1534596902784,320069.46324744704179,139248.92179434507852,84018.510828268466867,144019.6502344464825,77657.141701646833098,77717.408660962348222,517024.77148961066268,81428.827563408398419,119891.04662118284614,168098.6700636841706,48312.698639228365209,55427.162902416777797,172026.86162774468539,159938.10393698292319,156556.04982106780517,168156.35248164951918,205007.08671957536717,68060.416072802792769,115006.61916480289074,49112.109113552876806,200628.3223966404621,101997.07330236790585,54156.717062698007794,115671.49752828812052,71938.209716081997612,70263.66159595172212,56671.816727154815453,51655.84319632655388,76023.602841306215851,55847.819167862282484,130635.03786130758817,51643.835268109934987,53316.291307466970466,8928.0163507829838636,36871.048471141977643,11332.402228583378019,16925.95654915574778,40140.942493298374757,19711.327902121272928,28891.223445450414147,10019.075043659400762,5994.6858747887845311,5612.8136704786684277,20025.017599720846192,9968.5483758289956313,4000.281048278243361,9780.9874383930364274,16382.640783231874593
3,66235.122042195871472,111504.36042357774568,98245.79730755786295,608623.58238141227048,320184.5300737596699,139281.11105420309468,83856.50523397915822,144056.83333438701811,77580.091379924895591,77566.230175479431637,517185.47635873162653,81271.123660596829723,119670.35143810338923,167787.31765174595057,48259.631211082880327,55321.080814016233489,171695.72963446044014,159979.54737847860088,156406.87249447454815,167829.4857257224503,205012.8717952365696,68024.573075470994809,115005.01005684857955,49016.68886837788159,200670.56352791193058,101810.59159190635546,54074.857056841239682,115460.19819434570672,71945.69168681219162,70142.160415858103079,56561.756937338061107,51556.487511997002002,75950.005955031811027,55741.997541574761271,130498.16316175693646,51584.183142527712334,53212.858881755004404,8879.5510108159051015,36870.668883921120141,11330.382498348662921,16913.285702133733139,40141.45291928005463,19711.051353609393118,28891.903904129856528,10019.162358350158684,5993.4684264367169817,5614.5332268945621763,20037.677266512109782,9971.956800375097373,4003.0905765351494665,9781.8095583471877035,16384.430210319053003
4,66105.995979977553361,111292.38962181023089,98058.646501952403923,608803.82364126492757,320265.27588248939719,139319.91736602093442,83844.724883449918707,143796.99516169252456,77501.111651954633999,77487.243441830505617,517355.44330839964096,81114.65180356518249,119705.84829943091609,167475.02318964223377,48238.394296891863632,55215.712188473073184,171365.59007122484036,159671.66179244683008,156258.7285450072668,167506.47660692341742,204614.8907014944125,68027.094438223226462,114976.15722541688592,48921.140620107122231,200281.97194473230047,101611.32610362504784,53970.679235082570813,115339.37619509545038,71811.539118788859923,70012.19719815425924,56497.191828904855356,51473.376469891234592,75910.535075501349638,55638.768273649526236,130258.75407220341731,51534.117613455200626,53109.670170447585406,8633.7749833976031368,36870.304017676564399,11326.810717609321728,16878.316057541422197,40141.82866579250549,19710.814322723526857,28892.462429699276981,10019.125291809701594,5989.7995139391114208,5616.3517779527510356,20060.73327206392787,9976.0471869104039797,4006.1274811857024361,9783.2663981066652923,16386.278793876055715
5,65977.20758062999812,111079.87349795381306,97871.037151521828491,607725.24699574208353,320246.80071395839332,139358.26615655238857,83826.40227971940476,143534.2793214089761,77390.635280408605468,77376.762747789296554,517525.07391997915693,81123.303711942280643,119499.65134992399544,167183.66097581680515,48201.09616957482649,55109.834145255430485,171413.47337853882345,159363.0245387297764,156030.19666558757308,167179.36286873585777,204585.61015889732516,67895.648281349756871,114762.9968931156036,48829.175044163275743,199892.8298771265836,101428.27989244817581,53866.267045729582605,115203.43681762056076,71676.871877611265518,70022.206343136189389,56397.363414446444949,51420.76919166938751,75815.977213279154967,55600.989820153874462,130017.78536302980501,51435.19498338385165,53006.2715283921425,8549.0019227578104619,36870.314243795648508,11324.785551448569095,16857.744118496764713,40142.280627711239504,19710.821887359681568,28893.045249819071614,10019.145068075033123,5988.5073591799573478,5617.8927952518779421,20070.354636082491197,9978.7823157860948413,4009.0287672082399695,9784.6423992793625075,16387.844848802433262
6,65848.897728937794454,110884.33457630957128,97698.733909240254434,607241.36216567258816,320359.38124543719459,139117.13814323270344,83665.002563773741713,143569.95836958428845,77239.739894410711713,77225.867343615638674,516538.08328004833311,80965.61714636265242,119511.60509174807521,167213.07444940687856,48126.082464636863733,55036.282775312807644,171107.03745459561469,159077.91856285370886,155770.4144632491807,166852.72386717042536,204185.16416094219312,67855.374653629740351,114551.74889813151094,48736.896282047819113,199501.83284530893434,101238.88227909465786,53762.020223509622156,114987.40367220727785,71574.248669752298156,69902.504193320521154,56287.396726846156525,51322.174369746411685,75706.627753575638053,55557.364548478726647,129770.98558072569722,51370.710135034503764,52902.976010771955771,8409.7707693546180963,36871.669440945035603,11323.037528006569119,16827.690852173436724,40143.211395937694761,19712.162012477885582,28893.942874802771257,10019.430033660866684,5987.2297054346909135,5619.2557571654506319,20076.056644763939403,9981.7964671598238056,4012.405999648191937,9785.9500965937913861,16389.245321262940706
7,65719.861886010461603,110907.01359647331992,97510.373544597430737,606412.61081510281656,320069.62640361691592,138851.07932466981583,83501.77822411688976,143295.43688916839892,77087.498938495366019,77073.626380277055432,515526.8373474443797,80834.899596681105322,119283.84944966904004,166892.64036366695655,48032.749888482379902,54929.014368660609762,170780.06861257742275,158773.07895570225082,155462.56027399856248,166522.78266452878597,203781.85038893582532,67722.49959976048558,114332.19848272016679,48641.207609545221203,199224.58526690118015,101042.41564677385031,53656.72755066605896,114777.36798820371041,71439.993608846489224,69772.606058049481362,56176.368557112939015,51222.323234219882579,75561.618886584663414,55448.947728945218842,129520.50747604347998,51270.765401986791403,52798.876880007926957,8120.5720343164530277,36871.778550718336191,11320.34400978694066,16339.893099576678651,40140.642963471051189,19711.6736507738824,28891.241118431978975,10017.342148603838723,5984.4556917104646345,5619.5481552656301574,20077.463192199280456,9982.9888774612518318,4014.1938442151226809,9786.1599521517091489,16389.166053991179069
8,65590.854764979230822,110690.12667506917205,97394.641688728588633,605243.79491632629652,319892.48190733446972,138749.99526099566719,83337.058308891661,143015.49376767172362,76934.654599678484374,76920.782038752950029,514508.69123597815633,80675.099822395583033,119050.4390871583455,166564.96562119023292,47938.444213570190186,54820.604670532942691,170446.90548803997808,158462.29242126789177,155153.74024701453163,166192.6492946522776,203376.80873821495334,67588.605275415378856,114110.44662868737942,48545.416406521762838,198829.44118813460227,100842.64227201259928,53551.985584303540236,114553.55692194489529,71301.080113768039155,69641.251046316305292,56064.669767047053028,51121.923775603652757,75411.829493424622342,55339.302033929016034,129284.67303376964992,51169.863628196188074,52694.132348150174948,7938.3854146916255559,36870.64924558083294,11313.551853764069165,15989.982987293131373,40133.951922047810513,19709.67067560063515,28884.527247777547018,10012.814782622717757,5981.2435538437503055,5618.2669281945309194,20076.877742088156083,9982.1947955610412464,4014.4618839525646763,9785.0347701385617256,16386.62592066786965
9,65606.190777484487626,110497.11072340981627,97224.169316588289803,605482.08794035005849,319998.58170234103454,138509.90065198848606,83215.121395177615341,142883.76639239076758,76783.977703789627412,76879.028864751104265,513605.70395881688455,80530.192503668309655,118821.14819534875278,166241.95232958285487,47848.361619852934382,54717.018612065810885,170298.46405907761073,158515.4138323085208,155042.67117348240572,165862.14241336230771,202978.62661754284636,67459.178446634032298,114144.64658373317798,48558.65785234872601,198593.49610641787876,100642.18668731510115,53451.852489987635636,114530.77386620198376,71320.918274166266201,69663.134440443274798,55954.203318160944036,51128.920967022793775,75262.608595124271233,55233.866214548557764,129034.05125475021487,51069.865623052646697,52591.768186944493209,7939.7880794043494461,36871.508598302221799,11314.279697045420107,15991.025137327127595,40134.369188313779887,19710.741647850703885,28885.033041855225747,10013.468320151490843,5982.0990391722161803,5618.5376792790993932,20077.919220349329407,9982.8855037053326669,4015.569084949770513,9785.5795219255796837,16386.887128617665439
