Timestep,G0021,G0029,G0030,G0031,G0057,G0064,G0094,G0135,G0156,G0158,G0161,G0214,G0221,G0222,G0224,G0226,G0232,G0233,G0280,G0289,G0293,G0342,G0369,G0398,G0437,G0444,G0458,G0594,G0602,G0637,G0651,G0674,G0706,G0709,G0741,G0743,G0912,G0019,G0070,G0095,G0104,G0155,G0162,G0281,G0302,G0323,G0563,G0656,G0657,G0705,G0740,G0853
0,678.03246082789883076,1118.8566862551485883,981.70121498721516673,6317.5944573050046529,2685.2842133134518008,1391.4702355752222047,858.86726230876695354,1483.2288009200660781,802.35791136171087601,800.31188737969205249,5243.7753774625571168,837.39338168523090644,1217.6831922303094871,1704.9681915609273801,495.10287056024475305,568.5679578510690817,1712.6067169554341945,1583.6178746081750432,1628.0044520119997742,1750.9963611970958937,2136.4916189511877747,698.78143393310017473,1150.0391359994605409,503.48210598405211158,2077.1507719949740931,879.57220388151552015,554.07263095053997404,991.44855352769286583,714.96691494929336841,695.29824552165700879,588.71079250091827362,524.51467062492395144,784.48191487193901139,572.67254714594832876,1321.6729211750382547,452.33875903003320218,549.17697430608984632,9419.8827582042431459,36869.397962652015849,11339.8311323142334,17159.975170045021514,40139.971399028006999,19709.726065904618736,28890.133443320344668,10020.019198015930669,5999.7746521464741818,5610.0727804822954567,20010.402876414551429,9959.8317264326669829,3989.6388049685856458,9779.7474849956925027,16380.051175764085201
1,689.68843470167485066,1122.5576545538051505,978.98026260914559771,6289.8330753993895996,2530.6615240679111594,1391.4583152595009778,872.79064428364631567,1503.429348233932842,825.47234460289575964,821.75231841792390242,5316.4935085935248935,855.16077465804619351,1230.1375659934230953,1721.8768249238239605,504.98625437211967437,580.64571179435313297,1705.5397525698385834,1562.148381421510976,1684.487755033192343,1815.6062697896115878,2215.361487333050718,715.75881541838953126,1153.8051538328502374,514.10822857373341321,2134.9666614842990384,912.31124380946778274,563.79794774035872251,986.68238613131484271,709.74524819900011607,687.32193920855229408,608.47021718617634178,531.66285638815168113,807.64930911779742928,586.21283977753262207,1333.5366779991477415,460.93142816912722992,562.95145446820401958,9419.7798347485804697,36868.743042809706822,11339.657271098893034,17160.06150866382086,40139.98527995247423,19709.309068079273857,28890.337170121500094,10020.05016866709957,5999.5567461344962794,5610.103255988014098,20010.85153005925531,9959.8170515694528149,3989.4010713783595747,9779.4156778566630237,16380.074708548221679
2,700.87703313002634786,1124.8288308342548589,974.86413954482850386,6251.2371708065165876,2374.7541671984727145,1389.2329942439064325,885.96240748505738338,1520.9542408380907546,848.24961857942207644,842.77572109003790501,5380.5930503000836325,872.22140188955779649,1240.5852013253750101,1735.1058832266521677,514.48127225912890026,591.97423182176726186,1696.5930170876188186,1538.3473081066274517,1740.4541077382466483,1880.6230820222042439,2294.6209371337617995,733.04433493961391832,1157.1754353921701295,524.35441537582914862,2190.9959557907250201,944.69707011959144438,573.38284204388537546,979.45313453291373662,703.90889488455707124,678.33492101479828307,628.61802898572341292,538.77988202439189536,831.53128705392532538,600.30780121384191261,1343.0264889754207616,469.20168649366024738,577.03424084995185694,9419.6669423134917452,36868.117816909289104,11339.491991413000505,17160.129398436489282,40139.96590166677197,19708.916514000302413,28890.512645679889829,10020.080684773658504,5999.3464586745703855,5610.1472160795301534,20011.362776605703402,9959.8476401190746401,3989.2020214184490214,9779.1051817939078319,16380.098693820016706
3,713.81904106896899975,1128.3535265920829715,971.97497290591513774,6259.4422325899904536,2224.8542858183932367,1389.2015760603942454,899.41691690719039798,1539.0660988520580759,871.41566354290182517,864.28302283059042566,5459.9332155233869344,889.49791069123523357,1251.5919277797224822,1749.3677787806195738,524.10153363029235152,603.34150456660165673,1691.9897779425855333,1519.9443990664012745,1797.0346034341830546,1945.8664573164530793,2374.0892812454158047,750.58248578357211045,1165.1032508128664631,535.37609342626547004,2247.5684753679147434,977.12864043261663483,583.01013037538632489,972.7745536448992425,698.70376033038860442,672.44189852779311423,648.90956812429578804,546.90743466894468838,855.76922737701647748,614.70818147827765188,1353.5349194950763376,477.59892129264068217,591.02626584455663306,9419.5907436645265989,36867.441828613133112,11339.320422646558654,17160.216088974149898,40139.959134615419316,19708.443886380904587,28890.695931197260506,10020.090215246334992,5999.1348023919908883,5610.1811552088393,20011.917597303701768,9959.8896817368204211,3989.0169567577431735,9778.7742800133255514,16380.106720224794117
4,734.29843740725573298,1143.9118274526372261,981.00136327522227475,6477.1683393616049216,2175.1267741460492289,1408.4094836722470063,916.11739169344605216,1565.0682606554555605,894.49472396481962733,885.82217805565665003,5625.6858632432267768,909.05777490889988712,1269.5184041713246188,1775.7885654582219104,534.81863898193796558,616.08523392429390242,1720.3167579393314099,1540.7067421705960442,1852.6915018768925165,2010.1949518113628983,2452.3188124968023658,767.78508314606960994,1194.1156938964581968,550.04307949240194375,2310.3822471688299629,1010.3641810887264683,593.47380342872759229,973.45084271473319859,700.27959348342551493,683.64436926713574394,669.12343906694479756,559.85331250655565327,879.98812939094102603,629.13880572015534653,1374.1400641826237461,487.45118358174619289,604.85144518788013102,9419.691897616150527,36866.60894463936711,11339.128690337347507,17160.371085047478118,40139.673729023990745,19707.570135495869181,28890.535397738181928,10020.1336792162856,5998.8677311857663881,5610.1678572253458697,20012.510626018109178,9959.8357526866111584,3988.7786450169214731,9778.2623333752399049,16380.005913577422689
5,740.51500147040769662,1144.1217671748424891,974.88211362799700055,6433.7049591510458413,1890.5263773605972801,1402.4947381137403681,928.96981397011313675,1582.6734746462998373,916.46505709238567761,905.84567672769617275,5656.7297140609625785,926.11202032299661369,1279.7718442703417168,1788.6503234089525449,544.3739324416276304,627.69800183896995804,1702.5802549746595105,1506.4422886324719002,1907.3043640774624237,2075.116676939271656,2531.4702019698543154,784.91107044133900672,1188.1131490535783541,558.44246644014629055,2365.9749881142906816,1042.8165184459778629,602.96503086059738052,966.25818250974077728,693.44809093780588682,667.67880657433954639,689.24166048065740142,564.95137156586372384,903.71069645795864744,643.08292455453818093,1382.5950117391978438,495.58740226150746366,618.99882608186885591,9419.4487240979597118,36866.036908041547576,11338.904006603508606,17160.37479170412189,40139.609992351317487,19707.274517287547496,28890.670182873232989,10020.145786283297639,5998.6065456751339298,5610.2188145070958853,20013.010916232262389,9959.8629036692109366,3988.5733629567298522,9777.969904017434601,16380.035443475378997
6,743.1514189468331324,1153.3206939110814346,978.08020757314727689,6598.8907984416564432,1306.0269500311678712,1417.4195212805220763,819.67248399575385065,1608.0451108013112389,800.45068297167506444,924.85659302164458495,5801.3704594340542826,946.35586869138182919,1223.8395252341015293,1656.7379904709823677,553.53024011577019792,638.85987145832268652,1386.6211094228674483,1518.8803986939869901,1959.3983095416465403,2135.5531941020949489,2606.2966349812045337,798.61231225445192194,1169.219851650605051,563.69922519077294965,2433.1637854006048656,1027.6929924701044001,611.76991138076152765,967.01186737124078263,572.13921332849281498,646.26004050748838381,707.40858118049493442,566.23332947044025332,905.77906297835511396,653.09078392449839612,1271.5862284664453909,504.35442208926764351,631.25735306832484639,9419.6405137623605697,36866.068853052631312,11339.239311175024341,17160.675808934574889,40140.152952299133176,19707.573549705768528,28891.319926974272676,10020.70257618161304,5999.0398404111774653,5610.9284212828042655,20013.504201809984806,9960.2411735686764587,3988.9884740887277985,9778.9036518383672956,16380.519030119807212
7,635.95059328156924039,977.67131078659042487,1011.358705288510123,5710.8417610183105353,1072.0945829916502134,1315.6131935595722098,835.67446809825150922,1639.4780590464486068,819.59132983526876615,941.20520424882295174,4880.5347280584965119,968.64025693330313516,1110.9387207555803343,1440.0536376224188189,560.24760668001636077,645.13403553804994317,1380.6166069039900322,1581.6310963908128997,1675.6646979007859954,1846.728277210698252,2677.1784547572783595,806.70654404156198325,1031.9819171727267531,486.22621710162133013,2077.2363689229669035,1059.3639695909005241,619.33408598360142605,973.00554686437533292,591.28492193210695405,596.95313032282626864,721.78546461601126794,498.88095059249275209,911.94820797657757794,654.10035319117787367,1277.8601725005339631,512.65132674053802475,569.84286930136840965,9419.9913554869599466,36866.626538158358017,11339.95943867871938,17161.006231986761122,40140.510931875869574,19708.613259260884661,28891.82156523773665,10021.459401153817453,5999.8123712399574288,5611.5057020363838092,20014.138365200782573,9960.7778386118734488,3989.0521924763406787,9779.6883597404612374,16381.174676784094117
8,521.93555714303579407,854.62789298104848967,901.01902632944415927,4735.8781299455804401,797.67691080315648833,1132.5951710695828751,729.56920416915681926,1687.915540499509234,782.15348534291877058,808.02817398126592252,4030.1117155291899508,846.7263649947333306,913.98599188774903723,1506.2627810718379351,504.02198012434007524,578.57954996886087429,1145.6570212027131674,1513.4345313839871778,1392.4028597511185126,1720.859622195666816,2742.42239112401694,807.779638094518873,871.6155503282244581,475.1403896572605845,1724.8047932954648331,1091.6513251982278234,553.66293416589564913,876.49337710659608547,613.96250425188031841,583.63327938547752183,663.26984174761014401,421.30546215688775646,839.2209919263991651,592.43301849283795946,1317.1610652198969547,446.72374985974715855,508.81533523903175364,9419.9002082012812025,36866.887971271986316,11340.516569974864979,17160.879208812850266,40140.560379120164725,19709.807137873678585,28892.064528617371252,10022.035628530071335,6000.3063677735162855,5611.949507862421342,20014.835603342944523,9961.7909241694123921,3989.7417001152225566,9780.4800666141418333,16381.797530503054077
9,418.95224801785553836,718.21235034389053453,780.00900197843884598,3720.2029348109626881,928.49002528052881189,940.29926765180596249,628.49569014551377677,1522.6009653819012328,648.79118400762365582,671.55326328742103215,3516.9280547924599887,740.59573605357866199,833.01333065421556512,1336.5571535633123403,442.76615981642544284,586.14882162447827341,882.39216258026715423,1435.6972324453795409,1434.7910960288129445,1444.6122482793221025,2388.9524652522268298,716.29893530954007019,821.65559702301004563,397.00285243967346105,1401.795857064010761,929.05714539661710205,486.17678756881099389,799.68824835899840764,636.41746581543497996,487.37573465987082955,578.00431380844463547,418.94176042638474655,745.96775259537639613,577.31899594732101377,1175.4317729650722413,384.56572618867954816,514.56219400665486319,9420.2174442266805272,36867.163604256747931,11341.223975162467468,17161.138492813770426,40140.020552292895445,19710.981431802356383,28891.952202637341543,10022.560087816014857,6000.7620395848589396,5612.3029081415625114,20015.319035131666169,9962.6263428529891826,3990.3394034148700484,9781.5534323297106312,16382.347587039112113
