Timestep,G0021,G0029,G0030,G0031,G0057,G0064,G0094,G0135,G0156,G0158,G0161,G0214,G0221,G0222,G0224,G0226,G0232,G0233,G0280,G0289,G0293,G0342,G0369,G0398,G0437,G0444,G0458,G0594,G0602,G0637,G0651,G0674,G0706,G0709,G0741,G0743,G0912,G0019,G0070,G0095,G0104,G0155,G0162,G0281,G0302,G0323,G0563,G0656,G0657,G0705,G0740,G0853
0,677.95941427328659756,1149.9748659194870015,807.63960243138944861,5844.2243373023102322,3055.1343604215849155,1427.0836298981837444,864.09441841582099642,1180.7248068318215246,807.42181793570682657,642.77101882652914355,5350.3324942530171029,845.24903623196109947,1223.3385757937467133,1713.0446830933719866,500.83311324972459033,574.05774715330142044,1404.4682653647410007,1652.416175692492061,1635.8390008687281352,1407.4544679894474939,2145.7793803359913909,680.8683133691445164,1128.1126843416141128,502.15158589351256069,2088.3135427051979605,851.36684223736381227,524.00183247928589481,1200.1146620100400924,719.46779725470707945,587.09272834345392766,592.14874751458205537,528.29346771372956937,792.44987625371550166,507.67694019820476115,1319.2991353374129631,533.72924019520348793,554.80436360930036699,9419.7266328845362295,36869.357176698009425,11339.829516022178723,17159.795336347644479,40139.618805852674996,19709.662265301441948,28889.790717076160945,10020.041782125197642,5999.8209227805191404,5610.2006317809282336,20010.003649309928733,9960.3796417036210187,3990.0681529977605351,9779.8859036875146558,16379.926925124223999
1,697.40681377915950634,1171.9039425206549367,721.15494966562278023,5794.7096833857631282,2879.6300846858121076,1440.2599695348840214,882.54627543187882566,1211.9619991528884384,834.16039545055321014,669.93452154287626854,5403.1599101630954465,869.80395304211424445,1235.0596737792925524,1726.3890440763764218,516.29171006685589873,556.95148317837720242,1410.5622836708084833,1650.5412052345755001,1697.4046478101172397,1475.7350729347442666,2229.353155983277702,703.83031403735458298,1123.9616127880449312,516.53564366326145318,2154.9194498814422332,890.7122060503548937,539.57320371163166328,1163.1832318682118057,706.87862431022563214,595.63394850480801779,614.484795602586928,541.25366798926722822,820.30507771307543408,526.27018271796077897,1321.3680883651040858,547.70097927838014584,573.84491216437277217,9419.6799192102753295,36868.668909189509577,11339.695898680960454,17159.784403948702675,40139.228702856285963,19709.21640062379447,28889.596455197784962,10020.134144738853138,5999.6818360528623089,5610.3781760764768478,20010.031879882772046,9960.6031823352877836,3990.0762290993766328,9779.7602400434006995,16379.887505572798545
2,713.22760230826747829,1180.6876714223628824,729.69295698548808105,5717.6468846988691439,2653.4311238960826813,1432.0735057420647536,905.29256861824683256,1253.1440896686315227,789.01874317119609259,697.27686551070746646,5448.6571426899090511,897.27007146654102598,1264.7052363406282893,1770.2607813318891203,532.2807125475144403,574.74587369939729342,1413.7405396724666389,1645.301103613663372,1759.2852622313778284,1544.4628267970542765,2313.3414148854481027,727.09127659308421698,1117.3457102359857345,528.78008416868249242,1887.4560594664155815,930.57887108873592297,555.72306724901602593,1148.2476726961147051,685.69959788926837518,480.11696126831924403,637.08407746190982834,553.71407193005575209,848.72727100029862868,545.3663155262880764,1354.8472130201041637,509.66733786944752183,593.17680992060024892,9419.5511635009970632,36868.060029494343325,11339.586924303268461,17159.723045617851312,40138.962592370669881,19708.797158249060885,28889.501865919370175,10020.246513678726842,5999.5474560065704281,5610.5766677209976478,20010.121325164389418,9960.8676977157374495,3990.1162747270109321,9779.8292718863540358,16379.900171808330924
3,734.35242032348980956,1191.6295012294269782,739.73861195521885747,5735.2400198944287695,2482.8820342833369068,1428.9644336085316354,925.46035355338085537,1287.5844385566274468,816.77815552706420021,725.3785216755051124,5526.5625473598593089,922.64242885166993347,1280.5196837997063994,1791.1451811925028323,547.84469636166193141,592.17494047833906734,1425.2712215720041513,1650.0803175262747118,1822.1508264088124633,1613.5694958464889623,2397.6894414208104536,750.71694466508813548,1124.7236529198196422,544.43310230689803575,1956.181824713653441,970.17834360596827992,571.69609095817042999,1116.0855266366913838,665.85880102548946979,492.73772016823045306,659.81838512226249804,568.15710358922501655,877.56535230982626672,564.90019688087841132,1364.1443411988375374,524.17648279941374767,612.39970387282141928,9419.5441721752449666,36867.208259291146533,11339.459833944165439,17159.726437448578508,40138.537535011833825,19708.248316338536824,28889.293522978779947,10020.334899315772418,5999.4210652943083915,5610.7618914696422507,20010.18231471127001,9961.1415471533055097,3990.1706349458859222,9779.6772726210256224,16379.8282064793475
4,749.23625240401474912,1199.2325479322482806,747.33828099432275849,5503.3070731367379267,2327.3905962105591243,1417.7903704280897728,945.9385330347455465,1325.3410459370813896,843.41984413245995711,752.44596781073425973,5556.8643144992111047,949.05493314110594838,1148.3876796353263217,1848.9195121959412518,563.6348214215089456,609.84709320092542839,1425.1305022744568305,1641.7107316162948791,1883.6115198188965678,1623.6022573250686492,2482.4979526449933473,774.60682704107853169,1113.0131308414788691,556.67153096680556246,2027.4545722448035576,1009.8713516227664968,587.74000360387833553,1091.7987025133459156,643.63624017911990904,495.4565051395443902,682.6499942783334518,580.36491284167573212,906.60633220867237014,584.64939335471592585,1380.3245301065360309,538.79130068690187727,631.85806534496384756,9419.3322106629038899,36866.495365015944117,11339.23166222857617,17159.57704825421024,40138.16329889298504,19707.692989336981555,28889.075017966464657,10020.388439480082525,5999.2197023175376671,5610.9470870986433511,20010.290985820043716,9961.4404279090831551,3990.2411224028469405,9779.5747660848028318,16379.782263297151076
5,767.00818271633033874,1207.770926169816903,755.63371423062824306,5404.7867562949340936,2148.1300384106789352,1408.7777897873997972,965.53680959582243304,1359.0350208435365857,870.93297284170478179,780.30596746953767706,5598.0831239293402177,974.16520700480111827,1163.0026158750358718,1867.673831882143304,579.07200377175195172,627.22688001007577441,1428.1383149760449669,1636.5212581542518819,1885.9666780850463965,1692.5619946734984751,2566.7429235056870311,798.08397748645779757,1117.8081748795186741,570.49298381364735633,2095.4986963941169051,1049.4247230217722517,603.68105675800325116,1058.4957999465632383,622.04182097261389117,502.19347976435653891,705.31289140970352491,533.66553239461427438,935.20830735206050122,603.97666170110824169,1386.7186138445135839,553.12065581310969264,651.2305959076770705,9419.2388505766994058,36865.774178930623748,11339.088961424640729,17159.548057440111734,40137.829448688338744,19707.233752827374701,28888.935350674761139,10020.491117074569047,5999.0737859717128231,5611.1313126103013929,20010.353717957637855,9961.7107176036752207,3990.2875226020023547,9779.442682856148167,16379.742514308827595
6,648.29384583958722033,1249.412132397973437,578.76963352648101591,5230.804920593949646,2048.4160586899415648,1460.6397608314719037,988.01880331701158866,1102.1288411452321725,894.72755527533558961,804.71731380238793463,4638.8118101428217415,1001.034937376404514,1187.9923452340924541,1905.3673952591825582,594.10697531141420313,644.06360660907432703,1496.9056038536812139,1700.4810714399991411,1942.9561190759761757,1758.9591392466709294,2649.8350967136957479,689.36405123990198263,1103.3855303239267869,484.37885492842161739,2169.7819989112304029,874.81584847803344474,519.86016772709444922,1098.0597736371955762,642.22928465103950657,510.0606375902915488,726.39795562266465367,543.56374388368510608,961.39882917637805804,532.41544169482665438,1410.0115721303825467,568.16487055332743239,578.84523283682767669,9419.6906068106709427,36866.536916796241712,11339.462392460562114,17160.095201749809348,40138.209522652032319,19707.875058693549363,28889.321023880122084,10021.085904489553286,5999.5046095865836833,5611.853467319399897,20010.924764368064643,9962.556263410126121,3990.7519759134056585,9779.8883340637366928,16380.296056679828325
7,655.90294475103655714,1070.9923822043317614,620.09503281762818006,5464.0498601912095182,1463.2877081980036564,1236.3503708523683144,869.05478513468540314,953.2414897292940168,754.20083596289839534,664.65390568720863484,4336.1085771775469766,885.30108137444995009,997.17090002820111749,1977.9107659676869844,611.84251241105494046,570.99829564859066977,1199.2844495180700051,1423.8383024242148167,2000.0073516430798009,1465.0685449678917394,2281.1141521460558579,713.24158815963096458,922.3194516429888381,467.68743358052603298,1830.3069096228232411,703.2640331627598016,536.13703381491257005,1017.507552277171385,551.52747674284910318,394.23886039075745202,632.21059376089681336,456.39241390081070904,876.85587178564935584,549.13555193339868765,1250.4263215840603607,488.87210408903763437,595.24931254421915128,9419.8379430045188201,36867.87562318865821,11339.785449235383567,17160.365543065534439,40139.11611602242192,19708.662819334898813,28890.00103709026007,10021.658912681654328,5999.8105812317689924,5612.4605414025991195,20011.852865945915255,9963.392672656547802,3991.3299352794929291,9781.0002354651223868,16381.041588303998651
8,538.85440152413980286,888.8913822404254006,462.26609447251365737,4514.1028801260254113,1231.6929068147533144,998.8823560407529385,726.78060264906559951,716.178799892328243,615.79156032182856961,526.87545014783484021,4438.9591033717742903,912.38197850707149428,1046.7045332013512962,1675.9307780487511081,529.49189667909672607,583.29367991053629794,894.09117728867227015,1140.3663918033319078,1714.996712588225364,1533.0678908898557893,1909.4432869260556345,605.95528646536604356,752.35547930105497016,379.73398460766696871,1907.9935313848202441,741.68027757972595282,447.54617016947105412,880.78629218795379074,578.34609326415090891,360.81469442202455866,538.41663940591513438,370.2403811536484568,798.78842117348494867,480.94097772318491479,1281.7979375152706325,503.65666558506973161,510.72618797431658777,9420.0639714802200615,36868.970380520418985,11340.261266375993728,17160.752924902342784,40140.242690529994434,19709.25403086186634,28890.807643115680548,10022.144051225743169,6000.1491871898178943,5612.794016121898494,20012.789246529890079,9964.3058607022921933,3991.780868262448621,9781.3421791587079497,16381.738421735697557
9,548.45749704494789967,780.99207473898752596,371.33749458474983385,3913.818113168999389,1161.9792579966599533,837.08992086309569913,595.87122940411211403,769.44295608389688823,637.44074097515442645,549.2364091341846688,3636.2665136876603356,773.51839822040619765,1098.3601875825536354,1394.2044779782045225,453.75526221143974226,493.60272283431896767,969.31957482154268746,930.57044417747340503,1426.0539360318286981,1225.0902793095845027,1985.6052409041094506,486.33444808471858778,774.81783267205423726,393.72678858441025795,1553.5273591446932642,781.10723314800782191,361.71815104066507729,896.75630453680105347,524.81019227844956276,292.9610902830582404,549.98235169358395069,383.83555552027854674,780.98944248004090696,475.24292285692968107,1095.012164311877541,420.1366847736161958,525.95586640710223492,9420.6988694588362705,36870.5135846386911,11340.99052538100841,17161.440223535224504,40141.086698458842875,19710.404350246477406,28891.441845257526438,10022.634968267757358,6000.4817617044272993,5612.9877421121263978,20013.146292170269589,9964.49680693855953,3991.5885050645651972,9782.2315744118459406,16382.358973467562464
