Timestep,G0021,G0029,G0030,G0031,G0057,G0064,G0094,G0135,G0156,G0158,G0161,G0214,G0221,G0222,G0224,G0226,G0232,G0233,G0280,G0289,G0293,G0342,G0369,G0398,G0437,G0444,G0458,G0594,G0602,G0637,G0651,G0674,G0706,G0709,G0741,G0743,G0912,G0019,G0070,G0095,G0104,G0155,G0162,G0281,G0302,G0323,G0563,G0656,G0657,G0705,G0740,G0853
0,66573.775886090064887,111658.54816339090758,98596.60479329158261,611804.57333274534903,319655.61451838654466,139467.84695124754217,84470.602387398816063,144022.37707059248351,77950.30720833138912,77950.30720833138912,519071.85167076304788,81742.48431581184559,120085.60840208079026,168119.8517629331327,48455.596372816820804,55618.597575713203696,171912.02887031351565,160535.49754807219142,157164.67345255627879,168541.20477489763289,206108.26982537304866,68259.187933848035755,115302.3722588068631,49298.302396645791305,201406.73970592810656,102388.78190077205363,54483.53853991971846,116147.07828273587802,72051.36504122846236,70365.952993470491492,57017.656611506688932,51826.420468232769053,76264.895160673419014,56039.950587677696603,130619.43370049312944,51826.420468232769053,53511.832515990732645,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
1,66441.861539590070606,111437.29941769091238,98401.237976291580708,610592.29718624532688,319022.75961548654595,139522.49474434755393,84303.622201898819185,144078.67585439249524,77795.850536731391912,77980.850536731391912,518045.75843106303364,81580.513535911843064,120132.66163778079499,167786.72629293313366,48474.582766216823075,55640.390653313203075,171979.38929191351053,160217.40029477220378,156923.13678665625048,168607.24440399763989,206188.83817287304555,68123.933983648035792,115074.44430560687033,49200.618988145790354,201485.65706262810272,102428.90097547204641,54375.836320319715014,116192.48052773588279,72079.596982628456317,70226.524538570491131,56904.944986306691135,51846.727654132766475,76113.778092873413698,55928.908764377694752,130670.61441299313447,51846.727654132766475,53405.80009819073166,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
2,66309.947193090076325,111216.05067199091718,98205.871159291578806,609380.02103974530473,319147.90471258654725,139577.1425374475657,84136.642016398822307,144134.97463819250697,77826.393865131394705,77826.393865131394705,517019.6651913630194,81418.542756011840538,119894.71487348079972,167453.60082293313462,48378.569159616825345,55662.183730913202453,172046.74971351350541,160280.30304147221614,156761.50021075629047,168273.2840330976469,205781.40652037304244,68150.680033448035829,115119.51635240687756,49219.935579645789403,201564.57441932809888,102469.02005017203919,54268.134100719711569,116237.88277273588756,71936.828924028450274,70254.096083670490771,56927.233361106693337,51867.034840032763896,76143.661025073408382,55950.8669410776929,130411.79512549313949,51867.034840032763896,53426.767680390730675,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
3,66178.032846590082045,110994.80192629092198,98010.504342291576904,609619.74489324528258,318522.03202968661208,139631.79033054757747,84169.661830898825428,143850.27342199251871,77671.937193531397497,77856.937193531397497,517222.57195166300517,81256.571976111838012,119941.76810918080446,167120.47535293313558,48397.555553016827616,55551.976808513201831,172114.11013511350029,159962.20578817222849,156450.08216485628509,167939.3236621976539,205861.97486787303933,68015.426083248035866,115164.58839920688479,49122.252171145788452,201165.49177602809505,102266.13912487203197,54289.431881119708123,116008.28501773589232,71794.060865428444231,70114.66762877049041,56814.52173590669554,51887.342025932761317,75992.543957273403066,55839.825117777691048,130462.97583799314452,51887.342025932761317,53320.73526259072969,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
4,66046.118500090087764,110773.55318059092679,97815.137525291575002,608407.46874674526043,318647.17712678661337,139686.43812364758924,84202.68164539882855,143565.57220579253044,77702.48052193140029,77887.48052193140029,517425.47871196299093,81288.601196211835486,119703.82134488080919,166787.34988293313654,48301.541946416829887,55573.76988611320121,171773.47055671349517,159647.89093487226637,156511.66411895627971,167605.36329129766091,205942.54321537303622,67880.172133048035903,114936.66044600689202,49141.568762645787501,200766.40913272809121,102063.25819957202475,54181.729661519704678,116053.68726273589709,71822.292806828438188,70142.239173870490049,56836.810110706697742,51784.649211832758738,76022.42688947339775,55728.783294477689196,130514.15655049314955,51784.649211832758738,53341.702844790728705,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
5,65914.204153590093483,110552.30443489093159,97619.770708291573101,608647.19260024523828,318772.32222388661467,139410.085916747601,84035.701459898831672,143621.87098959254217,77548.023850331403082,77733.023850331403082,516399.38547226297669,81126.63041631183296,119750.87458058081393,166853.2244129331375,48320.528339816832158,55463.562963713200588,171840.83097831349005,159329.79368157227873,156200.24607305627433,167271.40292039766791,206023.11156287303311,67906.91818284803594,114897.66498280687665,49043.88535414578655,200367.32648942808737,101860.37727427201753,54203.027441919701232,115824.08950773590186,71679.524748228432145,70002.810718970489688,56724.098485506699944,51681.956397732756159,76052.309821673392435,55617.741471177687345,130255.33726299315458,51804.956397732756159,53235.670426990727719,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
6,65782.289807090099202,110596.05568919093639,97658.403891291571199,608886.91645374521613,318291.64897098654183,139133.73370984761277,83868.721274398834794,143337.16977339255391,77393.567178731405875,77578.567178731405875,515373.29223256296245,81158.659636411830434,119512.92781628081866,166520.09894293313846,48224.514733216834429,55353.356041313199967,171500.19139991348493,159392.69642827229109,155888.82802715626894,166937.44254949767492,205615.67991037303,67771.664232648035977,114669.73702960688388,48946.201945645785599,199968.24384612808353,101657.49634897201031,54095.325222319697787,115594.49175273590663,71536.756689628426102,69863.382264070489327,56611.386860306702147,51579.26358363275358,76082.192753873387119,55506.699647877685493,129996.51797549315961,51702.26358363275358,53129.638009190726734,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
7,65650.375460590104922,110374.80694349094119,97697.037074291569297,607674.64030724519398,317658.79406808654312,139188.38150294762454,83701.741088898837916,143052.46855719256564,77239.110507131408667,77424.110507131408667,514347.19899286294822,80996.688856511827908,119274.98105198082339,166186.97347293313942,48243.5011266168367,55243.149118913199345,171159.55182151347981,159074.59917497230344,155950.40998125626356,166603.48217859768192,205208.24825787302689,67798.410282448036014,114441.80907640689111,48848.518537145784649,199569.16120282807969,101454.61542367200309,53987.623002719694341,115364.8939977359114,71393.988631028420059,69772.985859170468757,56633.675235106704349,51599.570769532751001,76112.075686073381803,55528.657824577683641,129737.69868799316464,51599.570769532751001,53023.605591390725749,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
8,65518.461114090103365,110153.558197790946,97501.670257291567395,606462.36416074517183,317025.93916518654441,138912.02929604763631,83734.760903398841037,143108.76734099257737,77084.65383553141146,77454.65383553141146,513321.10575316293398,81028.718076611825381,119037.03428768082813,165853.84800293314038,48262.487520016838971,55132.942196513198724,171226.91224311347469,159000.08380167224095,156011.99193535625818,166669.52180769768893,205288.81660537302378,67663.156332248036051,114213.88112320689834,48867.835128645783698,199170.07855952807586,101494.73449837199587,53879.920783119690896,115410.29624273591617,71422.220572428414016,69633.557404270468396,56520.963609906706552,51496.877955432748422,76141.958618273376487,55550.616001277681789,129478.87940049316967,51619.877955432748422,52917.573173590724764,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
9,65386.546767590101808,110197.3094520909508,97540.303440291565494,606702.08801424514968,317151.08426228654571,138635.67708914764808,83767.780717898844159,143165.06612479258911,76930.197163931414252,77300.197163931414252,513524.01251346291974,80866.747296711822855,119084.08752338083286,165919.72253293314134,48281.473913416841242,55154.735274113198102,170886.27266471346957,159062.98654837225331,156073.5738894562528,166335.56143679769593,204881.38495287302067,67689.902382048036088,113985.95317000690557,48887.151720145782747,199248.99591622807202,101534.85357307198865,53772.21856351968745,115455.69848773592093,71279.452513828407973,69494.128949370468035,56408.251984706708754,51517.185141332745843,76171.841550473371171,55439.574177977679938,129430.55143299319025,51517.185141332745843,52938.540755790723779,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
