Timestep,G0021,G0029,G0030,G0031,G0057,G0064,G0094,G0135,G0156,G0158,G0161,G0214,G0221,G0222,G0224,G0226,G0232,G0233,G0280,G0289,G0293,G0342,G0369,G0398,G0437,G0444,G0458,G0594,G0602,G0637,G0651,G0674,G0706,G0709,G0741,G0743,G0912,G0019,G0070,G0095,G0104,G0155,G0162,G0281,G0302,G0323,G0563,G0656,G0657,G0705,G0740,G0853
0,698.27897142590052226,1171.1640975909092504,1034.159995602915842,6417.0953573924534794,3349.9712678128648804,1131.8502501814753032,883.89743212898815727,1507.0451218679245358,817.60512469931381929,712.29279610000037337,5431.5497206046302381,857.38050915711846756,1259.5538408638078636,1536.2422991999994792,508.2410234941681324,583.37230518113210564,1803.1507615871355483,1683.8246082137220583,1648.4687109845626765,1367.7948642579763145,2156.709734478730752,623.73747480000042742,1206.5199949200687115,517.07999785145796068,2112.514862892281144,830.93538006072071767,570.11384369519726079,1215.358969177358631,584.73230449828463406,571.05435588370494315,596.6307666670669505,543.59692082332776408,799.92717608473424207,587.79179240977703103,1370.0410198799313548,543.59692082332776408,561.27486943790734131,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
1,729.50104052590052106,1223.5302260909093093,1080.4002751029158844,6704.0222199924537563,3499.758156112864981,1051.0746262331981598,923.4190385289881533,1574.4294608679244902,748.85028200000022025,748.85028200000033394,5674.4099921046299642,895.71646735711851761,1315.8721300638078446,1615.0879039999995257,530.96594719416816588,609.45656538113212264,1883.7748386871355706,1466.9381357999993725,1722.1765069845625931,1446.8380770579763066,2253.1424541787309863,655.74997600000040165,1260.4669877200688006,540.20013765145790785,2206.9715022922810022,878.95413186072073586,595.60527979519724795,1113.1558240000001661,618.5232779982845841,604.05489728370491775,623.30785096706699733,444.90270882332777092,835.6942298847342272,614.07366070977707295,1431.2995098799312927,549.60417799996037047,539.17181810000022324,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
2,760.72310962590051986,1275.8963545909093682,1126.6405546029159268,6990.9490825924540331,3649.5450444128650815,1116.4828848331981135,962.94064492898814933,1477.6715225399029805,785.40776790000018082,785.4077679000002945,5917.2702636046296902,934.05242555711856767,1372.1904192638078257,1693.9335087999995721,553.69087089416814251,635.54082558113213963,1964.3989157871355928,1542.2267959999994673,1795.8843029845625097,1525.8812898579762987,2349.5751738787312206,687.76247720000037589,1314.4139805200688897,563.32027745145785502,2301.4281416922808603,926.97288366072075405,621.09671589519723511,1167.4980328000001464,652.31425149828453414,637.05543868370489236,649.98493526706704415,469.20849682332777775,871.46128368473421233,640.35552900977711488,1492.5579998799312307,573.9099659999603773,564.26803820000020551,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
3,791.94517872590051866,1328.2624830909094271,1172.8808341029159692,7277.87594519245431,3799.3319327128651821,1181.8911434331980672,1002.4622513289881454,1545.055861539902935,821.96525380000014138,821.96525380000025507,6160.1305351046294163,972.38838375711861772,1428.5087084638078068,1772.7791135999996186,576.41579459416811915,661.62508578113215663,2045.0229928871356151,1617.5154561999995622,1869.5920989845624263,1604.9245026579762907,2446.0078935787314549,719.77497840000035012,1368.3609733200689789,586.44041725145780219,2395.8847810922807184,974.99163546072077224,646.58815199519722228,1221.8402416000001267,686.10522499828448417,670.05598008370486696,676.66201956706709097,493.51428482332778458,907.22833748473419746,666.63739730977715681,1553.8164898799311686,570.80160399999988385,589.36425830000018777,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
4,823.16724782590051746,1380.628611590909486,1219.1211136029160116,7564.8028077924545869,3949.1188210128652827,1247.2994020331980209,1041.9838577289881414,1612.4402005399028894,858.52273970000010195,858.52273970000021563,6402.9908066046291424,1010.7243419571186678,1484.8269976638077878,1851.6247183999996651,599.14071829416809578,687.70934598113217362,2125.6470699871356373,1692.804116399999657,1943.2998949845623429,1683.9677154579762828,2542.4406132787316892,751.78747960000032435,1422.307966120069068,609.56055705145774937,2490.3414204922805766,1023.0103872607207904,672.07958809519720944,1276.182450400000107,719.89619849828443421,703.05652148370484156,703.3391038670671378,517.82007282332779141,942.99539128473418259,692.91926560977719873,1615.0749798799311066,595.10739199999989069,614.46047840000017004,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
5,854.38931692590051625,1432.994740090909545,1265.361393102916054,7851.7296703924548638,4098.9057093128649285,1312.7076606331979747,988.31460430122638172,1679.8245395399028439,895.08022560000006251,895.0802256000001762,6645.8510781046288685,1049.0603001571187178,1541.1452868638077689,1930.4703231999997115,621.86564199416807242,713.79360618113219061,2206.2711470871354322,1768.0927765999997519,2017.0076909845622595,1763.0109282579762748,2638.8733329787319235,783.79998080000029859,1476.2549589200691571,632.68069685145769654,2312.693769599999996,1071.0291390607208086,697.5710241951971966,1330.5246592000000874,753.68717199828438424,736.05706288370481616,730.01618816706718462,542.12586082332779824,978.76244508473416772,719.20113390977724066,1499.8641600000003109,619.41317999999989752,639.55669850000015231,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
6,727.61138602590051505,1485.3608685909096039,1311.6016726029160964,7439.4413429924925367,4248.6925976128650291,1378.1159192331979284,1027.8362107012264914,1747.2088785399027984,931.63771150000002308,931.63771150000013677,5659.7113496046285945,1087.3962583571187679,1597.46357606380775,2009.315927999999758,644.59056569416804905,607.87786638113220761,1878.8952241871354545,1843.3814367999998467,2090.7154869845621761,1842.0541410579762669,2735.3060526787321578,653.81248200000027282,1530.2019517200692462,538.8008366514577574,2407.1504089999998541,1119.0478908607208268,594.06246029519718377,1384.8668680000000677,787.47814549828433428,769.05760428370479076,621.69327246706723145,566.43164882332780508,1014.5294988847341529,612.48300220977728259,1561.1226500000002488,643.71896799999990435,537.65291860000013457,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
7,758.83345512590051385,1272.7269970909096628,1123.8419521029161388,7726.3682055924928136,3640.4794859128651296,1112.5241778331978821,867.35781710122648747,1473.5932175399027528,783.19519740000009733,968.19519740000009733,5185.6810220892239158,931.73221655711881795,1368.781865263807731,2088.1615327999998044,667.31548939416802568,633.9621265811322246,1551.5193012871354767,1537.6700969999997142,2025.7986519999999473,1521.097353857976259,2343.7387723787323921,685.82498320000024705,1311.1489445200693353,561.92097645145770457,2023.6070483999999396,924.06664266072084502,619.55389639519717093,1164.209076800000048,650.26911899828428432,635.05814568370476536,648.37035676706727827,467.73743682332781191,869.29655268473413798,638.76487050977732451,1312.3811400000001868,545.02475599999991118,562.74913870000011684,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
8,632.05552422590051265,1060.0931255909097217,936.08223160291618115,6561.2950681924930905,3032.2663742128652302,846.93243643319783587,706.87942350122648349,1199.9775565399027073,634.75268330000017158,819.7526833000000579,5279.2258635892412713,970.068174757118868,1140.1001544638077121,1768.0071375999996235,690.04041309416800232,528.04638678113224159,1632.143378387135499,1231.958757199999809,1726.5064479999998639,1600.140566657976251,1952.171492078732399,555.83748440000022129,1092.0959373200694245,468.04111625145770859,2118.0636878000000252,729.08539446072086321,516.0453324951971581,1218.5512856000000284,513.06009249828434804,668.05868708370473996,540.04744106706732509,492.04322482332781874,724.06360648473412311,532.04673880977736644,1373.6396300000001247,446.33054399999991801,460.84535880000009911,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
9,573.33517080000001442,847.45925409090978064,748.32251110291622354,5732.2875983743133474,2424.0532625128653308,904.75182997737192636,746.40102990122647952,926.36189553990266177,671.31016920000013215,856.31016920000001846,4293.0861350892409973,814.40413295711891806,1196.4184436638076932,1447.8527423999996699,712.76533679416797895,554.13064698113225859,1304.7674554871355213,1307.2474173999999039,1800.2142439999997805,1279.1837794579762431,1560.6042117787324059,425.84998560000019552,1146.0429301200695136,491.1612560514577126,1734.5203271999998833,777.1041462607208814,412.53676859519714526,1272.8934944000000087,375.85106599828435492,534.05922848370471456,566.72452536706737192,516.34901282332782557,578.83066028473410825,425.32860710977735152,1434.8981200000000626,347.63633199999992485,485.94157890000008138,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
