Timestep,G0021,G0029,G0030,G0031,G0057,G0064,G0094,G0135,G0156,G0158,G0161,G0214,G0221,G0222,G0224,G0226,G0232,G0233,G0280,G0289,G0293,G0342,G0369,G0398,G0437,G0444,G0458,G0594,G0602,G0637,G0651,G0674,G0706,G0709,G0741,G0743,G0912,G0019,G0070,G0095,G0104,G0155,G0162,G0281,G0302,G0323,G0563,G0656,G0657,G0705,G0740,G0853
0,66573.775886090064887,111658.54816339090758,98596.60479329158261,612070.01631274528336,320143.58304838649929,139467.84695124754217,84270.602387398816063,144022.37707059248351,77950.30720833138912,77950.30720833138912,517842.85167076304788,81936.48431581184559,120085.60840208079026,168119.8517629331327,48455.596372816820804,55750.597575713203696,171912.02887031351565,160535.49754807219142,157537.67345255627879,168541.20477489763289,205620.26982537304866,68259.187933848035755,115029.3722588068631,49415.302396645791305,201406.73970592810656,102631.78190077205363,54354.53853991971846,115872.07828273587802,72222.36504122846236,70365.952993470491492,56882.656611506688932,51949.420468232769053,76264.895160673419014,56039.950587677696603,130619.43370049312944,51826.420468232769053,53511.832515990732645,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
1,66441.861539590070606,111702.29941769091238,98401.237976291580708,612309.74016624526121,319576.8910754864919,139191.49474434755393,84103.622201898819185,143737.67585439249524,77795.850536731391912,77980.850536731391912,516816.75843106303364,81774.513535911843064,119847.66163778079499,167786.72629293313366,48474.582766216823075,55640.390653313203075,171979.38929191351053,160217.40029477220378,157226.25540665627341,168207.24440399763989,205212.83817287304555,68285.933983648035792,115074.44430560687033,49317.618988145790354,201007.65706262810272,102671.90097547204641,54246.836320319715014,115642.48052773588279,72079.596982628456317,70393.524538570491131,56904.944986306691135,51969.727654132766475,76294.778092873413698,56061.908764377694752,130670.61441299313447,51846.727654132766475,53405.80009819073166,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
2,66309.947193090076325,111481.05067199091718,98439.871159291578806,612549.46401974523906,318969.46609258651733,139246.1425374475657,83936.642016398822307,143793.97463819250697,77641.393865131394705,78011.393865131394705,515790.6651913630194,81806.542756011840538,119609.71487348079972,167453.60082293313462,48378.569159616825345,55662.183730913202453,171638.74971351350541,160280.30304147221614,156914.83736075626803,168273.2840330976469,204805.40652037304244,68150.680033448035829,115119.51635240687756,49336.935579645789403,200608.57441932809888,102469.02005017203919,54268.134100719711569,115687.88277273588756,72107.828924028450274,70254.096083670490771,56927.233361106693337,51990.034840032763896,76324.661025073408382,56083.8669410776929,130411.79512549313949,51744.034840032763896,53299.767680390730675,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
3,66178.032846590082045,111259.80192629092198,98244.504342291576904,612789.18787324521691,318956.32802968658507,138969.79033054757747,83769.661830898825428,143850.27342199251871,77486.937193531397497,77856.937193531397497,515993.57195166300517,81644.571976111838012,119656.76810918080446,167120.47535293313558,48282.555553016827616,55551.976808513201831,171298.11013511350029,159962.20578817222849,156976.41931485626264,167939.3236621976539,204397.97486787303933,68015.426083248035866,115164.58839920688479,49356.252171145788452,200687.49177602809505,102266.13912487203197,54160.431881119708123,115458.28501773589232,72136.060865428444231,70114.66762877049041,56949.52173590669554,51887.342025932761317,76173.543957273403066,55972.825117777691048,130462.97583799314452,51641.342025932761317,53193.73526259072969,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
4,66046.118500090087764,111038.55318059092679,98283.137525291575002,611576.91172674519476,319081.47312678658636,138693.43812364758924,83802.68164539882855,143906.57220579253044,77517.48052193140029,77887.48052193140029,516196.47871196299093,81482.601196211835486,119703.82134488080919,167186.34988293313654,48301.541946416829887,55573.76988611320121,171365.47055671349517,159644.10853487224085,157038.00126895625726,167868.94181129770004,204478.54321537303622,68042.172133048035903,114936.66044600689202,49258.568762645787501,200288.40913272809121,102063.25819957202475,54052.729661519704678,115228.68726273589709,71993.292806828438188,70142.239173870490049,56836.810110706697742,51784.649211832758738,76022.42688947339775,55861.783294477689196,130204.15655049314955,51661.649211832758738,53087.702844790728705,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
5,65914.204153590093483,111082.30443489093159,98087.770708291573101,610364.6355802451726,318448.61822388658766,138748.085916747601,83835.701459898831672,143962.87098959254217,77363.023850331403082,77733.023850331403082,515170.38547226297669,81514.63041631183296,119465.87458058081393,167252.2244129331375,48320.528339816832158,55463.562963713200588,171432.83097831349005,159706.71660157226142,157099.58322305625188,167934.98144039770705,204071.11156287303311,68068.91818284803594,114708.73249280689924,49160.88535414578655,200367.32648942808737,101860.37727427201753,54074.027441919701232,115274.08950773590186,72021.524748228432145,70169.810718970489688,56859.098485506699944,51804.956397732756159,75871.309821673392435,55750.741471177687345,130255.33726299315458,51681.956397732756159,53108.670426990727719,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
6,65782.289807090099202,111126.05568919093639,98126.403891291571199,609940.97674374515191,318573.76332098658895,138471.73370984761277,83868.721274398834794,144019.16977339255391,77208.567178731405875,77578.567178731405875,514144.29223256296245,81352.659636411830434,119512.92781628081866,166919.09894293313846,48224.514733216834429,55485.356041313199967,171092.19139991348493,159388.61934827227378,156788.1651771562465,168001.02106949771405,203663.67991037303,68095.664232648035977,114480.80453960690647,49063.201945645785599,199968.24384612808353,101900.49634897201031,54095.325222319697787,115044.49175273590663,71878.756689628426102,70030.382264070489327,56746.386860306702147,51702.26358363275358,75720.192753873387119,55639.699647877685493,129996.51797549315961,51579.26358363275358,53002.638009190726734,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
7,65650.375460590104922,110904.80694349094119,98165.037074291569297,608728.70059724512976,317940.90841808659025,138195.38150294762454,83701.741088898837916,143734.46855719256564,77054.110507131408667,77424.110507131408667,513118.19899286294822,81190.688856511827908,119559.98105198082339,166585.97347293313942,48243.5011266168367,55375.149118913199345,171159.55182151347981,159070.52209497228614,156476.74713125624112,168067.06069859772106,203256.24825787302689,67960.410282448036014,114252.8765864069137,48965.518537145784649,199569.16120282807969,101782.39302367196069,53987.623002719694341,114814.8939977359114,71735.988631028420059,70057.953809170488967,56633.675235106704349,51599.570769532751001,75569.075686073381803,55528.657824577683641,129737.69868799316464,51476.570769532751001,52896.605591390725749,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
8,65518.461114090103365,110948.558197790946,97969.670257291567395,607516.42445074510761,318066.05351518659154,137919.02929604763631,83734.760903398841037,143790.76734099257737,76899.65383553141146,77269.65383553141146,513321.10575316293398,81028.718076611825381,119607.03428768082813,166252.84800293314038,48147.487520016838971,55264.942196513198724,170818.91224311347469,158752.4248416722985,156165.32908535623574,167733.10032769772806,203336.81660537302378,67825.156332248036051,114024.94863320692093,48867.835128645783698,199170.07855952807586,101822.51209837195347,53879.920783119690896,114585.29624273591617,71764.220572428414016,70006.107234270442859,56520.963609906706552,51496.877955432748422,75417.958618273376487,55417.616001277681789,129478.87940049316967,51496.877955432748422,52790.573173590724764,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
9,65386.546767590101808,110992.3094520909508,97774.303440291565494,606304.14830424508546,318191.19861228659283,137973.67708914764808,83767.780717898844159,143847.06612479258911,76930.197163931414252,77300.197163931414252,513059.50383346294984,81060.747296711822855,119654.08752338083286,166318.72253293314134,48166.473913416841242,55286.735274113198102,170886.27266471346957,158815.32758837231086,155853.91103945623036,167799.13995679773507,203417.38495287302067,67689.902382048036088,114070.02068000692816,48887.151720145782747,198770.99591622807202,101862.63117307194625,53901.21856351968745,114630.69848773592093,71792.452513828407973,70033.678779370442498,56408.251984706708754,51394.185141332745843,75447.841550473371171,55439.574177977679938,129530.0601129931747,51517.185141332745843,52811.540755790723779,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
10,65254.632421090100252,110771.0607063909556,97578.936623291563592,605091.8721577450633,318316.34370938659413,138028.32488224765984,83800.800532398847281,143903.36490859260084,76960.740492331417045,77145.740492331417045,513262.4105937629356,80898.776516811820329,119416.1407590808376,165985.5970629331423,48185.460306816843513,55308.52835171319748,170953.63308631346445,158878.23033507232321,155542.49299355622497,167865.17958589774207,203497.95330037301756,67716.648431848036125,114115.09272680693539,48789.468311645781796,198849.91327292806818,101902.75024777193903,53922.516343919684005,114515.20222273598483,71820.68445522840193,70061.250324470442138,56295.540359506710956,51414.492327232743264,75477.724482673365856,55461.532354677678086,129581.24082549317973,51537.492327232743264,52832.508337990722794,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
11,65122.718074590098695,110549.8119606909604,97383.56980629156169,605331.59601124504115,318441.48880648659542,138082.97267534767161,83833.820346898850403,143618.66369239261257,76991.283820731419837,77176.283820731419837,513465.31735406292137,80736.805736911817803,119178.19399478084233,165766.75194293315872,48089.446700216845784,55330.321429313196859,170612.99350791345933,158941.13308177233557,155604.07494765621959,167531.21921499774908,203578.52164787301444,67743.394481648036162,114160.16477360694262,48808.784903145780845,198450.83062962806434,101699.86932247193181,53814.814124319680559,114285.6044677359896,71677.916396628395887,69921.821869570441777,56182.828734306713159,51311.799513132740685,75326.60741487336054,55350.490531377676234,129632.42153799318476,51434.799513132740685,52853.475920190721808,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
