Timestep,G0021,G0029,G0030,G0031,G0057,G0064,G0094,G0135,G0156,G0158,G0161,G0214,G0221,G0222,G0224,G0226,G0232,G0233,G0280,G0289,G0293,G0342,G0369,G0398,G0437,G0444,G0458,G0594,G0602,G0637,G0651,G0674,G0706,G0709,G0741,G0743,G0912,G0019,G0070,G0095,G0104,G0155,G0162,G0281,G0302,G0323,G0563,G0656,G0657,G0705,G0740,G0853
0,66577.688488493557088,111823.07837597542675,98606.160757921723416,611848.9028245852096,320122.94100569828879,139481.62673361127963,84326.22808298606833,143699.32511229329975,77960.572590425261296,77954.053438317554537,517862.70912418910302,81748.188864726267639,120103.76569159550127,168143.19944614195265,48460.108508804318262,55623.500710555985279,172296.00668906301144,160550.89790156058734,157182.67493809590815,168549.28510794739123,205628.35918344336096,68263.508910146541893,115169.69553928497771,49303.679082968228613,201417.73389117914485,102393.09516067586082,54358.4918178805965,115908.86336520212353,72196.203682384570129,70488.231315156561323,56885.64215478789265,51830.433798648962693,76269.11823385534808,56044.852682162425481,130853.84008729741618,51843.604330975162156,53515.007469436393876,9244.479065049546989,36870.5724799894233,11338.972382490452219,17071.504578189098538,40141.406073138343345,19710.452885777249321,28891.706103315224027,10020.578114613574144,5999.4619264918783301,5611.9928274421072274,20017.971578205080732,9965.6586900820293522,3996.2257477379457669,9780.8097712762228184,16382.058690684252724
1,66449.953207117927377,111615.15068048557441,98422.431708661984885,610727.1274986671051,319939.00599187752232,139222.25545330400928,84165.54001253178285,143630.88598070002627,77810.430376217933372,77803.935192363220267,518006.49760160257574,81621.623173434622004,120117.36254911852302,167824.9886950761138,48379.132966992336151,55534.465132975885354,171971.07590317039285,160248.00163618690567,156895.68346376199042,168305.86104174517095,205278.26540714886505,68133.456147217439138,115108.06809361929481,49208.990176228660857,201029.43158915464301,102194.64466451227781,54254.97145879646996,115890.77955012996972,72066.078833092891728,70478.409098807635019,56776.480614329360833,51732.097006205214711,76141.178851368065807,55939.895481229155848,130609.26302447479975,51745.495703131789924,53412.417408409921336,9176.1260053546029667,36870.341901084597339,11337.509823348709688,17046.494101308973768,40143.188654311750724,19709.801692355827981,28893.812335060934856,10021.239699592646502,5999.072345397303252,5613.990889503010294,20034.249874337201618,9974.3670334403541347,4004.9846753337847076,9782.1785411863711488,16383.710083322856008
2,66321.793828399211634,111404.84297651950328,98236.640078193420777,610763.55719505494926,319978.04310316353804,139240.70246307892376,84105.955460522629437,143374.51251276713447,77660.670331949819229,77654.201421584744821,518109.14040369738359,81467.20345057240047,119912.84697397795389,167536.61287261432153,48288.914340704970527,55430.843317197228316,171643.85439363206387,159942.89692657519481,156592.48848471126985,168061.26732803441701,204881.61591966997366,68056.658890594117111,115023.2399146790558,49114.290236126675154,200644.9720216767455,102009.95259538402024,54151.887509924868937,115740.77076290729747,71932.547300343634561,70348.653977358510019,56667.561826814751839,51633.626512423164968,76023.21204217284685,55835.822759540023981,130372.90044009043777,51648.150310971745057,53315.724842439638451,8972.277581222822846,36869.594065550227242,11334.767770740065316,17006.088806428047974,40144.717129395823576,19708.796224052905018,28895.656063070535311,10021.488228221031022,5996.981336829257998,5616.0503299392512417,20060.530823445733404,9985.1996750136713672,4015.3834547701203519,9783.9290348190115765,16385.679651092195854
3,66239.111632563406602,111422.76650327435345,98052.475341988523724,609894.16096391296014,320089.90358538698638,139269.47366544732358,83947.556063939846354,143377.72483374096919,77598.789663296585786,77505.665100987971528,517112.41440239496296,81311.669046261566109,119688.34517347016663,167577.14042174784117,48198.260645969829056,55380.375087128275482,171691.68775832571555,159985.85089927070658,156291.35576298978413,168027.63179529062472,204733.75580865316442,67994.096941876719939,114822.25634452039958,49026.434237058063445,200258.96259515700513,101830.89783715698286,54049.579624390484241,115745.80843684372667,71936.256704285318847,70239.984494980686577,56559.041666799334052,51589.105459905520547,75920.993637216190109,55732.471995247105951,130382.89719846595835,51551.23832641752233,53224.998846154281637,8962.4507712432368862,36870.404511823348003,11334.062728404296649,16999.307883376746759,40147.399558224999055,19709.496189342640719,28898.664892958524433,10022.717492655134265,5997.0758170904382496,5619.3032678810295693,20126.96724119474311,9999.4661929657086148,4027.3379221146801683,9785.1209747878183407,16389.288194752374693
4,66111.552801521422225,111436.81344071475905,98061.235086912827683,610074.85214129125234,320175.27853879868053,139297.59084294876084,83788.632049100488075,143402.69548117485829,77449.876908666323288,77414.284457543981262,516117.30976069689495,81256.346216118050506,119712.12734961592651,167262.57896433476708,48134.993968517272151,55276.155967894053902,171377.88661173981382,159693.69060141619411,155989.63278360373806,167706.29767699708464,204657.39334666193463,67939.583045155537548,114613.32090752253134,48936.271188990984228,200265.60031798534328,101645.45562075929774,53971.704825125510979,115539.94467623739911,71804.642171567276819,70116.125893557225936,56463.023043162131216,51491.885423191641166,75816.916470280702924,55692.147686497373797,130142.29212086251937,51454.078056977763481,53123.202560149300552,8936.4902815138757433,36870.9518240279358,11332.349884256705991,16985.854397125793184,40149.770027366663271,19710.100574218689871,28901.405255094996392,10023.61628942099378,5996.0350911678442571,5622.3753665137801363,20217.471016387080454,10011.127830353971149,4039.0407889209855057,9786.6626809123281419,16392.595235004297137
5,65983.683640894640121,111225.31777241955569,98057.650005105417222,610272.44055997638498,319665.17697678116383,139307.98167527257465,83715.272025847967598,143140.23570234706858,77300.253283684694907,77264.687855145268259,515110.14743856393034,81100.762164352287073,119736.21936048442149,166948.73299922418664,48044.205767138264491,55171.769644717882329,171408.41250146771199,159720.21722866949858,155686.66340357981971,167588.05184044563794,204377.60630893459893,67810.144659319732455,114400.68946676446649,48841.654582503695565,199878.70589200023096,101447.49456408621336,53882.966833106125705,115365.29931385599775,71795.019047350418987,69989.498474376450758,56362.694640265384805,51394.105976412007294,75703.456303133527399,55588.18320987248444,130139.9637115753867,51379.290173172936193,53020.956738349952502,8858.8256683814852295,36870.721861572674243,11330.584854959088261,16960.052164970140439,40151.490402070528944,19709.889275089492003,28903.378398572291189,10024.079747047768251,5995.027301541759698,5624.5642453776690672,20253.48907635530486,10022.517841683411461,4049.9550558136852487,9787.4350959854091343,16394.922688857317553
6,65856.507094130909536,111214.38883959222585,97870.874226180530968,609142.34697272139601,319436.57674874091754,139043.69017096509924,83585.524756030019489,142866.46488944720477,77157.509745892035426,77114.971479376166826,515110.08369153481908,80944.195715484907851,119665.59845627367031,166881.66432717972202,47952.386650194879621,55066.372746033513977,171080.11688296907232,159710.78028284828179,155399.19419172318885,167263.970145256666,204017.97681239605299,67680.710248544215574,114186.86023649080016,48747.065196090261452,199489.57872068724828,101249.01984147008625,53779.43848745876312,115359.99518436224025,71661.805806900010793,69864.893150863572373,56253.864349288727681,51309.344447928400768,75558.109055694862036,55483.691635072238569,129893.35623239236884,51281.043923863231612,52918.394997102790512,8759.1972734279243014,36870.581839564794791,11329.597280914586008,16927.908277423484833,40153.962520257868164,19709.19566334589399,28905.941050636505679,10025.201114167095511,5995.1863043889870823,5626.8451995638934022,20268.405082288238191,10031.662970701101585,4059.9048269585291564,9789.2024008192838664,16397.082812165983341
7,65728.601994077223935,111002.1260522959783,97865.151921906799544,607980.05193239054643,319115.16703155101277,138778.61123437696369,83423.920835315162549,142594.85976135951933,77009.488728323267424,76963.781302110364777,514101.89670987188583,80787.298458158649737,119440.52197594240715,166564.79180378394085,47866.066394754823705,54967.950738209154224,170755.23976821350516,159407.93579547139234,155093.2146990102774,166936.09509766392875,203623.42175580625189,67548.886449927347712,113969.23579984986281,48652.171378822160477,199126.20768313779263,101050.08550894558721,53675.28673921321024,115150.35629956390767,71655.403613509828574,69837.515427016522153,56143.705888391603366,51210.591035844634462,75410.414983785420191,55376.337448886784841,129646.02048171579372,51188.842812142785988,52815.252464567754942,8496.1466550606201054,36868.418508340619155,11308.110432503541233,16582.721199338422593,40151.959013753934414,19710.741286734013556,28903.865463635815104,10026.142022151048877,5994.5197965622555785,5628.4658214545306691,20273.133891192384908,10035.497644868410134,4063.8752446301418786,9790.6979670516593615,16398.46896130884852
8,65600.749914041443844,110787.96941731793049,97676.099280216731131,606813.65578290331177,318754.08341354707954,138510.92981288011651,83260.489179636497283,142317.39822612280841,76859.108944472580333,76811.809654192067683,513087.66142276430037,80628.662295777263353,119209.47958189694327,166240.0884696051362,47772.639378096828295,54860.474903055997856,170425.05778165019001,159233.55139989370946,154788.52788499734015,166607.90566987515194,203219.90743963231216,67415.761025735817384,113749.73350546257279,48557.217239714394964,198733.313055794104,100851.80458701118187,53570.073677364649484,114929.10502768485458,71568.602340839992394,69707.174672786553856,56032.611605182326457,51111.210201146182953,75261.358445793463034,55267.447972329733602,129394.01456131345185,51088.909414267152897,52711.250253492587944,8362.1901102416868525,36863.58107625565026,11308.023169163607236,16305.260099468623594,40148.417518014539382,19707.267081945992686,28901.170440986228641,10023.404763606502456,5994.6343165673670228,5627.9699262652393372,20273.218690478130156,10035.31430364467451,4064.8415660627915713,9789.9242600406578276,16397.249232567057334
9,65609.395610527397366,110587.84731323737651,97695.712574895791477,607042.60418015532196,318848.99375707108993,138414.63658104141359,83099.416828587010968,142221.48351837851806,76799.592612942418782,76752.495131820018287,512186.64267093816306,80471.331533750795643,118980.33714933022566,166205.34380453024642,47679.927100939406955,54758.188269001475419,170287.76625388491084,159103.97585276258178,154487.08162089379039,166279.98914935011999,202825.9721216338221,67288.586635492392816,113686.95046320487745,48567.249306902216631,198343.20123360265279,100656.6051555495651,53471.689793627127074,114711.78581616125302,71451.460744899930432,69716.446993645353359,55923.501476304249081,51113.320959845863399,75116.00914601306431,55164.148772322390869,129315.75767298667051,50998.312819259466778,52610.445792723119666,8367.2871461856775568,36867.825435873171955,11312.780532207665601,16309.898047741660776,40153.143604455188324,19711.54131133096962,28905.918384714055719,10027.152123279453008,5997.8880115848205605,5629.5695764228457847,20276.96962279865329,10038.362709244394864,4067.8006751368939149,9791.0672254494729714,16399.243894406125037
