Timestep,G0021,G0029,G0030,G0031,G0057,G0064,G0094,G0135,G0156,G0158,G0161,G0214,G0221,G0222,G0224,G0226,G0232,G0233,G0280,G0289,G0293,G0342,G0369,G0398,G0437,G0444,G0458,G0594,G0602,G0637,G0651,G0674,G0706,G0709,G0741,G0743,G0912,G0019,G0070,G0095,G0104,G0155,G0162,G0281,G0302,G0323,G0563,G0656,G0657,G0705,G0740,G0853
0,66731.775886076036841,111923.54816337836382,98830.604793278966099,613256.57333273405675,320143.58304837328615,139798.84695123456186,84470.602387386054033,144022.37707057973603,78135.307208317884943,78135.307208317884943,519071.85167075175559,81936.484315798836178,120370.60840206788271,168518.8517629193957,48570.596372801606776,55750.597575697916909,172320.02887029948761,160916.49754805848352,157537.67345254300744,168941.20477488395409,206108.26982535867137,68421.187933834124124,115302.37225879420293,49415.302396630766452,201884.73970591355464,102631.78190075949533,54483.53853990494099,116147.07828272313054,72222.365041214914527,70532.95299345672538,57017.656611492137017,51949.420468217787857,76445.895160659056273,56172.950587662642647,130929.43370048071665,51949.42046821785334,53638.832515975860588,9420.0000000524596544,36870.000000012638338,11340.000000038433427,17160.000000026753696,40139.999999991596269,19710.000000019153958,28890.000000014100806,10020.000000032787284,6000.0000000346353772,5610.000000059733793,20010.000000029544026,9959.999999879486495,3989.9999999428587216,9780.0000000138825271,16380.000000020887455
1,66757.861539562014514,111967.29941766582488,98869.237976266347687,613496.29718622274231,320268.72814545984147,139853.49474432159332,84503.622201873047743,144078.67585436700028,78165.8505367047037,78165.8505367047037,519274.75843104039086,81968.51353588582424,120417.66163775497989,168584.72629290565965,48589.582766186409572,55772.39065328266588,172387.38929188571637,160979.4002947450208,157599.25540662949788,169007.24440397051512,206188.83817284429097,68447.93398362021253,115347.44430558153545,49434.618988116031687,201963.65706259899889,102671.90097544659511,54504.836320290429285,116192.48052771063522,72250.596982601360651,70560.52453854297346,57039.944986277856515,51969.727654103109671,76475.778092844877392,56194.908764347885153,130980.6144129683089,51969.727654103204259,53659.800098160994821,9420.0000001049356797,36870.000000025254849,11340.000000076879587,17160.00000005349284,40139.999999983141606,19710.000000038624421,28890.000000028358045,10020.000000065569111,6000.0000000693316906,5610.0000001194703145,20010.00000005945185,9959.9999997702489054,3989.999999819669938,9780.000000028323484,16380.000000041769454
2,66783.947193048035842,112011.05067195331503,98907.871159253452788,613736.02103971119504,320393.87324254668783,139908.14253740874119,84536.642016360317939,144134.97463815426454,78196.393865091260523,78196.393865091580665,519477.66519132914254,82000.542755972812301,120464.71487344209163,168650.6008228918945,48608.569159571256023,55794.183730867451231,172454.74971347168321,161042.30304143138346,157660.83736071601743,169073.28403305684333,206269.40652033011429,68474.68003340663563,115392.51635236891161,49453.935579601020436,202042.57441928467597,102712.02005013370945,54526.134100675924856,116237.88277269789251,72278.828923987792223,70588.096083629512577,57062.233361063335906,51990.034839988147723,76505.66102503053844,56216.866941032843897,131031.79512545577018,51990.034839988293243,53680.767680346143607,9420.0000001573989721,36870.000000037885911,11340.000000115331204,17160.000000080250175,40139.999999974796083,19710.000000057782017,28890.000000042597094,10020.000000098596502,6000.0000001040480129,5610.0000001792031981,20010.000000090112735,9959.99999966868927,3989.9999996811020537,9780.0000000443251338,16380.000000062740583
3,66810.032846534319106,112054.80192624047049,98946.504342240572441,613975.74489319988061,320519.01833963347599,139962.79033049597638,84569.661830847311649,144191.2734219415288,78226.93719347777369,78226.937193478399422,519680.57195161783602,82032.571976059800363,120511.76810912918882,168716.47535287839128,48627.555552956371685,55815.976808452556725,172522.11013505791198,161105.20578811792075,157722.4193148027407,169139.32366214340436,206349.97486781573389,68501.426083193029626,115437.58839915650606,49473.252171086292947,202121.49177597012022,102752.13912482108572,54547.431881061420427,116283.28501768538263,72307.060865374514833,70615.667628715760657,57084.521735848786193,52010.342025873476814,76535.543957216257695,56238.825117718093679,131082.97583794334787,52010.342025873374951,53701.735262531554326,9420.0000002098604455,36870.000000050516974,11340.000000153788278,17160.000000107007509,40139.999999966697942,19710.000000076939614,28890.000000057083525,10020.00000013180761,6000.000000138795258,5610.0000002389360816,20010.000000121061021,9959.9999995726739144,3989.9999995131647665,9780.0000000593445293,16380.000000083795385
4,66836.118500020282227,112098.55318052765506,98985.137525227677543,614215.46874668856617,320644.16343672026414,140017.43812358321156,84602.681645334305358,144247.57220572879305,78257.480521864592447,78257.480521864898037,519883.47871190647129,82064.601196146788425,120558.82134481654793,168782.34988286488806,48646.541946341203584,55837.769886037662218,172589.47055664414074,161168.10853480445803,157784.00126888926025,169205.3632912299654,206430.54321530161542,68528.172132979118032,115482.66044594408595,49492.568762571565458,202200.40913265579729,102792.25819950846198,54568.729661446915998,116328.68726267287275,72335.292806761237443,70643.239173802008736,57106.81011063423648,52030.64921175850759,76565.426889402180677,56260.783294403045147,131134.15655043072184,52030.649211758725869,53722.70284471668856,9420.0000002623219189,36870.000000063155312,11340.000000192247171,17160.000000133764843,40139.999999958323315,19710.00000009643918,28890.000000071315299,10020.000000164920493,6000.0000001735525075,5610.0000002986689651,20010.000000152162102,9959.9999994805330061,3989.9999993038895809,9780.000000075708158,16380.000000104768333
5,66862.204153506245348,112142.30443481483962,99023.770708214782644,614455.19260017748456,320769.30853380676126,140072.08591667044675,84635.70145982154645,144303.87098951582448,78288.023850251091062,78288.023850251716794,520086.3854721953976,82096.630416233776486,120605.87458050363057,168848.22441285115201,48665.528339726028207,55859.562963622440293,172656.83097823013668,161231.01128149073338,157845.58322297577979,169271.4029203162645,206511.11156278749695,68554.918182765206438,115527.73249273140391,49511.885354056837969,202279.32648934124154,102832.37727419556177,54590.027441832142358,116374.08950766036287,72363.524748147960054,70670.810718888256815,57129.098485419955978,52050.956397643836681,76595.309821588074556,56282.741471087996615,131185.3372629180958,52050.956397643807577,53743.670426901822793,9420.0000003147852112,36870.000000075786375,11340.000000230702426,17160.000000160522177,40139.99999994947575,19710.000000115596777,28890.000000085092324,10020.000000197742338,6000.0000002082924766,5610.0000003584018486,20010.000000183055818,9959.9999993838064256,3989.9999991171671354,9780.0000000919044396,16380.000000125612132
6,66888.289806992383092,112186.05568910216971,99062.403891202004161,614694.91645366617013,320894.45363089453895,140126.73370975806029,84668.721274308889406,144360.16977330326336,78318.567178637997131,78318.567178638637415,520289.2922324842657,82128.659636320895515,120652.92781619094603,168914.09894283834728,48684.514733111333044,55881.356041207589442,172724.19139981712215,161293.91402817773633,157907.16517706323066,169337.44254940361134,206591.67991027454264,68581.664232551454916,115572.80453951886739,49531.201945542248723,202358.24384602834471,102872.49634888274886,54611.325222217936243,116419.49175264776568,72391.756689534799079,70698.382263974635862,57151.386860205660923,52071.263583529595053,76625.192753773866571,56304.699647773551987,131236.51797540581902,52071.263583529522293,53764.638009087553655,9420.0000004129706213,36870.000000085616193,11340.000000298465238,17160.000000201729563,40139.999999940868292,19710.000000137719326,28890.000000098032615,10020.000000262234607,6000.0000002883962225,5610.0000004664971129,20010.000000221087248,9959.9999992866887624,3989.9999989720913618,9780.0000001241915015,16380.000000155579983
7,66914.375460478448076,112229.80694338938338,99101.037074189152918,614934.64030715497211,321019.59872798161814,140181.38150284514995,84701.741088795912219,144416.46855709064403,78349.110507024553954,78349.110507025194238,520492.19899277301738,82160.688856407941785,120699.98105187813053,168979.97347282501869,48703.501126496477809,55903.149118792534864,172791.55182140349643,161356.81677486453555,157968.74713115001214,169403.48217849020148,206672.24825776103535,68608.410282337630633,115617.87658630624355,49550.518537027543061,202437.16120271448744,102912.6154235698923,54632.623002603409986,116464.89399763506663,72419.988630921317963,70725.953809060942149,57173.675234991322213,52091.570769415215182,76655.075685959673137,56326.657824458758114,131287.6986878933385,52091.570769415156974,53785.605591272949823,9420.0000004951125447,36870.000000097083102,11340.000000351516064,17160.0000002347806,40139.999999928782927,19710.000000157757313,28890.000000110827386,10020.000000308700692,6000.0000003417053449,5610.0000005480051186,20010.000000254014594,9959.9999991589920683,3989.99999891391235,9780.0000001461921784,16380.000000180602001
8,66940.461113964527613,112273.55819767674257,99139.670257176214363,615174.36416064365767,321144.74382506834809,140236.029295932065,84734.760903282876825,144472.76734087761724,78379.653835411067121,78379.653835411707405,520695.10575306165265,82192.718076494929846,120747.0342875651404,169045.84800281131174,48722.487519881760818,55924.942196377523942,172858.91224298955058,161419.71952155078179,158030.32908523647347,169469.52180757650058,206752.81660524682957,68635.156332124097389,115662.9486330934742,49569.835128512990195,202516.07855940019363,102952.73449825719581,54653.920782988992869,116510.29624262244033,72448.220572308084229,70753.525354147248436,57195.963609777078091,52111.877955300675239,76684.958618145377841,56348.616001144066104,131338.87940038068336,52111.877955300660687,53806.57317345845513,9420.0000005635065463,36870.000000109670509,11340.000000392830771,17160.000000262363756,40139.999999920277332,19710.000000176947651,28890.000000124739017,10020.000000343225111,6000.0000003813729563,5610.0000006087921065,20010.000000279811502,9959.9999990196902218,3989.9999988400622897,9780.0000001607786544,16380.000000202793672
9,66966.546767450665357,112317.30945196399989,99178.303440163479536,615414.08801413234323,321269.88892215501983,140290.67708901900914,84767.780717769812327,144529.06612466444494,78410.197163797885878,78410.19716379820602,520898.0125133501715,82224.747296582179843,120794.08752325203386,169111.72253279743018,48741.473913267196622,55946.735273962876818,172926.27266457534279,161482.62226823705714,158091.91103932290571,169535.56143666282878,206833.38495273250737,68661.902381910607801,115708.02067988089402,49589.1517199985974,202594.99591608598712,102992.85357294444111,54675.218563374983205,116555.69848760943569,72476.452513694544905,70781.096899233583827,57218.251984563197766,52132.185141186593683,76714.841550330995233,56370.574177829526889,131390.06011286799912,52132.185141186579131,53827.540755644105957,9420.0000006205154932,36870.000000122767233,11340.000000424177415,17160.00000028501745,40771.823360083239095,19710.000000194802851,28890.000000133855792,10020.000000370124326,6000.0000004137555152,5610.0000006556274457,20010.000000300988177,9959.9999988849103829,3989.9999986897169038,9780.0000001687803888,16380.000000222427843
