Timestep,G0021,G0029,G0030,G0031,G0057,G0064,G0094,G0135,G0156,G0158,G0161,G0214,G0221,G0222,G0224,G0226,G0232,G0233,G0280,G0289,G0293,G0342,G0369,G0398,G0437,G0444,G0458,G0594,G0602,G0637,G0651,G0674,G0706,G0709,G0741,G0743,G0912,G0019,G0070,G0095,G0104,G0155,G0162,G0281,G0302,G0323,G0563,G0656,G0657,G0705,G0740,G0853
0,13982.495770075511246,23716.654297891840542,20942.253229124489735,128497.36619076735224,67080.58097283061943,29292.443670244898385,17699.361734218371566,30177.411756940819032,16371.909604224489158,16371.909604224489158,108762.57785701837565,17362.3808822408173,25221.59047128367456,35310.226659857144114,10177.132997153063116,11681.578744606124019,36514.697937873468618,33717.284103724487068,33009.309634387762344,35398.723468536743894,43186.442631640820764,14498.483004793877626,24159.62876722857618,10354.126614512246306,42301.474544844895718,21504.724507140821515,11416.088318567346505,24336.622384587761189,15132.954282810203949,14778.967048091837569,11947.069170644899714,10885.107466589797696,16017.922369506124596,11770.075553285714705,36283.691555232653627,11008.107466589797696,11239.094701208165134,9420,37934.313999999998487,11340,17655.351999999998952,40140,19710,28890,10026.008851199954734,6000,5610,20587.621999999999389,9960,3990,9780,16658.37835234002705
1,13855.452345375511868,23768.575136191841011,20754.100309024488524,127329.8531991673517,66471.094163130619563,29357.295736244897853,17538.547272518371756,29903.223099840819486,16408.156227224488248,16223.156227224488248,107774.37299011836876,17206.390854440818657,24992.429863383673364,34989.401808857146534,10084.664681653062871,11707.441199906124893,36186.636436073466029,33791.932554224484193,32709.390663387763198,35077.094545236745034,42794.055345240820316,14530.223290893876765,23940.117027028576558,10260.050154412247139,42395.127981444893521,21309.334936240822572,11441.362990767345764,24390.502499787762645,14995.457918110203536,14811.68697259183682,11838.519409044900385,10909.206572689798122,16053.38528170612517,11663.133936285714299,35954.021908832655754,10909.206572689798122,11136.977518008165134,9420,37934.313999999998487,11340,17655.351999999998952,40140,19710,29723.957999999998719,10199.023999999997613,6000,5610,21165.243999999998778,9960,3990,9911.0519999999978609,16658.37835234002705
2,13728.408920675512491,23555.49597449184148,20565.947388924487313,126162.34020756735117,66619.607353430619696,29091.147802244897321,17577.732810818371945,29629.034442740819941,16444.402850224487338,16259.402850224487338,106786.16812321836187,17050.400826640820014,24763.269255483672168,34668.576957857148955,9992.1963661530626268,11733.303655206125768,36136.653083211160265,33485.581004724481318,32782.471692387764051,34755.465621936746174,42889.668058840819867,14399.963576993875904,23720.605286828576936,10165.973694312247972,42488.781418044891325,21113.945365340823628,11337.637662967345022,24444.3826149877641,14857.961553410203123,14844.406897091836072,11729.969647444901057,10810.305678789798549,16088.848193906125744,11556.192319285713893,36034.352262432657881,10810.305678789798549,11034.860334808165135,9420,37934.313999999998487,11667.347999999999956,18150.703999999997905,40140,19710,29723.957999999998719,10488.26799999999821,6000,5610,21165.243999999998778,9960,3990,9911.0519999999978609,16672.656000000002678
3,13601.365495975513113,23607.416812791841949,20377.794468824486103,124994.82721596735064,66768.120543730619829,29155.999868244896788,17416.918349118372134,29354.845785640820395,16295.649473224486428,16110.649473224486428,105797.96325631835498,16894.410798840821371,24534.108647583670972,34347.752106857151375,9899.7280506530623825,11627.166110506126643,36216.591581411157676,33179.229455224478443,32482.552721387764905,34433.836698636747315,42497.280772440819419,14269.703863093875043,23774.093546628577315,10071.897234212248804,42104.434854644889128,20918.555794440824684,11362.912335167344281,24498.262730187765555,14720.46518871020271,14710.126821591835323,11621.419885844901728,10711.404784889798975,16124.311106106126317,11582.250702285713487,35704.682616032660007,10834.404784889798975,10932.743151608165135,9691.9239999999990687,37934.313999999998487,11994.695999999999913,18150.703999999997905,41298.707999999998719,19710,29723.957999999998719,10777.511999999998807,6000,5610,21535.291160540022247,9960,3990,9911.0519999999978609,16672.656000000002678
4,13474.322071275513736,23659.337651091842417,20189.641548724484892,123827.31422436735011,66158.633734030619962,28889.851934244896256,17256.103887418372324,29080.65712854082085,16146.896096224485518,16112.086886224391492,106038.75838941834809,16738.420771040822729,24589.948039683669776,34026.927255857153796,9807.2597351530621381,11521.028565806127517,35888.530079611155088,32872.877905724475568,32182.633750387765758,34512.207775336748455,42104.893486040818971,14139.444149193874182,23554.581806428577693,10094.820774112249637,42198.088291244886932,20723.16622354082574,11388.18700736734354,24277.142845387767011,14753.968824010202297,14742.846746091834575,11512.870124244902399,10612.503890989799402,15978.774018306126891,11475.309085285713081,35375.012969632662134,10735.503890989799402,10830.625968408165136,9963.8479999999981374,37934.313999999998487,12322.043999999999869,18150.703999999997905,41298.707999999998719,19710,29723.957999999998719,11066.755999999999403,6000,5610,22112.913160540021636,9960,3990,9911.0519999999978609,16672.656000000002678
5,13347.278646575514358,23446.258489391842886,20001.488628624483681,122659.80123276734957,65549.146924330620095,28623.704000244895724,17095.289425718372513,28806.468471440821304,15998.142719224484608,16148.333509224390582,105050.5535225183412,16776.430743240824086,24360.78743178366858,33706.102404857156216,9714.7914196530618938,11414.891021106128392,35560.4685778111525,32817.783911328428076,32255.714779387766612,34190.578852036749595,41712.506199640818522,14009.184435293873321,23335.070066228578071,10000.74431401225047,41813.741727844884736,20527.776652640826796,11413.461679567342799,24056.022960587768466,14616.472459310201884,14775.566670591833827,11539.320362644903071,10513.602997089799828,15833.236930506127464,11501.367468285712675,35455.343323232664261,10636.602997089799828,10855.508785208165136,10235.771999999997206,38593.05800000000454,12649.391999999999825,18150.703999999997905,41298.707999999998719,19710,29723.957999999998719,11066.755999999999403,6000,5610,22112.913160540021636,9960,3990,9911.0519999999978609,16672.656000000002678
6,13220.235221875514981,23233.179327691843355,19813.33570852448247,121492.28824116734904,64939.660114630620228,28357.556066244895192,16934.474964018372702,28532.279814340821758,15849.389342224483698,15999.580132224389672,104062.34865561833431,16620.440715440825443,24131.626823883667385,33385.277553857158637,9622.3231041530616494,11308.753476406129266,35232.407076011149911,32511.432361828428839,31955.795808387767465,33868.949928736750735,41320.118913240818074,13878.92472139387246,23115.558326028578449,9906.667853912251303,41429.395164444882539,20332.387081740827853,11309.736351767342057,23834.903075787769922,14478.976094610201471,14641.286595091833078,11430.770601044903742,10414.702103189800255,15687.699842706128038,11394.42585128571227,35125.673676832666388,10537.702103189800255,10753.391602008165137,10028.161099999975704,38593.05800000000454,12649.391999999999825,18150.703999999997905,41298.707999999998719,19710,29723.957999999998719,11066.755999999999403,5816.5285699999740245,5610,21752.235060540046106,9850.4399999999968713,3990,9585.0519999999978609,16672.656000000002678
7,13093.191797175515603,23020.100165991843824,19625.182788424481259,120324.77524956734851,64330.173304930620361,28091.408132244894659,16773.660502318372892,28258.091157240822213,15700.635965224482788,15850.826755224388762,103074.14378871832741,16464.4506876408268,23902.466215983666189,33064.452702857161057,9529.8547886530614051,11202.615931706130141,34904.345574211147323,32205.080812328429602,31655.876837387768319,33547.321005436751875,40927.731626840817626,13748.665007493871599,22896.046585828578827,9812.5913938122521358,41045.048601044880343,20136.997510840828909,11206.011023967341316,23613.783190987771377,14341.479729910201058,14507.00651959183233,11322.220839444904414,10315.801209289800681,15542.162754906128612,11287.484234285711864,34796.004030432668515,10438.801209289800681,10651.274418808165137,9714.1610999999757041,37364.05800000000454,12436.200446160126376,17578.703999999997905,41298.707999999998719,19053,29723.957999999998719,10732.755999999999403,5616.5285699999740245,5423,21493.103194379931665,9518.4399999999968713,3857,9259.0519999999978609,16126.656000000002678
8,12966.148372475516226,22807.021004291844292,19437.029868324480049,119157.26225796734798,63720.686495230620494,27825.260198244894127,16612.846040618373081,27983.902500140822667,15551.882588224481879,15702.073378224387852,102085.93892181832052,16308.460659840826338,23673.305608083664993,32743.62785185715984,9437.3864731530611607,11096.478387006131015,34576.284072411144734,31898.729262828430365,31355.957866387769172,33225.692082136753015,40535.344340440817177,13618.405293593870738,22676.534845628579205,9718.5149337122529687,40660.702037644878146,19941.607939940829965,11102.285696167340575,23392.663306187772832,14203.983365210200645,14372.726444091831581,11213.671077844905085,10216.900315389801108,15396.625667106129185,11180.542617285711458,34466.334384032670641,10339.900315389801108,10549.157235608165138,9714.1610999999757041,37364.05800000000454,12436.200446160126376,17578.703999999997905,39960.707999999998719,19053,29449.57663999991928,10732.755999999999403,5416.5285699999740245,5236,21493.103194379931665,9186.4399999999968713,3857,9259.0519999999978609,15580.656000000002678
9,12839.104947775516848,22593.941842591844761,19248.876948224478838,119123.23042595169682,63111.199685530620627,27559.112264244893595,16452.03157891837327,27709.713843040823122,15403.129211224480969,15553.320001224386942,101097.73405491831363,16152.470632040825876,23444.145000183663797,32422.803000857158622,9344.9181576530609163,10990.34084230613189,34248.222570611142146,31592.377713328431128,31056.038895387770026,32904.063158836754155,40142.957054040816729,13488.145579693869877,22457.023105428579584,9624.4384736122538015,40276.35547424487595,19746.218369040831021,10998.560368367339834,23171.543421387774288,14066.487000510200232,14238.446368591830833,11105.121316244905756,10117.999421489801534,15251.088579306129759,11073.601000285711052,34136.664737632672768,10240.999421489801534,10447.040052408165138,9986.0850999999747728,37364.05800000000454,12436.200446160126376,17578.703999999997905,39960.707999999998719,19493.190000000002328,29449.57663999991928,10732.755999999999403,5416.5285699999740245,5236,21493.103194379931665,9186.4399999999968713,3857,9259.0519999999978609,15580.656000000002678
