Timestep,G0021,G0029,G0030,G0031,G0057,G0064,G0094,G0135,G0156,G0158,G0161,G0214,G0221,G0222,G0224,G0226,G0232,G0233,G0280,G0289,G0293,G0342,G0369,G0398,G0437,G0444,G0458,G0594,G0602,G0637,G0651,G0674,G0706,G0709,G0741,G0743,G0912,G0019,G0070,G0095,G0104,G0155,G0162,G0281,G0302,G0323,G0563,G0656,G0657,G0705,G0740,G0853
0,66573.775886090064887,111923.54816339090758,98830.60479329158261,612502.81251274549868,319385.58304838649929,139467.84695124754217,84270.602387398816063,143681.37707059248351,77950.30720833138912,77950.30720833138912,519071.85167076304788,81742.48431581184559,120085.60840208079026,168119.8517629331327,48570.596372816820804,55618.597575713203696,171912.02887031351565,160535.49754807219142,157164.67345255627879,168541.20477489763289,205620.26982537304866,68259.187933848035755,115029.3722588068631,49298.302396645791305,201884.73970592810656,102631.78190077205363,54354.53853991971846,115872.07828273587802,72051.36504122846236,70365.952993470491492,56882.656611506688932,51826.420468232769053,76264.895160673419014,56039.950587677696603,130619.43370049312944,51826.420468232769053,53511.832515990732645,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
1,66441.861539590070606,111967.29941769091238,98635.237976291580708,611290.53636624547653,319043.03088548651431,139522.49474434755393,84103.622201898819185,143737.67585439249524,77795.850536731391912,77795.850536731391912,518045.75843106303364,81580.513535911843064,120132.66163778079499,168185.72629293313366,48589.582766216823075,55508.390653313203075,171979.38929191351053,160217.40029477220378,156853.25540665627341,168607.24440399763989,205700.83817287304555,68285.933983648035792,114801.44430560687033,49317.618988145790354,201485.65706262810272,102671.90097547204641,54246.836320319715014,115917.48052773588279,71908.596982628456317,70226.524538570491131,56769.944986306691135,51723.727654132766475,76113.778092873413698,55928.908764377694752,130360.61441299313447,51846.727654132766475,53405.80009819073166,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
2,66467.947193090076325,111746.05067199091718,98673.871159291578806,610078.26021974545438,318499.41490258648992,139246.1425374475657,84136.642016398822307,143452.97463819250697,77641.393865131394705,77826.393865131394705,518248.6651913630194,81612.542756011840538,119894.71487348079972,167852.60082293313462,48493.569159616825345,55530.183730913202453,171638.74971351350541,159899.30304147221614,156914.83736075626803,168273.2840330976469,205781.40652037304244,68312.680033448035829,114846.51635240687756,49336.935579645789403,201564.57441932809888,102469.02005017203919,54268.134100719711569,115962.88277273588756,71765.828924028450274,70087.096083670490771,56792.233361106693337,51744.034840032763896,75962.661025073408382,55817.8669410776929,130101.79512549313949,51744.034840032763896,53426.767680390730675,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
3,66336.032846590082045,111524.80192629092198,98712.504342291576904,609208.08835324540269,318624.55999968649121,139300.79033054757747,83969.661830898825428,143168.27342199251871,77486.937193531397497,77671.937193531397497,517222.57195166300517,81450.571976111838012,119941.76810918080446,167918.47535293313558,48397.555553016827616,55551.976808513201831,171298.11013511350029,159962.20578817222849,156976.41931485626264,168339.3236621976539,205373.97486787303933,68177.426083248035866,114891.58839920688479,49356.252171145788452,201643.49177602809505,102266.13912487203197,54289.431881119708123,116008.28501773589232,71794.060865428444231,69947.66762877049041,56814.52173590669554,51764.342025932761317,75992.543957273403066,55839.825117777691048,130152.97583799314452,51764.342025932761317,53320.73526259072969,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
4,66204.118500090087764,111568.55318059092679,98517.137525291575002,609447.81220674538054,318749.7050967864925,139355.43812364758924,83802.68164539882855,142883.57220579253044,77332.48052193140029,77702.48052193140029,516196.47871196299093,81288.601196211835486,119703.82134488080919,167984.34988293313654,48416.541946416829887,55441.76988611320121,170957.47055671349517,159644.10853487224085,157038.00126895625726,168005.36329129766091,205454.54321537303622,68204.172133048035903,114663.66044600689202,49375.568762645787501,201244.40913272809121,102306.25819957202475,54310.729661519704678,116053.68726273589709,71651.292806828438188,69808.239173870490049,56836.810110706697742,51661.649211832758738,76022.42688947339775,55861.783294477689196,130130.78999049311096,51784.649211832758738,53214.702844790728705,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
5,66072.204153590093483,111347.30443489093159,98321.770708291573101,608235.53606024535839,318116.8501938864938,139079.085916747601,83635.701459898831672,142939.87098959254217,77363.023850331403082,77733.023850331403082,516163.22960226295982,81320.63041631183296,119750.87458058081393,167651.2244129331375,48320.528339816832158,55463.562963713200588,170616.83097831349005,159707.01128157225321,157099.58322305625188,167671.40292039766791,205535.11156287303311,68230.91818284803594,114708.73249280689924,49277.88535414578655,200845.32648942808737,102346.37727427201753,54332.027441919701232,116099.08950773590186,71679.524748228432145,69835.810718970489688,56859.098485506699944,51558.956397732756159,75871.309821673392435,55750.741471177687345,129871.97070299311599,51804.956397732756159,53108.670426990727719,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
6,65940.289807090099202,111126.05568919093639,98126.403891291571199,607023.25991374533623,318241.99529098649509,138802.73370984761277,83468.721274398834794,142996.16977339255391,77208.567178731405875,77578.567178731405875,516366.13636256294558,81352.659636411830434,119512.92781628081866,167318.09894293313846,48339.514733216834429,55353.356041313199967,170276.19139991348493,159388.91402827226557,156788.1651771562465,167337.44254949767492,205127.67991037303,68095.664232648035977,114480.80453960690647,49297.201945645785599,200446.24384612808353,102143.49634897201031,54224.325222319697787,115869.49175273590663,71707.756689628426102,69696.382264070489327,56746.386860306702147,51579.26358363275358,75720.192753873387119,55639.699647877685493,129798.79729549314652,51702.26358363275358,53129.638009190726734,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
7,65808.375460590104922,110904.80694349094119,97931.037074291569297,605810.98376724531408,317609.14038808649639,138857.38150294762454,83301.741088898837916,142711.46855719256564,77054.110507131408667,77424.110507131408667,515340.04312286293134,81384.688856511827908,119559.98105198082339,166984.97347293313942,48243.5011266168367,55243.149118913199345,169935.55182151347981,159070.81677497227793,156849.74713125624112,167003.48217859768192,204720.24825787302689,67960.410282448036014,114252.8765864069137,49199.518537145784649,200047.16120282807969,101940.61542367200309,54116.623002719694341,115639.8939977359114,71564.988631028420059,69556.953809170488967,56633.675235106704349,51476.570769532751001,75569.075686073381803,55528.657824577683641,129791.82211799314246,51599.570769532751001,53023.605591390725749,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
8,65676.461114090110641,110683.558197790946,97735.670257291567395,604598.70762074529193,316976.28548518649768,138581.02929604763631,83134.760903398841037,142426.76734099257737,76899.65383553141146,77269.65383553141146,514313.9498831629171,81222.718076611825381,119607.03428768082813,166651.84800293314038,48147.487520016838971,55132.942196513198724,169795.06147311354289,158752.71952167229028,156538.32908535623574,167069.52180769768893,204800.81660537302378,67825.156332248036051,114024.94863320692093,49101.835128645783698,199648.07855952807586,101737.73449837199587,54008.920783119690896,115410.29624273591617,71593.220572428414016,69417.525354270488606,56520.963609906706552,51373.877955432748422,75417.958618273376487,55417.616001277681789,129533.00283049314748,51496.877955432748422,52917.573173590724764,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
9,65544.54676759011636,110727.3094520909508,97540.303440291565494,604838.43147424526978,316343.43058228649898,138635.67708914764808,83167.780717898844159,142483.06612479258911,76930.197163931414252,77300.197163931414252,513438.72215346293524,81060.747296711822855,119369.08752338083286,166717.72253293314134,48166.473913416841242,55154.735274113198102,169862.42189471353777,158434.62226837230264,156226.91103945623036,166735.56143679769593,204881.38495287302067,67689.902382048036088,114070.02068000692816,49004.151720145782747,199248.99591622807202,101534.85357307198865,54030.21856351968745,115180.69848773592093,71450.452513828407973,69278.096899370488245,56543.251984706708754,51394.185141332745843,75447.841550473371171,55439.574177977679938,129584.18354299315251,51517.185141332745843,52938.540755790723779,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
10,65412.632421090114804,110771.0607063909556,97344.936623291563592,605078.15532774524763,316468.57567938650027,138359.32488224765984,83200.800532398847281,142539.36490859260084,76775.740492331417045,77145.740492331417045,513641.628913762921,80898.776516811820329,119416.1407590808376,166384.5970629331423,48070.460306816843513,55044.52835171319748,169929.78231631353265,158497.525015072315,156124.82586355617968,166401.60106589770294,204473.95330037301756,67554.648431848036125,113842.09272680693539,49023.468311645781796,199327.91327292806818,101331.97264777198143,53922.516343919684005,115226.1007327359257,71307.68445522840193,69138.668444470487884,56430.540359506710956,51414.492327232743264,75296.724482673365856,55328.532354677678086,129325.36425549315754,51537.492327232743264,52832.508337990722794,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
11,65280.718074590113247,110549.8119606909604,97383.56980629156169,603865.87918124522548,316593.72077648650156,138082.97267534767161,83033.820346898850403,142466.03520239252248,76621.283820731419837,77176.283820731419837,513844.53567406290676,80930.805736911817803,119178.19399478084233,166051.47159293314326,48089.446700216845784,54934.321429313196859,169997.14273791352753,158179.42776177232736,155813.4078176561743,166467.64069499770994,204066.52164787301444,67581.394481648036162,113614.16477360694262,49042.784903145780845,198928.83062962806434,101129.09172247197421,53943.814124319680559,114996.50297773593047,71164.916396628395887,69166.239989570487523,56452.828734306713159,51311.799513132740685,75326.60741487336054,55350.490531377676234,129066.54496799316257,51434.799513132740685,52726.475920190721808,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
12,65148.80372809011169,110593.56321499096521,97422.202989291559788,604105.60303474520333,315960.86587358650286,138137.62046844768338,82866.840161398853525,142522.33398619253421,76466.82714913142263,77021.82714913142263,514047.44243436289253,80962.834957011815277,118940.24723048084707,165718.34612293314422,47993.433093616848055,54824.114506913196237,169656.50315951352241,157861.33050847233972,155664.17385175626259,166133.68032409771695,204147.08999537301133,67608.140531448036199,113386.23682040694985,49062.101494645779894,198529.74798632806051,100926.21079717196699,53965.111904719677113,115041.90522273593524,71193.148338028389844,69026.811534670487163,56340.117109106715361,51209.106699032738106,75175.490347073355224,55239.448708077674382,128807.7256804931676,51332.106699032738106,52620.443502390720823,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
13,65016.889381590110133,110560.97693929090747,97460.836172291557887,602893.32688824518118,316086.01097068650415,138192.26826154769515,82899.859975898856646,142578.63276999254595,76312.370477531425422,77052.370477531425422,513021.34919466287829,80994.864177111812751,118702.3004661808518,165385.22065293314517,47897.419487016850326,54713.907584513195616,169723.86358111351728,157924.23325517235207,155725.75580585625721,166199.71995319772395,204227.65834287300822,67634.886581248036237,113431.30886720695707,49081.418086145778943,198130.66534302805667,100723.32987187195977,53986.409685119673668,115087.30746773594001,71221.380279428383801,68887.383079770486802,56227.405483906717564,51229.413884932735527,75024.373279273349908,55128.406884777672531,128858.90639299317263,51352.413884932735527,52641.411084590719838,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
14,64884.975035090108577,110339.72819359091227,97499.469355291555985,601681.05074174515903,316211.15606778650545,138246.91605464770691,82732.879790398859768,142634.93155379255768,76157.913805931428215,77082.913805931428215,513224.25595496286405,81026.893397211810225,118464.35370188085653,165052.09518293314613,47916.405880416852597,54735.700662113194994,169383.22400271351216,157987.13600187236443,155414.33775995625183,166265.75958229773096,204308.22669037300511,67661.632631048036274,113476.3809140069643,49100.734677645777992,198034.91065972810611,100520.44894657195255,53878.707465519670222,115132.70971273594478,71249.612220828377758,68747.954624870486441,56114.693858706719766,51249.721070832732948,74873.256211473344592,55150.365061477670679,128600.08710549317766,51372.721070832732948,52662.378666790718853,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
15,64753.06068859010702,110383.47944789091707,97538.102538291554083,600508.36254524509422,316336.30116488650674,137970.56384774771868,82765.89960489886289,142691.23033759256941,76188.457134331431007,76928.457134331431007,513427.16271526284982,80864.922617311807699,118511.40693758086127,165117.96971293314709,47935.392273816854868,54757.493739713194373,169042.58442431350704,158050.03874857237679,155475.91971405624645,165931.79921139773796,204388.795037873002,67526.378680848036311,113248.45296080697153,49003.051269145777042,197635.82801642810227,100560.56802127194533,53900.005245919666777,115178.11195773594955,71277.844162228371715,68775.52616997048608,56136.982233506721968,51270.02825673273037,74722.139143673339277,55172.323238177668827,128341.26781799318269,51270.02825673273037,52683.346248990717868,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
16,64621.146342090105463,110288.45819219098485,97576.735721291552181,600748.08639874507207,316461.44626198650803,138025.21164084773045,82798.919419398866012,142747.52912139258115,76219.000462731433799,76774.000462731433799,513630.06947556283558,80896.951837411805172,118273.460173280866,164784.84424293314805,47954.378667216857139,54779.286817313193751,169109.94484591350192,157731.94149527238915,155164.50166815624107,165597.83884049774497,204469.36338537299889,67391.124730648036348,113293.52500760697876,49022.367860645776091,197714.74537312809844,100600.68709597193811,53792.303026319663331,114948.51420273595431,71306.076103628365672,68803.097715070485719,56159.270608306724171,51290.335442632727791,74571.022075873333961,55194.281414877666975,128082.44853049318772,51290.335442632727791,52704.313831190716883,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
17,64489.231995590103907,110332.20944649098965,97615.36890429155028,600987.81025224504992,316586.59135908650933,138079.85943394774222,82831.939233898869134,142803.82790519259288,76064.543791131436592,76804.543791131436592,513832.97623586282134,80928.981057511802646,118320.51340898087074,164850.71877293314901,47973.365060616859409,54669.079894913193129,168769.3052675134968,157794.84424197240151,154853.08362225623569,165663.87846959775197,204061.93173287299578,67417.870780448036385,113159.42383440690173,48924.68445214577514,197793.6627298280946,100397.80617067193089,53813.600806719659886,114718.91644773595908,71163.308045028359629,68830.669260170485359,56046.558983106726373,51310.642628532725212,74600.905008073328645,55083.239591577665124,127823.62924299319275,51187.642628532725212,52725.281413390715898,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
18,64357.31764909010235,110375.96070079099445,97420.002087291548378,601227.53410574502777,316711.73645618651062,138017.03421704770881,82864.959048398872255,142519.12668899260461,76095.087119531439384,76835.087119531439384,512806.8829961628071,80961.01027761180012,118367.56664468087547,164916.59330293314997,47992.35145401686168,54558.872972513192508,168836.66568911349168,157857.74698867241386,154914.6655763562303,165329.91809869775898,204142.50008037299267,67444.616830248036422,113204.49588120690896,48827.001043645774189,197394.58008652809076,100437.92524537192367,53834.89858711965644,114764.31869273596385,71020.539986428353586,68858.240805270484998,56068.847357906728575,51330.949814432722633,74630.787940273323329,55105.197768277663272,127874.80995549319778,51207.949814432722633,52619.248995590714912,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
19,64225.403302590100793,110154.71195509099925,97224.635270291546476,601467.25795924500562,316078.88155328651192,138071.68201014772058,82697.978862898875377,142575.42547279261635,76125.630447931442177,76680.630447931442177,511780.78975646279287,80993.039497711797594,118129.6198803808802,164982.46783293315093,48011.337847416863951,54448.666050113191886,168904.02611071348656,157920.64973537242622,154976.24753045622492,165395.95772779776598,204223.06842787298956,67471.362880048036459,112976.56792800691619,48729.317635145773238,196995.49744322808692,100235.04432007191645,53727.196367519652995,114809.72093773596862,71048.771927828347543,68885.812350370484637,55956.135732706730778,51351.257000332720054,74660.670872473318013,54994.15594497766142,127772.72919247356185,51228.257000332720054,52513.216577790713927,9420,36870,11340,17160,40140,19710,29521.823360000009416,10020,6000,5610,20010,9960,3990,9780,16380
20,64093.488956090099236,109933.46320939100406,97029.268453291544574,600254.98181274498347,315446.02665038651321,137795.32980324773234,82730.998677398878499,142290.72425659262808,75971.173776331444969,76526.173776331444969,511983.69651676277863,80831.068717811795068,117891.67311608088494,164649.34236293315189,48030.324240816866222,54470.459127713191265,168563.38653231348144,157602.55248207243858,154827.85613455626299,165061.99735689777299,203815.63677537298645,67336.108929848036496,112748.63997480692342,48631.634226645772287,197074.41479992808308,100032.16339477190922,53619.494147919649549,114580.12318273597339,71077.0038692283415,68746.383895470484276,55843.42410750673298,51248.564186232717475,74509.553804673312698,54883.114121677659568,127513.90990497356688,51125.564186232717475,52407.184159990712942,9420,36870,11340,17160,40140,19710,29521.823360000009416,10020,6000,5610,20010,9960,3990,9780,16380
21,63961.57460959009768,109712.21446369100886,96833.901636291542673,599042.70566624496132,314813.1717474865145,137518.97759634774411,82564.018491898881621,142006.02304039263981,75816.717104731447762,76371.717104731447762,510957.60327706276439,80669.097937911792542,117653.72635178088967,164316.21689293315285,47934.310634216868493,54360.252205313190643,168222.74695391347632,157284.45522877245094,154516.43808865625761,164728.03698599777999,203408.20512287298334,67200.854979648036533,112520.71202160693065,48533.950818145771336,196675.33215662807925,99829.282469471902004,53511.791928319646104,114350.52542773597816,70934.235810628335457,68606.955440570483916,55730.712482306735183,51145.871372132714896,74358.436736873307382,54772.072298377657717,127255.09061747357191,51022.871372132714896,52301.151742190711957,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
22,63829.660263090096123,109490.96571799101366,96638.534819291540771,597830.42951974493917,314180.3168445865158,137242.62538944775588,82397.038306398884743,141721.32182419265155,75662.260433131450554,76217.260433131450554,509931.51003736275015,80507.127158011790016,117437.50703748092928,163983.09142293315381,47838.297027616870764,54250.045282913190022,167882.1073755134712,156966.35797547246329,154205.02004275625222,164394.076615097787,203000.77347037298023,67065.60102944803657,112292.78406840693788,48436.267409645770385,196276.24951332807541,99626.401544171894784,53404.089708719642658,114120.92767273598292,70791.467752028329414,68467.526985670483555,55618.000857106737385,51043.178558032712317,74207.319669073302066,54661.030475077655865,126996.27132997357694,50920.178558032712317,52195.119324390710972,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
23,63697.745916590094566,109269.71697229101846,96443.168002291538869,596618.15337324491702,313547.46194168651709,136966.27318254776765,82430.058120898887864,141777.62060799266328,75507.803761531453347,76062.803761531453347,508905.41679766273592,80345.15637811178749,117199.56027318093402,164048.96595293315477,47742.283421016873035,54217.165820513269864,167541.46779711346608,156648.26072217247565,153893.60199685624684,164060.116244197794,202593.34181787297712,66930.347079248036607,112064.85611520694511,48455.584001145769435,195877.16687002807157,99666.520618871887564,53296.387489119639213,113891.32991773598769,70648.699693428323371,68328.098530770483194,55640.289231906739587,50940.485743932709738,74237.20260127329675,54682.988651777654013,126737.45204247358197,50817.485743932709738,52216.086906590709987,9420,36870,11340,17160,40140,19710,28890,10020,6000,5610,20010,9960,3990,9780,16380
