Timestep,G0021,G0029,G0030,G0031,G0057,G0064,G0094,G0135,G0156,G0158,G0161,G0214,G0221,G0222,G0224,G0226,G0232,G0233,G0280,G0289,G0293,G0342,G0369,G0398,G0437,G0444,G0458,G0594,G0602,G0637,G0651,G0674,G0706,G0709,G0741,G0743,G0912,G0019,G0070,G0095,G0104,G0155,G0162,G0281,G0302,G0323,G0563,G0656,G0657,G0705,G0740,G0853
0,66573.775886090064887,111658.54816339090758,98596.60479329158261,611804.57333274534903,319385.58304838649929,139467.84695124754217,84270.602387398816063,143681.37707059248351,77950.30720833138912,77950.30720833138912,517842.85167076304788,81742.48431581184559,120085.60840208079026,168119.8517629331327,48455.596372816820804,55618.597575713203696,171912.02887031351565,160535.49754807219142,157164.67345255627879,168541.20477489763289,205620.26982537304866,68259.187933848035755,115029.3722588068631,49298.302396645791305,201406.73970592810656,102388.78190077205363,54354.53853991971846,115872.07828273587802,72051.36504122846236,70365.952993470491492,56882.656611506688932,51826.420468232769053,76264.895160673419014,56039.950587677696603,130619.43370049312944,51826.420468232769053,53511.832515990732645,9420,35641,10962,16705.832000000002154,38802,19710,27927,9690.6777074199744675,6000,5423,19343,9628,3857,9454,16379.999999999881766
1,66441.861539590070606,111437.29941769091238,98401.237976291580708,610592.29718624532688,318752.72814548650058,139191.49474434755393,84103.622201898819185,143396.67585439249524,77795.850536731391912,77795.850536731391912,516816.75843106303364,81580.513535911843064,119847.66163778079499,167786.72629293313366,48359.582766216823075,55508.390653313203075,171571.38929191351053,160217.40029477220378,156853.25540665627341,168207.24440399763989,205212.83817287304555,68123.933983648035792,114801.44430560687033,49200.618988145790354,201007.65706262810272,102185.90097547204641,54246.836320319715014,115642.48052773588279,71908.596982628456317,70226.524538570491131,56769.944986306691135,51723.727654132766475,76113.778092873413698,55928.908764377694752,130360.61441299313447,51723.727654132766475,53405.80009819073166,9420,35174.642504740084405,10584,16133.832000000002154,38802,19053,27203.120115259815066,9356.6777074199744675,5800,5236,18813.402000000005501,9296,3724,9454,15833.999999999881766
2,66309.947193090076325,111216.05067199091718,98205.871159291578806,609380.02103974530473,318119.87324258650187,138915.1425374475657,83936.642016398822307,143111.97463819250697,77641.393865131394705,77641.393865131394705,515790.6651913630194,81418.542756011840538,119609.71487348079972,167453.60082293313462,48263.569159616825345,55398.183730913202453,171230.74971351350541,159899.30304147221614,156541.83736075626803,167873.2840330976469,204805.40652037304244,67988.680033448035829,114573.51635240687756,49102.935579645789403,200608.57441932809888,101983.02005017203919,54139.134100719711569,115412.88277273588756,71765.828924028450274,70087.096083670490771,56657.233361106693337,51621.034840032763896,75962.661025073408382,55817.8669410776929,130101.79512549313949,51621.034840032763896,53299.767680390730675,9128.6080000000074506,35174.642504740084405,10584,16133.832000000002154,38802,19053,27203.120115259815066,9356.6777074199744675,5600,5049,18146.402000000005501,8987.9039999999968131,3591,9128,15287.999999999881766
3,66178.032846590082045,110994.80192629092198,98010.504342291576904,608167.74489324528258,317487.01833968650317,138638.79033054757747,83769.661830898825428,142827.27342199251871,77486.937193531397497,77486.937193531397497,514764.57195166300517,81256.571976111838012,119371.76810918080446,167120.47535293313558,48167.555553016827616,55287.976808513201831,170890.11013511350029,159581.20578817222849,156230.41931485626264,167539.3236621976539,204397.97486787303933,67853.426083248035866,114345.58839920688479,49005.252171145788452,200209.49177602809505,101780.13912487203197,54031.431881119708123,115183.28501773589232,71623.060865428444231,69947.66762877049041,56544.52173590669554,51518.342025932761317,75811.543957273403066,55706.825117777691048,129842.97583799314452,51518.342025932761317,53193.73526259072969,8814.6080000000074506,35174.642504740084405,10206,16133.832000000002154,37464,18396,27203.120115259815066,9022.6777074199744675,5599.9999999999845386,4862,17479.402000000005501,8655.9039999999968131,3458,8802,15287.999999999881766
4,66046.118500090087764,110773.55318059092679,97815.137525291575002,606955.46874674526043,316854.16343678650446,138362.43812364758924,83602.68164539882855,142542.57220579253044,77332.48052193140029,77332.48052193140029,513738.47871196299093,81094.601196211835486,119133.82134488080919,166787.34988293313654,48071.541946416829887,55177.76988611320121,170549.47055671349517,159263.10853487224085,155919.00126895625726,167205.36329129766091,203990.54321537303622,67718.172133048035903,114117.66044600689202,48907.568762645787501,199810.40913272809121,101577.25819957202475,53923.729661519704678,114953.68726273589709,71480.292806828438188,69808.239173870490049,56431.810110706697742,51415.649211832758738,75660.42688947339775,55595.783294477689196,129584.15655049314955,51415.649211832758738,53087.702844790728705,8500.6080000000074506,33945.642504740084405,9828,15561.832000000002154,36126,17739,26328.420000000012806,9022.6777074199744675,5441.1999999999861757,4675,17479.402000000005501,8323.9039999999968131,3325,8543.1559999999954016,14741.999999999881766
5,65914.204153590093483,110552.30443489093159,97619.770708291573101,605743.19260024523828,316221.30853388650576,138086.085916747601,83435.701459898831672,142257.87098959254217,77178.023850331403082,77178.023850331403082,512712.38547226297669,80932.63041631183296,118895.87458058081393,166454.2244129331375,47975.528339816832158,55067.562963713200588,170208.83097831349005,158945.01128157225321,155607.58322305625188,166871.40292039766791,203583.11156287303311,67582.91818284803594,113889.73249280689924,48809.88535414578655,199411.32648942808737,101374.37727427201753,53816.027441919701232,114724.08950773590186,71337.524748228432145,69668.810718970489688,56319.098485506699944,51312.956397732756159,75509.309821673392435,55484.741471177687345,129325.33726299315458,51312.956397732756159,52981.670426990727719,8186.6080000000074506,32716.642504740084405,9450,15561.832000000002154,34788,17082,25365.420000000012806,8688.6777074199744675,5241.1999999999861757,4488,17479.402000000005501,7991.9039999999968131,3192,8217.1559999999954016,14195.999999999881766
6,65782.289807090099202,110331.05568919093639,97424.403891291571199,604530.91645374521613,315588.45363098650705,137809.73370984761277,83268.721274398834794,141973.16977339255391,77023.567178731405875,77023.567178731405875,511686.29223256296245,80770.659636411830434,118657.92781628081866,166121.09894293313846,47879.514733216834429,54957.356041313199967,169868.19139991348493,158626.91402827226557,155296.1651771562465,166537.44254949767492,203175.67991037303,67447.664232648035977,113661.80453960690647,48712.201945645785599,199012.24384612808353,101171.49634897201031,53708.325222319697787,114494.49175273590663,71194.756689628426102,69529.382264070489327,56206.386860306702147,51210.26358363275358,75358.192753873387119,55373.699647877685493,129066.51797549315961,51210.26358363275358,52875.638009190726734,8186.6080000000074506,32716.642504740084405,9450,14989.832000000002154,33450,16425,24402.420000000012806,8354.6777074199744675,5241.2000000000016371,4301,16812.402000000005501,7659.9039999999968131,3059,7891.1559999999954016,14195.999999999881766
7,65650.375460590104922,110109.80694349094119,97229.037074291569297,603318.64030724519398,314955.59872808650834,137533.38150294762454,83101.741088898837916,141688.46855719256564,76869.110507131408667,76869.110507131408667,510660.19899286294822,80608.688856511827908,118419.98105198082339,165787.97347293313942,47783.5011266168367,54847.149118913199345,169527.55182151347981,158308.81677497227793,154984.74713125624112,166203.48217859768192,202768.24825787302689,67312.410282448036014,113433.8765864069137,48614.518537145784649,198613.16120282807969,100968.61542367200309,53600.623002719694341,114264.8939977359114,71051.988631028420059,69389.953809170488967,56093.675235106704349,51107.570769532751001,75207.075686073381803,55262.657824577683641,128807.69868799316464,51107.570769532751001,52769.605591390725749,8186.6080000000074506,32716.642504740084405,9450,14989.832000000002154,33450,16425,24402.420000000012806,8463.5599999999940337,5241.2000000000016371,4301.0000000000754881,16812.402000000005501,7659.9039999999968131,3059,7891.1559999999954016,14195.999999999881766
8,65518.461114090103365,109888.558197790946,97033.670257291567395,602106.36416074517183,314322.74382518650964,137257.02929604763631,82934.760903398841037,141403.76734099257737,76714.65383553141146,76714.65383553141146,509634.10575316293398,80446.718076611825381,118182.03428768082813,165454.84800293314038,47687.487520016838971,54736.942196513198724,169186.91224311347469,157990.71952167229028,154673.32908535623574,165869.52180769768893,202360.81660537302378,67177.156332248036051,113205.94863320692093,48516.835128645783698,198214.07855952807586,100765.73449837199587,53492.920783119690896,114035.29624273591617,70909.220572428414016,69250.525354270488606,55980.963609906706552,51004.877955432748422,75055.958618273376487,55151.616001277681789,128548.87940049316967,51004.877955432748422,52663.573173590724764,8186.6080000000074506,32809.612225900054909,9527.8680000000003929,15485.184000000002925,34608.707999999998719,16560.342000000004191,25236.378000000011525,8752.8039999999946303,5414.4000000000014552,4301.0000000000754881,17390.024000000004889,7659.9039999999968131,3174.1779999999998836,8173.4719999999952051,14668.835999999881096
9,65386.546767590101808,109667.3094520909508,96838.303440291565494,600894.08801424514968,313689.88892228651093,136980.67708914764808,82767.780717898844159,141119.06612479258911,76560.197163931414252,76560.197163931414252,508608.01251346291974,80284.747296711822855,117944.08752338083286,165121.72253293314134,47591.473913416841242,54626.735274113198102,168846.27266471346957,157672.62226837230264,154361.91103945623036,165535.56143679769593,201953.38495287302067,67041.902382048036088,112978.02068000692816,48419.151720145782747,197814.99591622807202,100562.85357307198865,53385.21856351968745,113805.69848773592093,70766.452513828407973,69111.096899370488245,55868.251984706708754,50902.185141332745843,74904.841550473371171,55040.574177977679938,128290.0601129931747,50902.185141332745843,52557.540755790723779,8458.5320000000065193,33873.926225900053396,9855.2160000000003492,15980.536000000003696,35767.415999999997439,17129.304000000003725,26070.336000000010245,9042.047999999995227,5587.6000000000012733,4462.9420000000754953,17967.646000000004278,7947.4159999999965294,3289.3559999999997672,8455.7879999999950087,15141.671999999880427
